datetime,AMB_TEMP,PM2.5,RAINFALL,RH,WIND_SPEED,WS_HR,origin_PM2.5,weekday,weekend,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,fall,spring,summer,winter,dlt_PM2.5
2016/1/1 0:00,0.330985918,0.244360902,0,0.73255814,0.285714286,0.166666667,66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/1 1:00,0.330985918,0.206766917,0,0.744186047,0.285714286,0.166666667,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.037593985
2016/1/1 2:00,0.330985918,0.210526316,0,0.76744186,0.285714286,0.333333333,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/1 3:00,0.330985918,0.240601504,0,0.76744186,0.285714286,0.333333333,65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/1 4:00,0.330985918,0.248120301,0,0.779069767,0.285714286,0.333333333,67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007518797
2016/1/1 5:00,0.330985918,0.22556391,0,0.779069767,0.285714286,0.166666667,61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/1 6:00,0.330985918,0.154135338,0,0.790697674,0.285714286,0.333333333,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.071428571
2016/1/1 7:00,0.366197185,0.139097744,0,0.76744186,0.285714286,0.333333333,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/1 8:00,0.401408453,0.142857143,0,0.709302326,0.428571429,0.333333333,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/1 9:00,0.471830988,0.157894737,0,0.627906977,0.285714286,0.333333333,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/1 10:00,0.542253523,0.176691729,0,0.569767442,0.285714286,0.166666667,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018796992
2016/1/1 11:00,0.57746479,0.180451128,0,0.546511628,0.428571429,0.166666667,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/1 12:00,0.57746479,0.157894737,0,0.558139535,0.428571429,0.166666667,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/1 13:00,0.612676058,0.116541353,0,0.569767442,0.428571429,0.166666667,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.041353383
2016/1/1 14:00,0.57746479,0.090225564,0,0.61627907,0.571428571,0.166666667,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.026315789
2016/1/1 15:00,0.542253523,0.086466165,0,0.662790698,0.571428571,0.166666667,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.003759398
2016/1/1 16:00,0.507042255,0.101503759,0,0.73255814,0.571428571,0.333333333,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/1 17:00,0.471830988,0.116541353,0,0.779069767,0.428571429,0.333333333,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/1 18:00,0.43661972,0.086466165,0,0.802325581,0.428571429,0.333333333,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.030075188
2016/1/1 19:00,0.43661972,0.097744361,0,0.813953488,0.428571429,0.166666667,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.011278195
2016/1/1 20:00,0.43661972,0.093984962,0,0.825581395,0.428571429,0.333333333,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.003759398
2016/1/1 21:00,0.471830988,0.139097744,0,0.825581395,0.428571429,0.333333333,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.045112782
2016/1/1 22:00,0.471830988,0.142857143,0,0.825581395,0.428571429,0.5,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.003759398
2016/1/1 23:00,0.471830988,0.169172932,0,0.813953488,0.428571429,0.5,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.026315789
2016/1/2 0:00,0.471830988,0.169172932,0,0.813953488,0.428571429,0.5,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/2 1:00,0.43661972,0.180451128,0,0.825581395,0.428571429,0.5,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011278195
2016/1/2 2:00,0.43661972,0.169172932,0,0.825581395,0.285714286,0.333333333,46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.011278195
2016/1/2 3:00,0.43661972,0.169172932,0,0.813953488,0.285714286,0.333333333,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/2 4:00,0.43661972,0.169172932,0,0.813953488,0.285714286,0.333333333,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/2 5:00,0.43661972,0.157894737,0,0.813953488,0.428571429,0.333333333,43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.011278195
2016/1/2 6:00,0.43661972,0.15037594,0,0.813953488,0.285714286,0.333333333,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/2 7:00,0.43661972,0.127819549,0,0.813953488,0.428571429,0.333333333,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/2 8:00,0.471830988,0.131578947,0,0.790697674,0.285714286,0.333333333,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/2 9:00,0.507042255,0.116541353,0,0.709302326,0.428571429,0.333333333,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/2 10:00,0.542253523,0.146616541,0,0.651162791,0.428571429,0.333333333,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/2 11:00,0.57746479,0.15037594,0,0.639534884,0.428571429,0.166666667,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/2 12:00,0.57746479,0.180451128,0,0.651162791,0.285714286,0.166666667,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/2 13:00,0.542253523,0.172932331,0,0.709302326,0.285714286,0.166666667,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/2 14:00,0.507042255,0.19924812,0,0.790697674,0.285714286,0.166666667,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026315789
2016/1/2 15:00,0.471830988,0.206766917,0,0.837209302,0.285714286,0.166666667,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.007518797
2016/1/2 16:00,0.471830988,0.191729323,0,0.848837209,0.285714286,0.166666667,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/2 17:00,0.471830988,0.176691729,0,0.860465116,0.285714286,0.166666667,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/2 18:00,0.471830988,0.195488722,0,0.860465116,0.285714286,0.166666667,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.018796992
2016/1/2 19:00,0.471830988,0.210526316,0,0.860465116,0.142857143,0.166666667,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.015037594
2016/1/2 20:00,0.471830988,0.195488722,0,0.872093023,0.142857143,0.166666667,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.015037594
2016/1/2 21:00,0.471830988,0.169172932,0,0.88372093,0.285714286,0.166666667,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.026315789
2016/1/2 22:00,0.471830988,0.172932331,0,0.88372093,0.142857143,0.166666667,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.003759398
2016/1/2 23:00,0.471830988,0.169172932,0.006666667,0.895348837,0.285714286,0.166666667,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.003759398
2016/1/3 0:00,0.43661972,0.139097744,0.013333334,0.918604651,0.142857143,0.333333333,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.030075188
2016/1/3 1:00,0.43661972,0.116541353,,0.918604651,0.285714286,0.166666667,32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/3 2:00,0.43661972,0.086466165,0,0.918604651,0.285714286,0.166666667,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.030075188
2016/1/3 3:00,0.43661972,0.078947368,0,0.918604651,0.285714286,0.333333333,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/3 4:00,0.43661972,0.063909774,0,0.918604651,0.285714286,0.333333333,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/3 5:00,0.43661972,0.093984962,0.040000002,0.918604651,0.285714286,0.166666667,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/3 6:00,0.43661972,0.105263158,0.073333335,0.918604651,0.285714286,0.333333333,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011278195
2016/1/3 7:00,0.43661972,0.105263158,0.013333334,0.918604651,0.285714286,0.166666667,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/3 8:00,0.471830988,0.086466165,0,0.906976744,0.285714286,0.166666667,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.018796992
2016/1/3 9:00,0.507042255,0.078947368,0.006666667,0.895348837,0.285714286,0.166666667,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/3 10:00,0.507042255,0.067669173,0.066666667,0.88372093,0.142857143,0.166666667,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.011278195
2016/1/3 11:00,0.471830988,0.056390977,0.113333337,0.918604651,0.285714286,0.166666667,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.011278195
2016/1/3 12:00,0.507042255,0.060150376,0.040000002,0.918604651,0.285714286,0.333333333,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/3 13:00,0.507042255,0.060150376,0.006666667,0.895348837,0.285714286,0.166666667,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/3 14:00,0.507042255,0.071428571,0,0.895348837,0.285714286,0.166666667,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011278195
2016/1/3 15:00,0.507042255,0.071428571,0.026666667,0.906976744,0.285714286,0.166666667,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/3 16:00,0.507042255,0.07518797,0.086666663,0.918604651,0.142857143,0.166666667,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/3 17:00,0.471830988,0.093984962,0.133333333,0.930232558,0.285714286,0.166666667,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.018796992
2016/1/3 18:00,0.471830988,0.086466165,0.026666667,0.930232558,0.142857143,0.166666667,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/3 19:00,0.471830988,0.105263158,0.046666666,0.941860465,0.285714286,0.166666667,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.018796992
2016/1/3 20:00,0.471830988,0.090225564,0.013333334,0.941860465,0.285714286,0.166666667,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.015037594
2016/1/3 21:00,0.471830988,0.105263158,0.046666666,0.941860465,0.142857143,0.333333333,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.015037594
2016/1/3 22:00,0.471830988,0.097744361,0,0.941860465,0.142857143,0.166666667,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.007518797
2016/1/3 23:00,0.471830988,0.090225564,0,0.941860465,0.142857143,0.166666667,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.007518797
2016/1/4 0:00,0.471830988,0.07518797,0,0.941860465,0.142857143,0.166666667,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.015037594
2016/1/4 1:00,0.471830988,0.041353383,0.006666667,0.941860465,0.142857143,0.166666667,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.033834586
2016/1/4 2:00,0.471830988,0.033834586,0,0.941860465,0.285714286,0.166666667,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/4 3:00,0.471830988,0.033834586,0,0.941860465,0.285714286,0.166666667,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/4 4:00,0.471830988,0.04887218,0,0.941860465,0.285714286,0.333333333,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/4 5:00,0.471830988,0.060150376,0,0.941860465,0.285714286,0.166666667,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011278195
2016/1/4 6:00,0.471830988,0.04887218,0,0.941860465,0.142857143,0.166666667,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.011278195
2016/1/4 7:00,0.471830988,0.041353383,0,0.941860465,0.285714286,0.166666667,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/4 8:00,0.507042255,0.071428571,0,0.930232558,0.285714286,0.166666667,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/4 9:00,0.507042255,0.120300752,0,0.906976744,0.285714286,0.166666667,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04887218
2016/1/4 10:00,0.57746479,0.144110276,0,0.848837209,0.285714286,0.166666667,39.33333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023809524
2016/1/4 11:00,0.612676058,0.167919799,0,0.790697674,0.285714286,0.166666667,45.66666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023809524
2016/1/4 12:00,0.57746479,0.191729323,0,0.813953488,0.285714286,0.333333333,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023809524
2016/1/4 13:00,0.57746479,0.184210526,0,0.790697674,0.285714286,0.166666667,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/4 14:00,0.612676058,0.146616541,0,0.755813953,0.285714286,0.166666667,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.037593985
2016/1/4 15:00,0.612676058,0.172932331,0,0.744186047,0.142857143,0.166666667,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.026315789
2016/1/4 16:00,0.57746479,0.154135338,0,0.779069767,0.285714286,0.333333333,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.018796992
2016/1/4 17:00,0.542253523,0.169172932,0,0.848837209,0.142857143,0.166666667,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/4 18:00,0.542253523,0.172932331,0,0.872093023,0.142857143,0.166666667,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/4 19:00,0.542253523,0.184210526,0,0.872093023,0.142857143,0.166666667,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.011278195
2016/1/4 20:00,0.507042255,0.172932331,0,0.88372093,0.142857143,0.166666667,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.011278195
2016/1/4 21:00,0.507042255,0.169172932,0,0.906976744,0.142857143,0.166666667,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.003759398
2016/1/4 22:00,0.471830988,0.142857143,0,0.918604651,0.142857143,0.166666667,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.026315789
2016/1/4 23:00,0.471830988,0.146616541,0,0.930232558,0.142857143,0.166666667,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.003759398
2016/1/5 0:00,0.471830988,0.116541353,0,0.930232558,0.142857143,0.166666667,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.030075188
2016/1/5 1:00,0.471830988,0.086466165,0,0.930232558,0.142857143,0.166666667,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.030075188
2016/1/5 2:00,0.471830988,0.063909774,0,0.930232558,0.142857143,0.166666667,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/5 3:00,0.471830988,0.060150376,0,0.941860465,0.285714286,0.166666667,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003759398
2016/1/5 4:00,0.471830988,0.063909774,0,0.953488372,0.142857143,0.166666667,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003759398
2016/1/5 5:00,0.471830988,0.056390977,0,0.953488372,0.142857143,0.166666667,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007518797
2016/1/5 6:00,0.471830988,0.052631579,0,0.953488372,0.142857143,0.166666667,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003759398
2016/1/5 7:00,0.471830988,0.060150376,0,0.953488372,0.285714286,0.166666667,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007518797
2016/1/5 8:00,0.507042255,0.056390977,0,0.953488372,0.285714286,0.166666667,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003759398
2016/1/5 9:00,0.507042255,0.101503759,0,0.953488372,0.285714286,0.166666667,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045112782
2016/1/5 10:00,0.542253523,0.187969925,0,0.930232558,0.285714286,0.166666667,51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086466165
2016/1/5 11:00,0.542253523,0.255639098,0,0.895348837,0.285714286,0.166666667,69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067669173
2016/1/5 12:00,0.57746479,0.251879699,0,0.813953488,0.285714286,0.166666667,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003759398
2016/1/5 13:00,0.57746479,0.206766917,0,0.790697674,0.285714286,0.166666667,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.045112782
2016/1/5 14:00,0.57746479,0.206766917,0,0.790697674,0.285714286,0.166666667,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/5 15:00,0.57746479,0.221804511,0,0.802325581,0.285714286,0.166666667,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.015037594
2016/1/5 16:00,0.57746479,0.281954887,0,0.802325581,0.285714286,0.166666667,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.060150376
2016/1/5 17:00,0.542253523,0.312030075,0,0.848837209,0.285714286,0.166666667,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.030075188
2016/1/5 18:00,0.507042255,0.289473684,0,0.88372093,0.285714286,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/5 19:00,0.507042255,0.22556391,0,0.895348837,0.285714286,0.166666667,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.063909774
2016/1/5 20:00,0.507042255,0.15037594,0,0.88372093,0.285714286,0.166666667,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.07518797
2016/1/5 21:00,0.507042255,0.142857143,0,0.872093023,0.142857143,0.166666667,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.007518797
2016/1/5 22:00,0.507042255,0.135338346,0,0.88372093,0.142857143,0.166666667,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.007518797
2016/1/5 23:00,0.507042255,0.142857143,0,0.895348837,0.285714286,0.166666667,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.007518797
2016/1/6 0:00,0.507042255,0.142857143,0,0.860465116,0.285714286,0.166666667,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/1/6 1:00,0.507042255,0.120300752,0,0.848837209,0.142857143,0.166666667,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022556391
2016/1/6 2:00,0.471830988,0.108082707,0,0.872093023,0.142857143,0.166666667,29.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.012218045
