datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/4 8:00,0.507042255,0.234939755,0.147826091,0.414634146,0.285714286,0.09015025,0.107296137,0.071428571,0,0.930232558,0.352380957,0.285714286,0.166666667
2016/1/4 9:00,0.507042255,0.240963864,0.097826087,0.317073171,0.210526316,0.165275459,0.105150215,0.120300752,0,0.906976744,0.195238091,0.285714286,0.166666667
2016/1/4 10:00,0.57746479,0.337349406,0.154347824,0.341463415,0.260651629,0.165275459,0.120171674,0.144110276,0,0.848837209,0.195238091,0.285714286,0.166666667
2016/1/4 11:00,0.612676058,0.307228916,0.115217395,0.317073171,0.235588972,0.190317195,0.13304721,0.167919799,0,0.790697674,0.180952379,0.285714286,0.166666667
2016/1/4 12:00,0.57746479,0.204819283,0.073913046,0.292682927,0.185463659,0.215358932,0.169527897,0.191729323,0,0.813953488,0.171428567,0.285714286,0.333333333
2016/1/4 13:00,0.57746479,0.198795193,0.076086957,0.292682927,0.197994987,0.240400668,0.169527897,0.184210526,0,0.790697674,0.223809515,0.285714286,0.166666667
2016/1/4 14:00,0.612676058,0.204819283,0.067391302,0.317073171,0.197994987,0.29048414,0.154506438,0.146616541,0,0.755813953,0.176190478,0.285714286,0.166666667
2016/1/4 15:00,0.612676058,0.253012045,0.056521737,0.390243902,0.235588972,0.29048414,0.154506438,0.172932331,0,0.744186047,0.295238086,0.142857143,0.166666667
2016/1/4 16:00,0.57746479,0.234939755,0.058695653,0.512195122,0.298245614,0.207011686,0.154506438,0.154135338,0,0.779069767,0.31428571,0.285714286,0.333333333
2016/1/4 17:00,0.542253523,0.253012045,0.030434782,0.609756098,0.323308271,0.115191987,0.190987124,0.169172932,0,0.848837209,0.338095234,0.142857143,0.166666667
2016/1/4 18:00,0.542253523,0.265060245,0.023913044,0.585365854,0.310776942,0.072621032,0.193133047,0.172932331,0,0.872093023,0.266666662,0.142857143,0.166666667
2016/1/4 19:00,0.542253523,0.289156626,0.02173913,0.512195122,0.273182957,0.066777962,0.208154506,0.184210526,0,0.872093023,0.223809515,0.142857143,0.166666667
2016/1/4 20:00,0.507042255,0.277108444,0.02173913,0.414634146,0.235588972,0.063439067,0.199570815,0.172932331,0,0.88372093,0.180952379,0.142857143,0.166666667
2016/1/4 21:00,0.507042255,0.271084336,0.030434782,0.365853659,0.210526316,0.03839733,0.186695279,0.169172932,0,0.906976744,0.119047619,0.142857143,0.166666667
2016/1/4 22:00,0.471830988,0.265060245,0.039130434,0.390243902,0.223057644,0.035058431,0.178111588,0.142857143,0,0.918604651,0.123809519,0.142857143,0.166666667
2016/1/4 23:00,0.471830988,0.265060245,0.043478261,0.390243902,0.223057644,0.022537563,0.175965665,0.146616541,0,0.930232558,0.142857143,0.142857143,0.166666667
2016/1/5 0:00,0.471830988,0.271084336,0.084782611,0.341463415,0.210526316,0.015025042,0.163090129,0.116541353,0,0.930232558,0.133333331,0.142857143,0.166666667
2016/1/5 1:00,0.471830988,0.277108444,0.206521739,0.268292683,0.260651629,0.015025042,0.128755365,0.086466165,0,0.930232558,0.171428567,0.142857143,0.166666667
2016/1/5 2:00,0.471830988,0.289156626,0.304347826,0.229268283,0.285714286,0.016694491,0.105150215,0.063909774,0,0.930232558,0.161904766,0.142857143,0.166666667
2016/1/5 3:00,0.471830988,0.228915664,0.043478261,0.239024395,0.147869674,0.052587646,0.094420601,0.060150376,0,0.941860465,0.152380955,0.285714286,0.166666667
2016/1/5 4:00,0.471830988,0.240963864,0.073913046,0.414634146,0.260651629,0.014190317,0.115879828,0.063909774,0,0.953488372,0.138095243,0.142857143,0.166666667
2016/1/5 5:00,0.471830988,0.277108444,0.128260872,0.414634146,0.285714286,0.013355592,0.096566524,0.056390977,0,0.953488372,0.138095243,0.142857143,0.166666667
2016/1/5 6:00,0.471830988,0.397590385,0.078260867,0.414634146,0.260651629,0.016694491,0.096566524,0.052631579,0,0.953488372,0.138095243,0.142857143,0.166666667
2016/1/5 7:00,0.471830988,0.572289161,0.239130435,0.414634146,0.335839599,0.030884809,0.068669528,0.060150376,0,0.953488372,0.166666667,0.285714286,0.166666667
2016/1/5 8:00,0.507042255,0.373493986,0.260869565,0.390243902,0.360902256,0.055926545,0.096566524,0.056390977,0,0.953488372,0.180952379,0.285714286,0.166666667
2016/1/5 9:00,0.507042255,0.337349406,0.215217383,0.463414634,0.360902256,0.09015025,0.152360515,0.101503759,0,0.953488372,0.19047619,0.285714286,0.166666667
2016/1/5 10:00,0.542253523,0.246987955,0.143478259,0.414634146,0.285714286,0.131886477,0.223175966,0.187969925,0,0.930232558,0.18571429,0.285714286,0.166666667
2016/1/5 11:00,0.542253523,0.180722902,0.097826087,0.292682927,0.197994987,0.173622704,0.248927039,0.255639098,0,0.895348837,0.242857138,0.285714286,0.166666667
2016/1/5 12:00,0.57746479,0.174698794,0.089130433,0.268292683,0.197994987,0.257095159,0.231759657,0.251879699,0,0.813953488,0.280952385,0.285714286,0.166666667
2016/1/5 13:00,0.57746479,0.180722902,0.121739128,0.414634146,0.285714286,0.198664441,0.206008584,0.206766917,0,0.790697674,0.371428581,0.285714286,0.166666667
2016/1/5 14:00,0.57746479,0.204819283,0.156521735,0.463414634,0.323308271,0.18196995,0.193133047,0.206766917,0,0.790697674,0.361904757,0.285714286,0.166666667
2016/1/5 15:00,0.57746479,0.198795193,0.134782605,0.463414634,0.323308271,0.18196995,0.208154506,0.221804511,0,0.802325581,0.366666658,0.285714286,0.166666667
2016/1/5 16:00,0.57746479,0.301204825,0.093478265,0.512195122,0.323308271,0.156928214,0.25751073,0.281954887,0,0.802325581,0.476190476,0.285714286,0.166666667
2016/1/5 17:00,0.542253523,0.307228916,0.045652172,0.585365854,0.323308271,0.098497496,0.300429185,0.312030075,0,0.848837209,0.476190476,0.285714286,0.166666667
2016/1/5 18:00,0.507042255,0.234939755,0.02173913,0.43902439,0.235588972,0.115191987,0.300429185,0.289473684,0,0.88372093,0.523809524,0.285714286,0
2016/1/5 19:00,0.507042255,0.289156626,0.023913044,0.414634146,0.223057644,0.106844741,0.263948498,0.22556391,0,0.895348837,0.385714304,0.285714286,0.166666667
2016/1/5 20:00,0.507042255,0.259036154,0.032608696,0.512195122,0.285714286,0.050918199,0.216738197,0.15037594,0,0.88372093,0.285714286,0.285714286,0.166666667
2016/1/5 21:00,0.507042255,0.259036154,0.036956523,0.512195122,0.285714286,0.029215359,0.190987124,0.142857143,0,0.872093023,0.233333338,0.142857143,0.166666667
2016/1/5 22:00,0.507042255,0.301204825,0.078260867,0.56097561,0.335839599,0.014190317,0.197424893,0.135338346,0,0.88372093,0.238095238,0.142857143,0.166666667
2016/1/5 23:00,0.507042255,0.367469896,0.126086961,0.56097561,0.360902256,0.015025042,0.199570815,0.142857143,0,0.895348837,0.352380957,0.285714286,0.166666667
2016/1/6 0:00,0.507042255,0.331325315,0.093478265,0.463414634,0.298245614,0.040066778,0.182403433,0.142857143,0,0.860465116,0.376190481,0.285714286,0.166666667
2016/1/6 1:00,0.507042255,0.198795193,0.030434782,0.341463415,0.185463659,0.050083471,0.137339056,0.120300752,0,0.848837209,0.209523814,0.142857143,0.166666667
2016/1/6 2:00,0.471830988,0.192771084,0.036956523,0.341463415,0.197994987,0.028380634,0.081545064,0.108082707,0,0.872093023,0.18571429,0.142857143,0.166666667
2016/1/6 3:00,0.471830988,0.198795193,0.10434783,0.365853659,0.248120301,0.018363941,0.064377682,0.095864662,0,0.895348837,0.18571429,0.142857143,0.166666667
2016/1/6 4:00,0.471830988,0.289156626,0.132608694,0.414634146,0.298245614,0.013355592,0.051502146,0.083646617,0,0.88372093,0.304761909,0.142857143,0.166666667
