datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/2 5:00,-0.928163397,0.538656232,-0.302680883,-0.499482043,-0.516187959,0.054161691,0.817701858,1.259901738,-0.141760134,0.408968555,0.143771263,0.751206986,0.110871405
2016/1/2 6:00,-0.928163397,0.412552128,-0.381750917,-0.720469069,-0.711798978,-0.000207039,0.946588241,1.141224839,-0.141760134,0.408968555,-0.270272963,-0.239425376,0.110871405
2016/1/2 7:00,-0.928163397,0.412552128,-0.263145913,-0.618475007,-0.600021263,-0.217681961,0.849923454,0.785194142,-0.141760134,0.408968555,-0.477294953,0.751206986,0.110871405
2016/1/2 8:00,-0.745317125,0.538656232,-0.065470874,-0.414487046,-0.362493492,-0.16331323,0.785480262,0.844532592,-0.141760134,0.227124246,-0.270272963,-0.239425376,0.110871405
2016/1/2 9:00,-0.562470853,0.538656232,0.132204164,-0.19350002,-0.124965787,0.271636612,0.592150688,0.607178793,-0.141760134,-0.409330836,0.454304309,0.751206986,0.110871405
2016/1/2 10:00,-0.379624581,1.925802883,1.436859401,1.370407899,1.691422743,-0.05457577,0.785480262,1.08188639,-0.141760134,-0.863941609,3.300857686,0.751206986,0.110871405
2016/1/2 11:00,-0.196778309,1.673594298,1.436859401,1.200417904,1.551700548,0.162899151,0.753258666,1.141224839,-0.141760134,-0.954863763,3.300857686,0.751206986,-0.930726903
2016/1/2 12:00,-0.196778309,1.106125265,0.369414267,0.350467931,0.294200797,0.597848994,0.849923454,1.615932435,-0.141760134,-0.863941609,1.127126115,-0.239425376,-0.930726903
2016/1/2 13:00,-0.379624581,1.547490194,-0.065470874,0.69044792,0.573645186,0.326005342,0.721037071,1.497255536,-0.141760134,-0.409330836,1.437659161,-0.239425376,-0.930726903
2016/1/2 14:00,-0.562470853,1.043073213,-0.263145913,0.350467931,0.154478602,0.326005342,0.978809836,1.912624683,-0.141760134,0.227124246,0.143771263,-0.239425376,-0.930726903
2016/1/2 15:00,-0.745317125,0.853916869,-0.263145913,0.180477936,0.154478602,0.271636612,1.172139411,2.031301582,-0.141760134,0.590812864,0.092015673,-0.239425376,-0.930726903
2016/1/2 16:00,-0.745317125,2.241063143,-0.263145913,0.860437915,0.713367381,-0.000207039,1.429912176,1.793947784,-0.141760134,0.681735019,0.920104002,-0.239425376,-0.930726903
