AMB_TEMP,RAINFALL,RH,WIND_SPEED,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,season_1,season_2,season_3,season_4,t-1,t-10,t-11,t-12,t-2,t-3,t-4,t-5,t-6,t-7,t-8,t-9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7
-3.62309940312,-23.0242577065,-1.3719981503,-5.12583868862,-0.50573632844,-0.572840596946,0.3368261911,0.827013381357,0.503127267643,-0.616649354366,0.624120624979,0.469214874732,-0.290576412687,0.85374163816,0.703526691134,0.00136274079115,-0.905066843994,-0.920149723223,-0.490219323599,-0.0953012116303,-0.914299111982,-0.826667917788,-0.248668925612,-0.985017181035,0.126624741063,1.10664982026,0.835885344398,0.983099615681,0.254455602399,-0.154983148969,-0.00494383012954,-0.0945286233001,1.23151922609,0.103592775029,-0.0189374000328,0.00473200679258,-0.121605549283,-0.679240856272,0.649670400967,-0.0563137311336,-0.333965217497,0.312402698946,-0.0326704280017,-0.128960405394,-0.0949050600629,-0.0960570811396,0.00938902807332,0.131002284993,-0.139698444831,0.335595529964,-0.145326256997
-3.64003974732,-23.0100631625,-1.38018334334,-5.13818404437,-0.514315887966,-0.576367750858,0.352214639134,0.83186936724,0.510688979983,-0.600489567781,0.611028640017,0.478112536536,-0.293978301569,0.838646385539,0.70683028381,-0.00607143425921,-0.905949337668,-0.921308685079,-0.484317247306,-0.0871617172506,-0.931354805715,-0.829426840769,-0.230100240094,-0.987751543014,0.124556579739,1.09011112496,0.850933699275,0.973601123098,0.254937968094,-0.151985275323,-0.00257694533542,-0.100375747435,1.23109322609,0.103537146614,-0.0189529307456,0.00471102317878,-0.120873149452,-0.679717667124,0.649423719579,-0.0557702880926,-0.334063426216,0.31234567391,-0.0327320160341,-0.128798978098,-0.0941681823097,-0.0953142215177,0.0101599802449,0.126013445078,-0.13887616275,0.336701184839,-0.144516043584
-3.6357379357,-23.0147511652,-1.38482021615,-5.14221976692,-0.508816014492,-0.579948884585,0.356305519061,0.845722953338,0.505305043783,-0.587138327329,0.61951035278,0.482846317566,-0.290419524855,0.842448382768,0.689379735177,-0.00957174642154,-0.899298751329,-0.923318018303,-0.479381587242,-0.10204953226,-0.945897436147,-0.828373238885,-0.24127723292,-0.975618831451,0.121872357993,1.08913153203,0.839319524273,0.979267407455,0.255463406642,-0.153613343307,-0.00329137175308,-0.0985586915841,1.23106964272,0.103311169331,-0.018662286004,0.00462346833491,-0.120675321256,-0.680029524432,0.649834050162,-0.056000333606,-0.334287043354,0.312391496503,-0.0326336037392,-0.128817648475,-0.094442729108,-0.0954012536839,0.00996337564225,0.125946162834,-0.138110441674,0.336570399595,-0.144525513607
-3.6848954095,-22.9915693885,-1.40852852453,-5.15232839478,-0.515420824896,-0.581695785263,0.363290616223,0.858088368148,0.49738033972,-0.573591439779,0.624566632694,0.482510654208,-0.285845565749,0.836036128896,0.674761831283,0.000828929341831,-0.899813852988,-0.928433449789,-0.474992010044,-0.121774203177,-0.936855466435,-0.827901324579,-0.237109329895,-0.985973908388,0.132396330782,1.08141080108,0.846325829115,0.971810699493,0.256032094614,-0.143471529694,0.00372244179973,-0.116283006721,1.23064960506,0.102934973084,-0.0182804510706,0.00449417559827,-0.119797711719,-0.680522063091,0.649664565701,-0.0554285926468,-0.334593339204,0.312165626294,-0.0322521170155,-0.12883014529,-0.0926149748099,-0.0938449073799,0.01175875595,0.128368210084,-0.135299139596,0.323913304002,-0.14228124825
-3.68069371082,-22.9926952927,-1.40156775654,-5.15918199091,-0.520742288428,-0.582483455566,0.366820741294,0.847185970578,0.496806806918,-0.566468896468,0.621377945617,0.49007705692,-0.296876349332,0.839497150168,0.67702074795,-0.00104098502221,-0.904672935621,-0.933049529995,-0.486148214683,-0.104928271053,-0.937953701102,-0.83088939771,-0.242456784917,-0.98840419423,0.136121603551,1.0843591904,0.858136595768,0.978711194964,0.255791775829,-0.144904973351,0.00275586711123,-0.113642669589,1.23054009577,0.102797866358,-0.0183905696172,0.00461725479481,-0.119617683414,-0.680738570692,0.649775187974,-0.0552221604971,-0.335001703918,0.312514911527,-0.0324175822334,-0.128690655078,-0.092831114852,-0.0939775154333,0.0115083463443,0.127979337705,-0.135770301531,0.323508171103,-0.140416923336
-3.64538809328,-23.009169096,-1.38455248203,-5.13340500632,-0.520506119257,-0.584727276883,0.338359759854,0.849216679887,0.482905902392,-0.546416261814,0.620983689398,0.484003531542,-0.287962665319,0.836113751037,0.695239759948,-0.0117462581483,-0.915277693868,-0.915526021952,-0.488538069661,-0.1010775966,-0.94553495704,-0.829088942708,-0.240379926845,-0.984889014208,0.134571437101,1.07858037386,0.862688434127,0.989007485157,0.255963586014,-0.150400472671,-0.00128347295588,-0.104279640389,1.2298974248,0.10226934361,-0.017885343182,0.00444931874002,-0.118311272702,-0.681796044004,0.649932420664,-0.0541855103025,-0.336455954746,0.313292333138,-0.032392159333,-0.128635156791,-0.0857345633453,-0.0948534091467,0.0106359353828,0.126797754006,-0.137085306436,0.321964028474,-0.141724438934
-3.51052634863,-22.7983756218,-1.45663119767,-5.02042344121,-0.501659380622,-0.564607466473,0.342880896666,0.839703467711,0.455265710219,-0.569318753856,0.600437980207,0.449487990371,-0.312797548852,0.827326397737,0.683232799972,-0.0197387725236,-0.901455872468,-0.908809182077,-0.486352730404,-0.0902495632976,-0.948067334583,-0.811826352894,-0.228124459993,-0.957658028891,0.176405600843,1.08179756598,0.850687619248,0.993439417983,0.254764311696,-0.173305948801,-0.0159494920126,-0.0655088708806,1.23089493225,0.10249286675,-0.0179440215901,0.00441295461128,-0.119238048306,-0.681394704052,0.650754000289,-0.0551380266632,-0.336739609765,0.31396751896,-0.0326724932333,-0.128919879267,-0.0924469673346,-0.0605368803174,0.00637221909001,0.121643336828,-0.141661686854,0.314531896568,-0.14790191798
-3.55137440158,-22.8141125952,-1.44251554287,-5.00315529603,-0.505111933381,-0.550545571564,0.335818158927,0.833064881656,0.457558186461,-0.566336420822,0.603499447352,0.448062959539,-0.315940439703,0.819842739234,0.697768896208,-0.0226712016898,-0.915740636537,-0.890871447105,-0.506078755396,-0.0882404764972,-0.964463024718,-0.803414505381,-0.222274050109,-0.974723853334,0.179430381094,1.06576073172,0.880620847226,1.00498508682,0.257119538135,-0.162713588387,-0.00940088759257,-0.0850050621569,1.23025764084,0.103777539907,-0.0184248417577,0.00423174130302,-0.118138873973,-0.682249183096,0.650854404857,-0.0540423435389,-0.337842764443,0.314134379443,-0.0320863559039,-0.130005648795,-0.0896188147843,-0.0582962543945,-0.0114803911571,0.124360047297,-0.138365173562,0.317891991944,-0.144491405344
-3.59517328849,-22.8111125593,-1.46241949122,-5.01993822681,-0.498070478211,-0.561352866633,0.38657501749,0.838116817935,0.460580233117,-0.595211287976,0.609245637685,0.464029139456,-0.335568481494,0.835783723345,0.693932002583,-0.0236700216813,-0.920651361602,-0.883363114931,-0.516410700542,-0.0956282596019,-0.97045601774,-0.816359590055,-0.217678172076,-0.982275873077,0.182183003479,1.06858188436,0.875573012285,1.00209575388,0.257880208296,-0.154048239029,-0.00321513730293,-0.100616831962,1.22969611895,0.105233738763,-0.0202642767605,0.00517988466157,-0.117555577545,-0.682615677714,0.651274070982,-0.053933850474,-0.338434073049,0.314366515735,-0.0316967730563,-0.130756895828,-0.0874878086515,-0.0563943081775,-0.00944446220257,0.110596973125,-0.13592414931,0.32083938997,-0.142185634752
-3.61302099171,-22.8596100806,-1.44499646516,-4.99157483696,-0.506886113891,-0.538636705958,0.386712215227,0.849813205668,0.480627064485,-0.595957043017,0.613700003426,0.459877824591,-0.339721398274,0.836406125233,0.680554327713,-0.0291885576455,-0.928309062333,-0.878393537095,-0.523588231255,-0.0829575538347,-0.983796268804,-0.820938838721,-0.203625953276,-1.00369246424,0.187736734731,1.06431433205,0.878780538698,0.997169356514,0.258802339622,-0.146692751996,0.000836470816809,-0.112946058445,1.22912794718,0.104560424505,-0.0187636557749,0.00435245256745,-0.116631301631,-0.682575175682,0.649861208983,-0.0522262218315,-0.33875388095,0.312832148767,-0.0293804268734,-0.131752962993,-0.0854112974241,-0.0550738727344,-0.00781943616613,0.112526095746,-0.146948795648,0.322881668031,-0.140154361805
