datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2009-01-01 00:00:00,二林,13.04,0.31,0.51,12.2,12.7,27.4,53,48,0.0,67.2,6,40.79,43.24,4.17,4.97
2009-01-01 01:00:00,二林,12.72,0.26,0.5,11.83,12.33,27.9,64,47,0.0,65,6.3,39.57,39.68,4.99,4.95
2009-01-01 02:00:00,二林,12.79,0.28,0.5,11.44,11.94,28.2,52,46,0.0,62.91,7.6,40.24,47.86,5.56,5.14
2009-01-01 03:00:00,二林,12.42,0.33,0.08,12.38,12.46,25.4,59,51,0.0,63.74,8.4,41.56,42.33,5.39,5.37
2009-01-01 04:00:00,二林,12.04,0.33,0.37,12.67,13.04,23.8,81,61,0.0,63.54,7.6,38.77,39.17,7.03,6.1
2009-01-01 05:00:00,二林,11.65,0.21,0.28,10.44,10.73,26.6,72,52,0.0,62.04,5.7,39.59,36.5,7.71,6.91
2009-01-01 06:00:00,二林,11.36,0.19,0.22,8.63,8.85,28.3,57,45,0.0,60.52,5.3,41.87,41.85,7.18,6.82
2009-01-01 07:00:00,二林,11.54,0.2,0.83,9.23,10.07,28.2,60,31,0.0,58.94,5.9,41.48,42.36,7.57,7.18
2009-01-01 08:00:00,二林,12.38,0.2,1.71,8.94,10.65,30,58,41,0.0,55.88,6.4,40.52,43.42,7.37,7.44
2009-01-01 09:00:00,二林,13.62,0.18,1.84,7.93,9.77,33.7,57,30,0.0,51.53,5.7,42.11,45.63,7.26,7.85
2009-01-01 10:00:00,二林,14.79,0.19,1.92,8.14,10.06,36.6,46,32,0.0,48.2,5.6,43.67,43.07,8.17,7.52
2009-01-01 11:00:00,二林,15.57,0.19,2.04,8.84,10.88,38.8,45,24,0.0,46.58,5.7,44.28,42.57,7.88,6.63
2009-01-01 12:00:00,二林,16.21,0.18,1.91,9.22,11.14,42.4,48,34,0.0,46.01,5.4,50.76,59.28,7.09,5.66
2009-01-01 13:00:00,二林,16.27,0.17,1.71,9.31,11.02,43.3,63,39,0.0,50.03,4.4,49.79,57.67,7.65,5.89
2009-01-01 14:00:00,二林,15.7,0.16,1.93,9.96,11.89,41.2,73,36,0.0,51.24,4.5,48.63,46.43,7.45,6.09
2009-01-01 15:00:00,二林,14.92,0.14,1.44,9.14,10.59,40.8,81,35,0.0,52.45,3.2,43.3,44.94,6.01,6.17
2009-01-01 16:00:00,二林,14.11,0.15,0.88,10.43,11.31,37.5,75,35,0.0,51.3,2.8,41.7,40.1,6.65,5.62
2009-01-01 17:00:00,二林,12.91,0.18,0.45,11.69,12.14,33.5,62,44,0.0,52.94,2.8,40.2,47.58,5.16,5.36
2009-01-01 18:00:00,二林,11.91,0.2,0.36,13.72,14.08,27.6,58,37,0.0,57.43,3.3,42.18,40.42,6.35,5.58
2009-01-01 19:00:00,二林,11.4,0.2,0.46,13.45,13.91,26.3,56,32,0.0,58.51,3.8,39.45,34.38,6.95,5.75
2009-01-01 20:00:00,二林,11.29,0.2,0.61,12.54,13.15,25.8,58,31,0.0,59.81,4.4,41.56,44.46,6.49,6.34
2009-01-01 21:00:00,二林,11.28,0.19,0.47,11.5,11.97,25.7,53,40,0.0,59.83,4.6,43.13,40.03,5.62,5.87
2009-01-01 22:00:00,二林,11.19,0.21,0.36,12.35,12.71,23.7,48,44,0.0,59.92,4.8,43.75,42.75,4.97,5.4
2009-01-01 23:00:00,二林,11.23,0.24,0.38,12.44,12.82,22.9,56,42,0.0,59.98,6,42.75,43.83,5.23,5.42
2009-01-02 00:00:00,二林,11.4,0.23,0.46,12.22,12.68,22.8,60,44,0.0,60.39,6.3,43.29,41.85,5.19,4.82
2009-01-02 01:00:00,二林,11.28,0.2,0.36,10.92,11.28,24,61,34,0.0,61.43,5.9,42.95,43.19,5.02,4.45
2009-01-02 02:00:00,二林,11.35,0.18,0.57,9.99,10.56,24.8,54,36,0.0,62.04,5.2,44.01,43.75,4.51,4.55
2009-01-02 03:00:00,二林,11.45,0.16,0.5,8.52,9.03,26.3,42,30,0.0,62.12,4.1,43.01,41.18,4.43,4.25
2009-01-02 04:00:00,二林,11.19,0.16,0.49,8.46,8.95,25.7,42,43,0.0,63.82,3.1,42.13,44.18,5.46,4.9
2009-01-02 05:00:00,二林,11.26,0.13,0.51,8.61,9.12,24.9,38,36,0.0,64.57,2.7,43.7,41.49,5.58,5.21
2009-01-02 06:00:00,二林,11.4,0.11,0.54,8.62,9.17,25.1,35,35,0.0,63.87,2.6,39.18,43.68,5.05,5.28
2009-01-02 07:00:00,二林,11.68,0.11,0.85,8.73,9.57,25.2,36,30,0.0,63.09,2.5,44.42,42.7,6.04,5.12
2009-01-02 08:00:00,二林,12.73,0.1,1.35,8.86,10.21,26.1,40,35,0.0,60.1,2.7,42.91,43.17,6.37,6.14
2009-01-02 09:00:00,二林,14.07,0.09,2.02,8.71,10.73,28,44,30,0.0,57.57,2.5,42.89,43.87,5.88,6.18
2009-01-02 10:00:00,二林,15.66,0.1,2.21,8.33,10.54,30.9,0#,0#,0.0,54.31,2.2,42.47,43.06,6.75,6.25
2009-01-02 11:00:00,二林,17.3,0.1,2.44,7.28,9.72,33.4,40,24,0.0,50.22,1.8,42.38,46.08,5.57,5.92
2009-01-02 12:00:00,二林,18.19,0.11,2.33,7.43,9.76,36.6,54,27,0.0,50.14,1.8,42.53,49.33,5.67,5.58
2009-01-02 13:00:00,二林,18.19,0.11,2.02,7.67,9.68,37.7,59,33,0.0,53.09,1.6,55.16,43.84,5.78,4.27
2009-01-02 14:00:00,二林,17.96,0.13,1.84,8.3,10.14,37.2,58,29,0.0,55.21,1.8,47.65,44.77,6.4,4.82
2009-01-02 15:00:00,二林,17.14,0.13,2.1,9.68,11.78,33.9,48,31,0.0,57.97,2.1,45.54,59.55,6.11,5.47
2009-01-02 16:00:00,二林,16.16,0.14,1.63,10.08,11.71,31.1,46,22,0.0,61.35,1.7,42.45,41.43,5.04,5.06
2009-01-02 17:00:00,二林,15.12,0.15,0.73,12.33,13.06,26,45,27,0.0,63.43,1.6,41.86,40.93,5.52,4.76
2009-01-02 18:00:00,二林,14.41,0.16,0.61,14.51,15.12,22.1,42,27,0.0,64.55,1.8,39.45,43.22,4.49,4.59
2009-01-02 19:00:00,二林,13.84,0.17,0.53,14.33,14.86,20,43,24,0.0,67.54,1.8,40.25,39.46,3.74,3.95
2009-01-02 20:00:00,二林,13.35,0.2,0.82,15.87,16.7,16.1,43,24,0.0,69.38,2,40.16,44.85,2.67,3.07
2009-01-02 21:00:00,二林,12.82,0.2,0.64,16.73,17.37,13.6,47,26,0.0,71.63,1.6,42.78,40.47,2.56,2.74
2009-01-02 22:00:00,二林,12.41,0.21,0.97,16.39,17.36,13,41,31,0.0,72.47,1.5,36.76,34.73,2.78,2.39
2009-01-02 23:00:00,二林,12.13,0.21,0.92,15.23,16.15,13.6,33,27,0.0,72.62,1.5,38.42,37.4,2.3,2.27
2009-01-03 00:00:00,二林,11.86,0.17,0.7,13.06,13.76,13.7,30,25,0.0,73.8,1.4,39.24,44.12,1.92,2.02
2009-01-03 01:00:00,二林,11.42,0.14,0.83,11.9,12.73,13.4,30,20,0.0,75.82,1.1,39.11,39.36,2,2.05
2009-01-03 02:00:00,二林,10.87,0.16,0.75,11.72,12.47,11.5,35,19,0.0,77.16,1.1,44.38,42.72,2.11,2.03
2009-01-03 03:00:00,二林,10.68,0.14,1.16,10.92,12.08,11.5,29,14,0.0,77.04,1.1,35.59,33.15,1.75,1.78
2009-01-03 04:00:00,二林,10.62,0.12,0.99,8.88,9.86,13.5,26,12,0.0,76.37,1.3,39.94,40.41,2.35,2.22
2009-01-03 05:00:00,二林,10.44,0.12,1.14,9.73,10.87,9.8,28,14,0.0,75.89,1.4,39.23,39.98,1.58,1.98
2009-01-03 06:00:00,二林,10.1,0.14,1.21,10.57,11.78,8.5,27,18,0.0,76.69,1.2,39.67,41.1,1.95,1.71
2009-01-03 07:00:00,二林,11.02,0.19,4.1,13.71,17.81,6.9,30,22,0.0,74.1,1.8,56.11,49.28,2.27,1.32
2009-01-03 08:00:00,二林,13.5,0.22,7.96,13.2,21.15,10.2,24,24,0.0,68.07,3,39.34,42.35,3.08,3.02
2009-01-03 09:00:00,二林,16.06,0.27,9.03,13.32,22.35,14.6,32,22,0.0,60.93,3,44.99,42.68,2.94,2.46
2009-01-03 10:00:00,二林,18.36,0.23,5.99,10.66,16.65,24.6,34,27,0.0,53.9,2.4,47.35,42.22,3.09,1.77
2009-01-03 11:00:00,二林,20.27,0.16,3.05,8.03,11.08,36.5,38,23,0.0,49.09,1.9,37.25,46.73,3.35,1.73
2009-01-03 12:00:00,二林,21.53,0.18,2.66,9.42,12.08,41.1,46,33,0.0,47.68,2.7,24.05,352.13,3.65,1.39
2009-01-03 13:00:00,二林,21.7,0.26,3.01,13.13,16.13,42,54,35,0.0,48.19,5.8,17.18,52.51,4.38,0.58
2009-01-03 14:00:00,二林,21.64,0.32,4.14,17.37,21.5,37.5,63,39,0.0,48.2,7.6,45.36,51.6,3.61,1.04
2009-01-03 15:00:00,二林,20.94,0.23,2.62,12.13,14.75,39.7,66,32,0.0,52.92,4.4,59.66,61.53,4.66,1.02
2009-01-03 16:00:00,二林,19.35,0.25,2.08,13.8,15.88,32.3,72,31,0.0,60.73,4.5,77.17,59.04,4.75,2.52
2009-01-03 17:00:00,二林,17.97,0.22,1.22,13.88,15.1,26.9,63,26,0.0,65.94,3.8,45.66,48.57,4,3.26
2009-01-03 18:00:00,二林,17.35,0.11,0.87,8.98,9.85,29.6,48,28,0.0,68.18,1.5,44.84,42.54,3.3,2.93
2009-01-03 19:00:00,二林,16.88,0.11,0.92,9.97,10.89,25.4,38,26,0.0,69.38,1.6,38.12,37.36,2.5,2.65
2009-01-03 20:00:00,二林,16.16,0.16,0.91,13.05,13.96,18.7,37,26,0.0,71.28,1.8,38.35,43.86,2.08,1.88
2009-01-03 21:00:00,二林,16.01,0.19,1.13,16.94,18.07,12.6,50,24,0.0,71.34,2.4,40.47,47.79,1.49,1.62
2009-01-03 22:00:00,二林,15.66,0.24,1.16,22.66,23.82,5.3,42,27,0.0,72.27,3.1,29.95,30.99,1.54,0.95
2009-01-03 23:00:00,二林,15.32,0.28,1.41,23.7,25.11,2.8,39,30,0.0,73.24,2.7,38.29,82.44,0.45,1.06
2009-01-04 00:00:00,二林,14.97,0.3,2.33,24.66,26.98,-.2*,33,28,0.0,75.28,2.1,28.97,36.56,1.15,0.72
2009-01-04 01:00:00,二林,14.88,0.32,5.29,24.98,30.28,-1.1*,42,20,0.0,76.24,1.8,30.48,28.76,0.99,0.76
2009-01-04 02:00:00,二林,14.63,0.32,11.23,24.74,35.98,-1.2*,52,24,0.0,77.05,2.5,57.78,76.28,1.09,1.22
2009-01-04 03:00:00,二林,14.38,0.33,16.05,21.57,37.62,-1.2*,44,24,0.0,78.96,2.2,92.78,271.12,0.45,0.35
2009-01-04 04:00:00,二林,14.3,0.33,17.41,18.41,35.82,-1.3*,43,23,0.0,79.84,2,315.05,286.27,1.69,0.74
2009-01-04 05:00:00,二林,14.31,0.49,23.49,20.67,44.16,3.4,39,20,0.0,80.23,2.1,65.01,69.27,1.62,1.28
2009-01-04 06:00:00,二林,14.56,0.69,36.26,20.77,57.03,3.2,50,34,0.0,80.82,2.6,44.14,348.33,0.82,1.01
2009-01-04 07:00:00,二林,14.83,0.69,36.73,19.97,56.7,3.2,53,41,0.0,80.24,3,325.64,320.41,1.27,0.81
2009-01-04 08:00:00,二林,15.46,0.67,32.33,21.58,53.91,4,69,53,0.0,78.92,3.3,11.9,52.85,1.8,0.72
2009-01-04 09:00:00,二林,16.3,0.73,26.42,25.13,51.55,6,76,67,0.0,77.05,3.7,43.62,39.49,1.8,1.14
2009-01-04 10:00:00,二林,17.75,0.45,14.58,22.35,36.93,9.5,87,70,0.0,75.8,5.1,39.69,43.11,3.21,2.83
2009-01-04 11:00:00,二林,18.77,0.25,6.37,15.75,22.12,18.5,74,61,0.0,75.87,5.5,47.4,47.19,3.59,3.36
2009-01-04 12:00:00,二林,19.66,0.19,4.99,13.46,18.45,24.9,67,35,0.0,73.47,6,48.44,66.84,5.36,3.52
2009-01-04 13:00:00,二林,18.27,0.15,2.28,7.56,9.83,30,59,33,0.0,77.63,2.6,64.23,49.17,6.06,3.62
2009-01-04 14:00:00,二林,17.45,0.17,2.15,11.5,13.65,27,54,28,0.0,78.51,3,49.78,47.08,5.64,5.07
2009-01-04 15:00:00,二林,17.39,0.14,1.77,10.21,11.98,27.8,49,25,0.0,77.8,1.7,44.14,47.1,6.94,6.12
2009-01-04 16:00:00,二林,17.11,0.13,1.48,9.24,10.72,28,33,20,0.0,78.18,1.3,49.55,54.28,5.53,6.09
2009-01-04 17:00:00,二林,16.78,0.15,1.16,9.85,11.01,25.3,32,18,0.0,78.56,1,45.38,45.53,4.82,4.46
2009-01-04 18:00:00,二林,16.58,0.14,1.23,10.5,11.74,23.5,22,19,0.0,79.18,1,43.53,38.19,2.55,3.39
2009-01-04 19:00:00,二林,16.49,0.14,1.2,10.64,11.84,21.5,29,18,0.0,80.22,0.9,38.57,36.04,2.46,2.31
2009-01-04 20:00:00,二林,16.3,0.14,1.15,10.05,11.2,20.1,20,25,0.0,81.27,1,41.88,45.98,2.04,1.79
2009-01-04 21:00:00,二林,15.96,0.16,1.24,10.34,11.57,17.6,22,23,0.0,82.17,0.9,41.27,333.98,1.18,0.9
2009-01-04 22:00:00,二林,15.72,0.17,1.22,12.25,13.47,14.8,16,27,0.0,82.85,1.2,53.99,55.6,2.4,1.05
2009-01-04 23:00:00,二林,15.86,0.17,1.39,14.64,16.04,13.6,23,16,0.0,83.1,1.8,42.59,45.91,2.63,2.55
2009-01-05 00:00:00,二林,15.79,0.21,1.44,14.66,16.09,13.3,37,20,0.0,83.17,1.6,51.13,69.03,2.14,2.59
2009-01-05 01:00:00,二林,15.14,0.23,1.53,14.36,15.89,10.3,31,16,0.0,84.31,1.2,52.57,58.16,1.47,1.78
2009-01-05 02:00:00,二林,14.76,0.2,1.49,13.47,14.97,9.2,30,18,0.0,85.25,0.9,42.75,33.93,1.91,1.78
2009-01-05 03:00:00,二林,15.1,0.2,0.49,11.74,12.24,11.3,19,16,0.0,85.57,1,40.98,46.7,3.26,2.41
2009-01-05 04:00:00,二林,16.06,0.15,0.71,11.6,12.31,13.7,27,18,0.0,85.78,0.7,47.05,43.54,3.36,3.52
2009-01-05 05:00:00,二林,16.78,0.09,0.65,5.33,5.98,24.9,22,16,0.0,85.12,0.8,41.16,39.47,4.59,4.21
2009-01-05 06:00:00,二林,16.88,0.1,0.55,5.02,5.57,27.2,13,20,0.0,84.22,0.6,39.26,36.65,4.91,4.41
2009-01-05 07:00:00,二林,17.07,0.13,0.76,5.72,6.48,27.7,13,18,0.0,82.37,0.7,41.44,43.45,5.45,4.79
2009-01-05 08:00:00,二林,18.22,0.18,1.75,6.91,8.66,29.3,19,29,0.0,77.75,1.2,42.27,46.34,6.76,6.03
2009-01-05 09:00:00,二林,19.94,0.15,2.61,7.59,10.2,29.9,22,28*,0.0,70.91,1.2,42.93,39.6,5.41,5.34
2009-01-05 10:00:00,二林,21.4,0.16,3,8.52,11.52,31.3,26,37*,0.0,65.13,1.4,44.45,46.87,4.33,4.62
2009-01-05 11:00:00,二林,22.5,0.18,3.04,9.95,12.99,34.9,24,25,0.0,62.38,1.9,69.81,82.96,5.36,1.82
2009-01-05 12:00:00,二林,22.58,0.22,3.89,14.04,17.93,37,57,27,0.0,64.27,4.2,61.16,67.8,5.85,3.11
2009-01-05 13:00:00,二林,22.72,0.22,4.52,16.01,20.53,36,68,26,0.0,64.01,5.8,60.27,79.82,6.87,3.76
2009-01-05 14:00:00,二林,22.2,0.24,4.74,16.71,21.45,33.4,89,29,0.0,65.38,6.1,51.09,42.69,6.68,5.02
2009-01-05 15:00:00,二林,21.49,0.23,4.73,17.77,22.5,30,69,24,0.0,67.18,6.1,49.65,40.54,7.1,5.26
2009-01-05 16:00:00,二林,20.31,0.22,3.21,15.14,18.35,29.3,65,26,0.0,69.75,3.7,47.89,42.87,5.62,4.65
2009-01-05 17:00:00,二林,19.14,0.19,0.81,11.34,12.16,32.3,44,26,0.0,72.17,1.1,40.63,43.51,4.67,4.75
2009-01-05 18:00:00,二林,18.55,0.19,0.39,11.4,11.8,30.5,39,26,0.0,74.75,1,40.06,42.1,4.42,4.26
2009-01-05 19:00:00,二林,18.32,0.21,0.33,12.17,12.49,27.8,29,19,0.0,76.05,1.5,44.2,40.71,3.75,3.53
2009-01-05 20:00:00,二林,17.89,0.22,0.55,12.5,13.05,24.8,33,16,0.0,78.17,1.1,41.41,60.32,1.91,2.21
2009-01-05 21:00:00,二林,17.29,0.22,0.45,14.28,14.72,18.8,31,25,0.0,80.17,1,44.95,44.6,2.1,1.55
2009-01-05 22:00:00,二林,16.91,0.26,0.45,14.98,15.43,16.5,29,24,0.0,81.5,0.9,39.7,329.75,1.06,1.15
2009-01-05 23:00:00,二林,16.46,0.31,0.37,13.86,14.23,15.7,22,29*,0.0,82.66,0.8,27.16,35.43,1.2,0.68
2009-01-06 00:00:00,二林,15.8,0.25,0.57,13.69,14.26,13.2,28,20,0.0,83.71,0.5,41.11,63.65,1.15,0.94
2009-01-06 01:00:00,二林,15,0.27,1.2,16.26,17.46,5.9,25,16,0.0,85.5,0.1,46.11,39.66,1.54,1.35
2009-01-06 02:00:00,二林,14.72,0.26,1.47,18.57,20.03,2.9,24,15,0.0,86.09,0.2,51.23,45.72,2.11,1.91
2009-01-06 03:00:00,二林,14.93,0.23,0.28,13.9,14.18,7,15,16,0.0,86.58,0.2,46.4,44.21,2.21,2
2009-01-06 04:00:00,二林,15.6,0.19,0,8.9,8.9,14.1,17,21,0.0,86.56,0.7,47.89,56.87,1.97,2.03
2009-01-06 05:00:00,二林,16.02,0.19,0.08,9.92,10.01,12.3,20,19,0.0,86.66,1.1,48.8,44.28,1.84,1.91
2009-01-06 06:00:00,二林,16.22,0.21,0.03,10.79,10.83,11.9,23,20,0.0,86.56,1.1,35.79,36.11,2.1,1.66
2009-01-06 07:00:00,二林,16.58,0.22,1.14,10.75,11.89,15.5,19,18,0.0,86.26,1.6,58.22,54.81,3.78,1.24
2009-01-06 08:00:00,二林,17.84,0.23,1.81,10.53,12.34,25,24,22,0.0,82.83,2.2,43.62,45.65,3.69,3.45
2009-01-06 09:00:00,二林,19.76,0.25,3.53,11.92,15.45,26,26,16,0.0,73.74,3.1,42.43,42.21,3.8,3.87
2009-01-06 10:00:00,二林,21.62,0.23,3.18,11.71,14.89,33.2,31,13,0.0,64.89,3.2,40.94,40.44,4.09,3.06
2009-01-06 11:00:00,二林,22.37,0.29,3.47,13.18,16.65,36.9,38,19,0.0,65.54,3.8,50.11,54.95,5.25,2.13
2009-01-06 12:00:00,二林,22.32,0.3,3.18,12.84,16.02,38.2,50,27,0.0,65.69,4.3,78.82,98.6,5.53,1.87
2009-01-06 13:00:00,二林,22.01,.29#,2.54#,11.82#,14.37#,.2#,,0#,0.0,66.16,4.9,68.55,73.04,6.38,2.43
2009-01-06 14:00:00,二林,21.2,0.28,2.12,14.62,16.75,36.2#,0#,0#,0.0,69.3,,61.35,42.6,5.99,3.32
2009-01-06 15:00:00,二林,20.85,0.27,3.47,16.57,20.04,35.2,88,31,0.0,70.42,2#,41.48,40.03,5.1,5.04
2009-01-06 16:00:00,二林,20,0.26,1.42,12.27,13.69,35.1,71,31,0.0,72.84,2.3#,52.12,53.69,3.33,2.67
2009-01-06 17:00:00,二林,19.06,0.27,1.13,14.36,15.49,29.1,62,33,0.0,76.07,1.9,56.61,88.59,3.88,2.44
2009-01-06 18:00:00,二林,18.36,0.26,0.84,14.06,14.9,27.2,48,32,0.0,79.35,2.3,73.15,74.3,4.55,2.17
2009-01-06 19:00:00,二林,18.27,0.23,0.73,9.82,10.55,30,40,26,0.0,80.48,2.4,55.56,51.99,4.89,3.39
2009-01-06 20:00:00,二林,18.2,0.25,0.77,13.5,14.27,24.3,37,24,0.0,80.37,3.4,40.96,41.34,4.26,4.16
2009-01-06 21:00:00,二林,17.9,0.2,0.73,9.77,10.49,26.4,26,22,0.0,80.89,2,42.24,41.32,3.95,3.97
2009-01-06 22:00:00,二林,17.61,0.18,0.8,8,8.8,27.2,28,23,0.0,81.25,1.7,39.82,45.95,3.78,3.39
2009-01-06 23:00:00,二林,17.5,0.17,0.81,8.06,8.86,26.1,21,22,0.0,81.45,1.8,39.67,39.27,4.21,3.58
2009-01-07 00:00:00,二林,17.55,0.18,0.77,8.21,8.99,26.2,26,21,0.0,81.81,1.8,41.56,40.8,4.36,4.52
2009-01-07 01:00:00,二林,17.74,0.18,0.77,6.4,7.17,29.9,14,19,0.0,81.91,1.8,42.88,43.59,4.8,4.5
2009-01-07 02:00:00,二林,17.79,0.18,0.95,5.04,5.99,32.9,19,20,0.0,81.81,1.4,44.43,40.11,4.1,4.42
2009-01-07 03:00:00,二林,17.43,0.18,1.25,4.04,5.3,32,11,15,0.0,82.6,1.2,42.68,37.34,3.99,3.83
2009-01-07 04:00:00,二林,17.31,0.18,0.93,4.51,5.44,29.7,18,21,0.0,82.57,1.1,40.28,47.79,3.05,3.29
2009-01-07 05:00:00,二林,16.87,0.18,0.77,6.26,7.03,27.5,12,14,0.0,83.02,1.4,42.38,47.58,3.47,2.75
2009-01-07 06:00:00,二林,16.72,0.18,0.87,7.38,8.25,26.4,14,17,0.0,83.48,1.4,46.63,40.41,4.26,2.92
2009-01-07 07:00:00,二林,17.55,0.2,1.47,6.71,8.17,29.5,14,12,0.0,81.79,1.7,39.72,40.91,5.75,4.86
2009-01-07 08:00:00,二林,19.23,0.21,2.33,7.49,9.82,31.4,13,16,0.0,75.99,2.2,42.68,42.96,6.57,5.58
2009-01-07 09:00:00,二林,20.7,0.21,3.32,7.22,10.53,33.1,16,13,0.0,69.46,2,44.63,46.26,6.51,6.28
2009-01-07 10:00:00,二林,21.4,0.23,2.92,7.15,10.08,19.3,16,13,0.0,65.34,0.3,45.02,67.35,6.42,5.81
2009-01-07 11:00:00,二林,21.81,0.24,2.95,8.79,11.74,35.5,45,24,0.0,65.96,2.1,62.12,88.11,7.6,3.98
2009-01-07 12:00:00,二林,21.86,0.32,4.67,13.34,18.01,36.9,49,25,0.0,65.25,5.2,59.3,63.73,7.42,4.96
2009-01-07 13:00:00,二林,22.12,0.22,3.11,7.56,10.68,41.7,49,20,0.0,63.35,1.3,46.98,46.29,7.1,5.88
2009-01-07 14:00:00,二林,21.87,0.2,2.06,6.59,8.64,43.3,45,20,0.0,61.89,0.6,43.45,41.16,7.87,6.43
2009-01-07 15:00:00,二林,20.76,0.19,1.83,6.7,8.53,40.3,44,15,0.0,65.74,0.4,44.59,43.27,6.84,5.97
2009-01-07 16:00:00,二林,19.26,0.18,1.86,7.3,9.16,36.8,48,18,0.0,70.32,0.3,43.49,46.44,6.4,6.23
2009-01-07 17:00:00,二林,18.14,0.18,1.35,8.25,9.6,33.4,52,17,0.0,73.18,0.2,40.06,42.17,6.81,6.37
2009-01-07 18:00:00,二林,17.76,0.17,1.15,8.54,9.69,31.8,40,23,0.0,74.06,0.5,41.02,41.21,6.28,6.08
2009-01-07 19:00:00,二林,17.55,0.16,1.04,8.16,9.2,30.4,30,22,0.0,75.49,0.6,41,39.49,5.95,5.64
2009-01-07 20:00:00,二林,17.28,0.16,0.98,8.19,9.17,29.3,20,22,0.0,77,0.5,39.62,39.84,5.56,5.21
2009-01-07 21:00:00,二林,17.24,0.16,1.04,7.66,8.71,29.5,22,15,0.0,77.31,0.7,39.71,40.49,5.52,5.1
2009-01-07 22:00:00,二林,17.26,0.15,0.99,6.88,7.87,30.4,24,14,0.0,77.17,0.6,40.4,41.1,5.54,5.22
2009-01-07 23:00:00,二林,17.3,0.15,0.75,6.39,7.14,30.9,27,18,0.0,76.9,0.7,41.01,42.6,4.92,4.88
2009-01-08 00:00:00,二林,17.25,0.15,0.92,5.6,6.52,31.3,24,17,0.0,76.75,0.5,41.21,40.55,5.1,4.92
2009-01-08 01:00:00,二林,17.2,0.15,0.87,5.51,6.38,30.9,22,13,0.0,76.56,0.5,41.74,40.6,4.52,4.27
2009-01-08 02:00:00,二林,17.24,0.14,1.14,5.83,6.97,30.2,27,9,0.0,76.81,0.7,40.53,40.95,4.83,4.4
2009-01-08 03:00:00,二林,17.23,0.15,0.48,5.57,6.04,30.5,28,13,0.0,76.91,0.8,41.05,44.92,4.86,4.51
2009-01-08 04:00:00,二林,17.08,0.16,0.47,5.54,6.01,30.7,32,21,0.0,76.97,1.1,42.45,42.02,4.35,4.35
2009-01-08 05:00:00,二林,17.08,0.15,0.46,4.9,5.36,31,33,17,0.0,78.62,1,40.95,45.07,4.57,4.93
2009-01-08 06:00:00,二林,17,0.15,0.46,5.11,5.57,29.6,38,18,0.0,79.27,0.9,41.13,43.62,5.26,5.07
2009-01-08 07:00:00,二林,17.13,0.16,0.44,5.9,6.34,29.9,36,20,0.0,78.5,0.9,41.33,43.72,7.05,6.05
2009-01-08 08:00:00,二林,17.44,0.17,0.79,6.16,6.95,29.9,30,22,0.0,76.96,1,42.51,43.18,7.25,6.58
2009-01-08 09:00:00,二林,18.08,0.17,1.29,6.45,7.75,29.6,29,27,0.0,74.09,1.3,42.88,45.25,6.39,5.94
2009-01-08 10:00:00,二林,18.43,0.17,1.51,6.35,7.87,30.1,25,17,0.0,72.2,1.3,42.72,41.08,6.85,5.9
2009-01-08 11:00:00,二林,19.15,0.17,1.8,6.03,7.84,32.5,24,13,0.0,69.22,1.3,43.24,44.49,7.38,6.32
2009-01-08 12:00:00,二林,19.68,0.17,1.75,6.22,7.97,34.4,35,27,0.0,66.67,1.1,51.65,49.35,7.03,5.25
2009-01-08 13:00:00,二林,19.32,0.21,1.64,6.36,8,36.4,44,31,0.0,67.73,1.2,45.48,46.77,7.25,6.4
2009-01-08 14:00:00,二林,19.05,0.26,1.68,7.07,8.75,36.4,55,39,0.0,68.88,1.5,48.27,43.54,7.9,6.15
2009-01-08 15:00:00,二林,18.34,0.26,1.47,6.46,7.93,36.8,67,46,0.0,70.06,0.9,42.03,42.61,8.27,7.54
2009-01-08 16:00:00,二林,17.44,0.23,1.01,6.63,7.64,35,68,45,0.0,71.98,0.9,41.79,39.29,6.91,6.98
2009-01-08 17:00:00,二林,16.6,0.21,0.31,7.98,8.29,31.3,58,35,0.0,73.89,0.9,42.9,46.29,5.61,5.77
2009-01-08 18:00:00,二林,16.33,0.22,0.39,8.66,9.05,30.9,53,26,0.0,74.71,1.1,42.63,45.66,7.67,6.39
2009-01-08 19:00:00,二林,16.25,0.23,0.35,6.97,7.32,33.2,39,26,0.0,74.7,1.2,40.87,45.14,6.9,6.8
2009-01-08 20:00:00,二林,16.15,0.23,0.25,6.05,6.31,34.7,41,29,0.0,75.04,1,41.25,40.07,8,6.77
2009-01-08 21:00:00,二林,16.2,0.25,0.27,5.53,5.8,35.1,34,25,0.0,73.51,1.2,40.68,38.97,8.73,7.97
2009-01-08 22:00:00,二林,15.76,0.27,0.21,5.87,6.09,34.5,38,32,0.0,73.68,1.6,42.93,41.13,7.43,7.36
2009-01-08 23:00:00,二林,15.32,0.28,0.19,5.87,6.06,34.6,38,31,0.0,72.87,1.9,43.94,43.3,8.25,7.2
2009-01-09 00:00:00,二林,14.77,0.28,0.23,5.83,6.05,33.1,43,35,0.0,73.32,2.1,42.91,40.47,6.19,6.38
2009-01-09 01:00:00,二林,14.4,0.29,0.38,5.98,6.36,34.1,43,25,0.0,73.79,2.4,41.01,45.18,5.9,5.74
