datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2010-01-05 07:00:00,二林,15.4,.58,3.31,16.56,19.87,11.4,124,59,0.0,87.28,1.9,42.79,39.17,4.36,1.83
2010-01-05 08:00:00,二林,16.27,.44,2.46,13.09,15.55,20.4,124,68,0.0,84.78,3.4,45.17,39.79,4.29,3.71
2010-01-05 09:00:00,二林,17.49,.43,3.72,11.74,15.46,23.8,112,60,0.0,78.13,4.4,42.43,43.35,4.83,4.78
2010-01-05 10:00:00,二林,19.12,.5,7.14,17.19,24.33,23.5,114,64,0.0,70.43,6.4,45.54,48.49,2.43,2.93
2010-01-05 11:00:00,二林,19.97,.42,6.29,16.42,22.7,30.2,109,49,0.0,64.76,6.9,303.05,171.43,5.42,1.68
2010-01-05 12:00:00,二林,19.74,.34,3.28,11.73,15.02,41.1,97,54,0.0,63.54,3.9,82.9,81.02,6.21,1.78
2010-01-05 13:00:00,二林,19.41,.38,4.39,17.59,21.97,37.7,82,45,0.0,63.84,7.9,100.81,119.24,6.16,1.49
2010-01-05 14:00:00,二林,19.1,.39,3.24,14.9,18.14,38.8,87,47,0.0,65.24,6.1,104.18,111.25,5.64,1.52
2010-01-05 15:00:00,二林,18.53,.35,2.97,14.64,17.61,34.7,88,40,0.0,67.46,4.9,59.05,54.1,4.66,3.08
2010-01-05 16:00:00,二林,18.01,.34,2.1,14.48,16.58,30.7,89,48,0.0,68.36,3.8,65.28,86.43,4.07,2.29
2010-01-05 17:00:00,二林,16.7,.35,1.25,17.58,18.83,22.2,79,42,0.0,73.6,3.8,61.39,44.19,4.45,1.92
2010-01-05 18:00:00,二林,15.78,.37,1.08,18.12,19.2,18.6,71,40,0.0,75.7,2.5,44.36,164.54,3.88,2.22
2010-01-05 19:00:00,二林,15.25,.4,1.05,22.79,23.85,12.3,59,28,0.0,76.29,3.6,262.37,291.75,3.32,.3
2010-01-05 20:00:00,二林,15.28,.41,1.01,20.31,21.32,15.5,46,27,0.0,76.62,4.3,43.51,40.37,4.82,2
2010-01-05 21:00:00,二林,14.85,.42,.85,14.27,15.11,19.8,39,26,0.0,76.82,2.5,41.24,40.02,3.35,3.12
2010-01-05 22:00:00,二林,14.32,.43,1.11,15.62,16.73,15.6,35,25,0.0,77.42,2.5,49.76,45.8,2.47,1.84
2010-01-05 23:00:00,二林,14.46,.42,.78,17.1,17.88,13.9,33,24,0.0,78.17,3.1,43.69,72.31,2.83,.06
2010-01-06 00:00:00,二林,15.1,.42,.81,12.91,13.72,19.1,37,27,0.0,77.61,2.8,47.88,44.32,3.58,2.2
2010-01-06 01:00:00,二林,15.24,.39,1.18,14.14,15.32,18.2,37,22,0.0,77.12,2.6,42.36,39.65,3.53,3
2010-01-06 02:00:00,二林,15.05,.39,1.1,11.68,12.78,17.8,32,19,0.0,76.96,2.6,41.38,71.98,2.26,1.3
2010-01-06 03:00:00,二林,14.97,.38,1.24,16.41,17.65,13.1,21,13,0.0,78.89,3,49.77,44.61,2.72,1.18
2010-01-06 04:00:00,二林,15.18,.32,1.37,15.8,17.17,14.2,16,19,0.0,79.36,2.7,43,52.91,2.63,2.24
2010-01-06 05:00:00,二林,15.25,.29,1.19,10.13,11.33,19.7,23,23,0.0,80.64,2.1,41.91,43.96,2.58,2.18
2010-01-06 06:00:00,二林,15.19,.29,1.25,9.8,11.04,17.9,33,22,0.0,81.92,1.8,40.48,43.88,2.31,2.18
2010-01-06 07:00:00,二林,15.32,.31,1.63,12.67,14.3,14.8,30,16,0.0,82.47,1.9,46.07,43.83,3.31,2.15
2010-01-06 08:00:00,二林,15.59,.32,2.15,13.34,15.48,15.9,32,20,0.0,83.22,1.7,48,47.9,3.41,2.49
2010-01-06 09:00:00,二林,15.86,.3,4.25,16.43,20.68,16,29,24,.2,83.6,1.8,54.24,99,4.53,2.32
2010-01-06 10:00:00,二林,15.7,.28,3.85,17.88,21.73,18.3,34,30,0.0,83.32,3,64.95,59.88,5.33,2.72
2010-01-06 11:00:00,二林,15.54,.26,2.53,12.99,15.52,22.9,26,18,.6,83.52,2.2,49.5,57.68,4.33,4.46
2010-01-06 12:00:00,二林,15.99,.36,4.74,20,24.74,14.5,20,15,.6,84.9,1.3,96.45,135.08,2.47,2.53
2010-01-06 13:00:00,二林,16.17,.32,4.21,19,23.21,17.5,20,15,0.0,85.69,1.5,299.24,112.06,3.96,1.32
2010-01-06 14:00:00,二林,16.46,.29,4.47,16.01,20.48,23.7,18,18,0.0,85.04,3.4,52,38.37,4.91,2.96
2010-01-06 15:00:00,二林,16.78,.28,3.34,13.89,17.23,24.1,22,1420#,0.0,82.4,2.5,41.23,43.84,3.87,3.83
2010-01-06 16:00:00,二林,16.4,.3,3.15,17.28,20.42,18.4,29,4745#,0.0,80.8,2.2,59.41,137.58,4.1,2.28
2010-01-06 17:00:00,二林,15.74,.29,1.62,20.1,21.72,16.1,32,8072#,0.0,80.25,2.3,64.8,49.48,4.69,2.02
2010-01-06 18:00:00,二林,15.3,.29,1.14,17.82,18.96,17.8,37,9999#,0.0,79.77,1.9,46.36,40.93,4.35,3.71
2010-01-06 19:00:00,二林,14.81,.26,1.38,16.57,17.95,17.8,28,6666#,0.0,80.44,1.6,51.31,53.96,4,3.04
2010-01-06 20:00:00,二林,14.57,.27,1.05,15.77,16.81,17,29,6666#,0.0,80.94,1.8,42.9,35.61,4.53,3.64
2010-01-06 21:00:00,二林,14.48,.29,1.16,17.62,18.78,15,21,6666#,0.0,80.98,2.1,45.44,45.01,4.31,3.3
2010-01-06 22:00:00,二林,14.52,.26,1.14,17.17,18.31,16.3,17,6666#,0.0,80.66,2.4,43.35,39.47,3.94,3.36
2010-01-06 23:00:00,二林,14.7,.25,1.09,16.95,18.04,16.5,20,6666#,0.0,79.9,2.5,40.62,39.68,4,3.53
2010-01-07 00:00:00,二林,14.94,.21,1.27,14.65,15.92,19.7,15,3333#,0.0,79.18,2.3,42.16,46.93,3.71,3.44
2010-01-07 01:00:00,二林,14.98,.19,1.21,9.94,11.15,25,16,6666#,0.0,79.25,1.4,47.74,52.64,4.01,2.88
2010-01-07 02:00:00,二林,14.69,.2,1.12,9.71,10.83,23.7,14,6666#,.2,80.95,1.2,40.37,39.84,3.36,3.51
2010-01-07 03:00:00,二林,14.44,.21,.68,9.21,9.89,22.3,16,9999#,0.0,82.99,1,42.41,46.24,2.92,2.23
2010-01-07 04:00:00,二林,14.42,.19,.75,11.78,12.53,18.9,20,9999#,0.0,83.86,1.1,54.86,76.01,2.9,1.44
2010-01-07 05:00:00,二林,14.42,.19,.9,11.8,12.7,18.7,19,9999#,2.4,84.3,1,43.25,39.51,3.09,2.29
2010-01-07 06:00:00,二林,14.36,.2,.74,12.57,13.31,17.8,19,6666#,.6,85.14,.8,47.45,39.75,3.05,1.46
2010-01-07 07:00:00,二林,14.43,.23,1.35,15.23,16.57,15,19,6666#,0.0,85.75,.9,49.81,41.77,2.83,1.84
2010-01-07 08:00:00,二林,14.68,.26,2.3,16.02,18.32,15.9,22,6666#,0.0,85.75,1,38.9,45.45,3.04,2.62
2010-01-07 09:00:00,二林,15.14,.26,3.4,15.9,19.3,18.1,23,9999#,.2,85.16,1.1,53.14,101.08,3.62,1.28
2010-01-07 10:00:00,二林,16#,.34#,8.63#,21.68#,30.31#,17#,26,9999#,0#,82.68#,4.4#,172.76#,171.41#,4.45#,1.08#
2010-01-07 11:00:00,二林,16.87,.35,10.45,20.49,30.93,21.5,0#,0#,0.0,79.79,7.1,50.86,46.21,3.98,3.21
2010-01-07 12:00:00,二林,17.89,.34,5.16,14.28,19.43,28.5,52,0#,0.0,74.7,2.4,43.24,43.3,3.79,1.88
2010-01-07 13:00:00,二林,18.35,.36,5.23,15.52,20.75,30.6,51,12,0.0,72.46,3.4,19.91,230.26,5.33,.32
2010-01-07 14:00:00,二林,18.18,.36,5.8,17.57,23.37,29.4,55,20,0.0,70.74,5.1,65.29,87.4,4.63,2.03
2010-01-07 15:00:00,二林,18.2,.36,3.52,15.65,19.17,29.8,41,24,0.0,70.32,3.1,73.07,253.54,5.11,.27
2010-01-07 16:00:00,二林,16.71,.38,4.22,23.71,27.93,19.1,51,32,0.0,73.88,7.8,100.02,101.32,5.11,1.1
2010-01-07 17:00:00,二林,15.9,.35,1.51,23.55,25.06,17.9,41,31,0.0,75.73,5.7,59.55,43,4.43,2.09
2010-01-07 18:00:00,二林,15.44,.33,.75,19.37,20.12,19.1,44,33,0.0,75.94,2.6,44.9,51.14,3.39,2.87
2010-01-07 19:00:00,二林,15.28,.33,.57,19.84,20.41,15.9,41,38,0.0,75.9,2.3,56.09,49,3,1.87
2010-01-07 20:00:00,二林,15.14,.31,.7,20.45,21.16,15.1,53,36,0.0,76.48,2.1,45.69,39.19,4.27,2.73
2010-01-07 21:00:00,二林,15.11,.32,.89,21.37,22.26,13.7,43,34,0.0,76.45,2.9,42.26,42.63,2.96,2.66
2010-01-07 22:00:00,二林,14.82,.31,.59,17.43,18.02,15.6,45,27,0.0,78.21,2.4,44.35,36.89,2.15,2.18
2010-01-07 23:00:00,二林,14.78,.31,.57,17.06,17.63,15.2,32,31,0.0,78.58,2.3,54.17,339.43,2.53,.81
2010-01-08 00:00:00,二林,14.85,.29,.57,17.48,18.06,16,39,25,.2,78.26,2.5,49.36,39.65,2.98,1.05
2010-01-08 01:00:00,二林,14.78,.27,.95,14.8,15.75,19.1,36,29,.4,80.83,2.9,46.08,44.84,3.04,1.77
2010-01-08 02:00:00,二林,14.78,.24,.67,11.88,12.55,24.9,41,32,.8,82.64,2.4,42.28,41.77,3.8,2.81
2010-01-08 03:00:00,二林,14.4,.24,-.02,11.36,11.34,24.2,33,27,1.2,84.03,1.4,40.72,43.63,2.76,2.45
2010-01-08 04:00:00,二林,14.23,.26,.16,15.41,15.57,19,30,23,2,85.35,1.6,42.64,37.96,2.21,1.77
2010-01-08 05:00:00,二林,14.14,.26,.26,11.89,12.16,22.9,30,20,4.4,86.13,1.3,31.84,18.01,2.06,1.14
2010-01-08 06:00:00,二林,14.11,.28,.43,14.79,15.22,18.4,34,26,.6,86.67,1.4,38.17,36.64,2.15,1.19
2010-01-08 07:00:00,二林,14.22,.31,.56,17.29,17.85,17.3,33,18,.6,86.95,1.4,40.15,235.36,2.28,1.4
2010-01-08 08:00:00,二林,14.51,.36,1.28,16.48,17.76,19.1,31,18,0.0,87.1,1.3,53.59,57.55,3.46,.9
2010-01-08 09:00:00,二林,14.83,.33,3.2,17.92,21.12,22.4,27,14,0.0,86.93,1.8,41.74,42.92,4.57,3.37
2010-01-08 10:00:00,二林,15.52,.34,2.85,14.4,17.25,27.4,27,21,0.0,85.43,2.2,45.47,42,4.75,3.54
2010-01-08 11:00:00,二林,16.07,.35,3.1,15.06,18.16,28,25,20,0.0,82.12,2.2,41.48,41.28,5.44,4.68
2010-01-08 12:00:00,二林,16.03,.35,2.48,12.92,15.4,30.8,27,11,0.0,78.86,2.1,43.35,46.26,4.99,4.8
2010-01-08 13:00:00,二林,15.65,.39,1.14,10.72,11.86,31.1,27,10,0.0,77.39,1.9,48.53,40.96,6.39,4.19
2010-01-08 14:00:00,二林,15.55,.39,1.1,10.64,11.74,31,26,16,0.0,76.55,2,43.79,43.58,5.77,4.98
2010-01-08 15:00:00,二林,15.41,.37,.96,10.07,11.04,30.3,23,20,0.0,75.64,1.8,41,40.31,5.86,5.29
2010-01-08 16:00:00,二林,15.18,.35,.9,10.86,11.77,29.8,19,17,0.0,75.78,1.8,42.58,38.35,5.71,4.99
2010-01-08 17:00:00,二林,14.34,.37,.57,11.71,12.28,26.3,20,18,0.0,78.08,1.8,41.37,45.77,3.75,3.84
2010-01-08 18:00:00,二林,13.79,.4,.37,16.36,16.73,19.8,23,18,0.0,80.33,1.9,58.24,118.68,3.23,1.69
2010-01-08 19:00:00,二林,13.55,.39,.46,17.99,18.46,18.2,30,24,0.0,81.62,1.9,52.35,58.99,3.45,2.18
2010-01-08 20:00:00,二林,13.45,.39,.7,19.54,20.24,16.9,28,27,0.0,81.8,1.7,51.17,46.35,3.75,2.46
2010-01-08 21:00:00,二林,13.41,.37,.5,16.59,17.09,19.1,37,32,0.0,81.66,1.6,40.99,37.03,2.85,2.95
2010-01-08 22:00:00,二林,13.15,.4,.2,17.82,18.02,16,36,25,0.0,82.35,1.9,37.07,39.5,2.01,2.12
2010-01-08 23:00:00,二林,12.97,.42,.43,17.2,17.63,14.8,46,29,0.0,83.23,1.9,43.31,49.09,2.08,2.24
2010-01-09 00:00:00,二林,12.95,.43,.52,18.82,19.34,10.8,37,25,0.0,84.24,1.4,45.01,35.38,1.93,1.74
2010-01-09 01:00:00,二林,13.45,.42,.51,19.66,20.16,10.5,39,23,0.0,84.42,2.1,39.19,348.58,1,1.28
2010-01-09 02:00:00,二林,13.51,.38,.37,16.99,17.36,10.3,31,23,0.0,84.39,1.7,29.23,30,.9,.62
2010-01-09 03:00:00,二林,13.38,.35,.46,12.18,12.63,10.6,35,20,0.0,84.56,1.5,53.17,55.23,1.28,1.3
2010-01-09 04:00:00,二林,13.23,.42,.34,15.77,16.11,5.3,33,25,0.0,85.08,1.3,41.45,35.77,.96,.8
2010-01-09 05:00:00,二林,13,.45,1.8,18.94,20.75,2.1,37,19,0.0,85.38,1.9,45.48,63.53,1.08,.71
