datetime,station,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
2016-12-02 16:00:00,3,47.20,45.67,46.44,41.97,39.81,38.90
2016-12-02 17:00:00,3,48.84,48.17,44.99,42.56,38.80,37.78
2016-12-02 18:00:00,3,47.46,44.75,42.93,40.54,37.63,36.55
2016-12-02 19:00:00,3,47.49,44.56,42.23,39.81,37.55,35.91
2016-12-02 20:00:00,3,39.50,37.03,34.09,33.57,31.90,28.80
2016-12-02 21:00:00,3,30.04,29.00,28.24,26.76,25.47,25.08
2016-12-02 22:00:00,3,28.98,29.00,26.19,24.72,23.57,22.14
2016-12-02 23:00:00,3,30.26,28.71,27.96,26.80,26.49,24.85
2016-12-03 00:00:00,3,25.61,25.39,26.10,25.63,24.19,24.56
2016-12-03 01:00:00,3,24.33,24.71,23.82,23.76,23.38,24.30
2016-12-03 02:00:00,3,21.95,22.94,22.29,22.59,22.87,22.49
2016-12-03 03:00:00,3,22.88,23.20,23.22,23.22,23.81,26.32
2016-12-03 04:00:00,3,21.20,21.95,21.12,23.77,25.85,29.71
2016-12-03 05:00:00,3,20.26,21.55,21.47,25.69,32.11,37.13
2016-12-03 06:00:00,3,18.55,19.44,24.33,27.88,35.53,40.41
2016-12-03 07:00:00,3,29.46,30.32,33.09,38.80,43.70,46.85
2016-12-03 08:00:00,3,38.25,40.60,45.20,46.66,47.22,51.14
2016-12-03 09:00:00,3,33.64,39.66,41.77,43.10,44.81,47.66
2016-12-03 10:00:00,3,27.36,33.05,35.64,40.12,43.47,45.26
2016-12-03 11:00:00,3,26.18,28.70,34.35,40.37,42.25,46.26
2016-12-03 12:00:00,3,25.75,28.85,35.23,40.72,43.19,41.87
2016-12-03 13:00:00,3,24.38,29.40,36.70,37.24,36.27,35.53
2016-12-03 14:00:00,3,31.49,36.80,37.58,36.72,34.13,33.89
2016-12-03 15:00:00,3,46.21,46.19,46.58,41.29,39.96,42.00
2016-12-03 16:00:00,3,32.60,33.20,32.13,30.91,31.37,32.90
2016-12-03 17:00:00,3,33.88,32.30,31.26,31.19,31.83,31.88
2016-12-03 18:00:00,3,39.61,38.55,39.35,36.43,36.01,33.95
2016-12-03 19:00:00,3,36.06,37.76,35.57,34.19,33.93,31.12
2016-12-03 20:00:00,3,31.86,33.36,33.31,30.48,31.59,30.62
2016-12-03 21:00:00,3,32.67,31.46,29.66,29.12,28.77,29.07
2016-12-03 22:00:00,3,35.24,33.95,32.47,30.00,29.79,30.74
2016-12-03 23:00:00,3,33.08,31.94,30.37,29.71,27.98,30.19
2016-12-04 00:00:00,3,31.89,14.61,7.39,17.13,20.61,10.88
2016-12-04 01:00:00,3,52.21,45.44,40.73,38.83,36.83,35.31
2016-12-04 02:00:00,3,13.40,19.23,22.11,20.64,22.13,24.25
2016-12-04 03:00:00,3,37.19,32.46,28.64,30.58,31.33,36.64
2016-12-04 04:00:00,3,16.86,19.63,23.51,26.67,29.90,33.03
2016-12-04 05:00:00,3,28.62,25.54,26.51,30.64,33.89,38.90
2016-12-04 06:00:00,3,21.00,25.04,30.56,31.83,38.13,39.06
2016-12-04 07:00:00,3,22.92,23.50,27.02,32.23,37.16,36.82
2016-12-04 08:00:00,3,22.51,28.31,29.80,33.37,32.67,35.68
2016-12-04 09:00:00,3,22.47,26.16,30.03,31.10,35.47,38.21
2016-12-04 10:00:00,3,25.96,27.29,26.90,30.87,34.95,37.58
2016-12-04 11:00:00,3,38.96,36.04,43.82,43.57,45.80,46.77
2016-12-04 12:00:00,3,40.89,43.58,42.95,43.41,43.47,39.61
2016-12-04 13:00:00,3,41.87,43.42,45.69,45.02,43.56,48.04
2016-12-04 14:00:00,3,43.54,46.82,48.33,45.76,44.48,46.20
2016-12-04 15:00:00,3,42.72,43.41,44.06,42.16,42.36,42.89
2016-12-04 16:00:00,3,39.42,38.74,38.83,38.22,37.57,36.85
2016-12-04 17:00:00,3,47.34,45.55,44.33,44.88,42.59,41.53
2016-12-04 18:00:00,3,48.63,47.01,44.13,43.30,41.94,40.64
2016-12-04 19:00:00,3,61.25,58.15,54.60,53.61,49.93,48.79
2016-12-04 20:00:00,3,58.73,57.27,54.86,52.03,48.45,47.47
2016-12-04 21:00:00,3,55.68,54.74,52.58,49.34,45.88,44.21
2016-12-04 22:00:00,3,56.86,55.19,52.19,48.06,45.66,43.10
2016-12-04 23:00:00,3,47.82,45.93,44.23,40.98,40.27,41.63
2016-12-05 00:00:00,3,39.27,39.60,38.33,37.52,37.52,37.96
2016-12-05 01:00:00,3,35.27,34.83,33.45,35.33,34.78,34.47
2016-12-05 02:00:00,3,28.66,28.76,28.86,30.31,30.66,29.82
2016-12-05 03:00:00,3,28.84,29.76,29.70,30.45,30.95,27.45
2016-12-05 04:00:00,3,29.80,30.59,31.28,30.17,28.55,29.72
2016-12-05 05:00:00,3,22.78,24.26,24.60,25.34,27.96,31.70
2016-12-05 06:00:00,3,22.70,24.04,25.12,27.55,29.34,31.88
2016-12-05 07:00:00,3,22.15,23.27,26.50,30.73,32.57,37.73
2016-12-05 08:00:00,3,29.56,29.69,31.40,36.07,42.23,45.06
2016-12-05 09:00:00,3,26.45,28.33,30.97,37.94,43.33,43.29
2016-12-05 10:00:00,3,16.64,18.72,25.31,30.16,33.84,35.58
2016-12-05 11:00:00,3,22.87,27.48,31.96,35.78,36.86,34.47
2016-12-05 12:00:00,3,30.58,34.59,38.69,36.85,37.04,35.34
2016-12-05 13:00:00,3,43.36,44.33,42.29,41.66,39.02,39.66
2016-12-05 14:00:00,3,49.36,49.05,48.46,45.98,44.41,39.48
2016-12-05 15:00:00,3,48.32,46.75,44.72,41.00,39.14,35.96
2016-12-05 16:00:00,3,55.60,53.04,46.31,43.34,40.04,41.42
2016-12-05 17:00:00,3,57.46,54.59,47.25,44.78,43.12,43.86
2016-12-05 18:00:00,3,48.27,46.09,43.79,42.82,42.20,39.25
2016-12-05 19:00:00,3,39.00,36.15,37.20,36.33,33.67,30.64
2016-12-05 20:00:00,3,38.14,37.27,35.97,34.47,32.46,29.84
2016-12-05 21:00:00,3,44.21,42.62,40.98,36.86,35.35,33.79
2016-12-05 22:00:00,3,42.19,39.56,35.28,34.13,31.97,30.03
2016-12-05 23:00:00,3,42.17,39.79,36.52,34.99,34.02,31.06
2016-12-06 00:00:00,3,34.64,35.60,32.10,32.44,31.06,29.53
2016-12-06 01:00:00,3,31.52,30.32,30.92,29.87,30.09,30.09
2016-12-06 02:00:00,3,25.39,26.88,27.09,28.37,29.99,34.02
2016-12-06 03:00:00,3,27.76,28.25,29.10,30.76,34.07,34.04
2016-12-06 04:00:00,3,28.98,29.93,30.70,33.86,36.82,37.04
2016-12-06 05:00:00,3,30.39,31.20,34.67,37.49,38.35,39.34
2016-12-06 06:00:00,3,31.67,34.20,37.63,37.02,39.57,39.77
2016-12-06 07:00:00,3,33.35,34.20,35.82,35.80,36.84,38.71
2016-12-06 08:00:00,3,36.55,38.49,37.57,36.40,40.21,44.65
2016-12-06 09:00:00,3,35.69,34.63,34.73,39.52,44.03,45.60
2016-12-06 10:00:00,3,39.67,40.01,41.19,46.59,46.44,46.12
2016-12-06 11:00:00,3,44.35,45.92,50.80,50.75,49.37,50.14
2016-12-06 12:00:00,3,41.81,46.36,49.23,47.02,48.07,47.33
2016-12-06 13:00:00,3,41.27,43.12,45.01,44.51,43.84,42.41
2016-12-06 14:00:00,3,58.86,56.27,55.44,52.75,49.91,49.43
2016-12-06 15:00:00,3,61.41,60.06,60.35,55.33,51.49,48.58
2016-12-06 16:00:00,3,59.86,58.41,56.48,52.60,51.04,51.26
2016-12-06 17:00:00,3,71.76,67.38,63.72,61.65,58.13,57.55
2016-12-06 18:00:00,3,63.84,63.21,62.39,59.94,57.71,55.06
2016-12-06 19:00:00,3,55.61,53.81,52.72,52.46,49.51,45.48
2016-12-06 20:00:00,3,47.26,47.06,45.21,44.10,43.37,41.69
2016-12-06 21:00:00,3,48.99,47.38,45.20,43.12,42.17,40.49
2016-12-06 22:00:00,3,51.78,49.65,47.06,46.13,45.44,46.72
2016-12-06 23:00:00,3,51.69,49.63,47.98,47.83,48.18,49.23
2016-12-07 00:00:00,3,53.19,52.15,49.89,49.49,51.41,49.77
2016-12-07 01:00:00,3,44.25,44.29,44.73,47.98,46.83,44.52
2016-12-07 02:00:00,3,45.16,45.57,47.70,47.76,45.87,45.00
2016-12-07 03:00:00,3,52.37,53.27,54.25,52.60,50.00,46.50
2016-12-07 04:00:00,3,45.32,46.45,47.57,44.79,42.75,43.33
2016-12-07 05:00:00,3,50.59,49.25,46.97,44.39,44.13,48.15
2016-12-07 06:00:00,3,47.88,47.39,46.01,46.05,50.10,56.63
2016-12-07 07:00:00,3,54.22,52.39,49.81,52.23,57.66,62.07
2016-12-07 08:00:00,3,52.86,53.18,54.92,56.65,60.19,63.64
2016-12-07 09:00:00,3,49.74,52.47,55.91,57.82,58.73,57.03
2016-12-07 10:00:00,3,50.25,52.83,56.23,57.21,55.54,55.04
2016-12-07 11:00:00,3,63.94,63.83,65.19,61.78,58.31,57.12
2016-12-07 12:00:00,3,68.93,70.84,68.08,63.92,63.75,62.31
2016-12-07 13:00:00,3,72.42,71.65,67.27,66.81,66.59,64.27
2016-12-07 14:00:00,3,70.46,65.69,65.64,66.00,64.63,64.23
2016-12-07 15:00:00,3,63.04,62.59,62.67,61.82,62.36,57.44
2016-12-07 16:00:00,3,51.75,52.88,53.95,53.27,51.61,49.48
2016-12-07 17:00:00,3,53.39,52.29,50.18,49.94,47.61,45.51
2016-12-07 18:00:00,3,55.27,54.26,51.94,50.57,47.69,48.22
2016-12-07 19:00:00,3,46.34,46.09,45.25,44.64,44.61,44.20
2016-12-07 20:00:00,3,37.00,37.09,37.22,39.05,38.66,38.16
2016-12-07 21:00:00,3,29.19,30.32,31.64,32.60,33.50,30.52
2016-12-07 22:00:00,3,25.57,27.72,28.23,28.89,29.04,28.58
2016-12-07 23:00:00,3,28.18,30.41,30.62,31.29,31.73,30.34
2016-12-08 00:00:00,3,30.47,31.11,30.88,34.16,35.41,36.65
2016-12-08 01:00:00,3,31.27,31.85,31.16,35.77,37.25,38.67
2016-12-08 02:00:00,3,31.26,31.85,33.55,37.68,39.33,39.26
2016-12-08 03:00:00,3,20.46,21.98,26.18,28.98,30.42,34.09
2016-12-08 04:00:00,3,20.19,20.76,23.16,24.40,29.00,31.37
2016-12-08 05:00:00,3,20.53,21.15,23.69,24.77,29.90,33.93
2016-12-08 06:00:00,3,27.24,27.39,28.33,30.68,34.82,37.48
2016-12-08 07:00:00,3,33.23,34.77,37.14,38.56,40.69,43.44
2016-12-08 08:00:00,3,26.47,30.35,33.27,34.48,39.14,41.75
2016-12-08 09:00:00,3,34.12,35.36,34.90,37.47,42.93,46.77
2016-12-08 10:00:00,3,45.46,45.43,45.68,47.41,50.19,51.46
2016-12-08 11:00:00,3,54.65,53.55,51.30,54.81,56.00,57.50
2016-12-08 12:00:00,3,59.64,60.64,63.36,63.16,61.74,62.18
2016-12-08 13:00:00,3,58.04,59.10,59.98,61.32,59.77,60.44
2016-12-08 14:00:00,3,48.78,51.23,51.75,52.96,52.46,48.69
2016-12-08 15:00:00,3,32.37,36.20,38.05,35.58,32.78,31.69
2016-12-08 16:00:00,3,31.03,31.63,31.74,28.88,28.08,26.65
2016-12-08 17:00:00,3,35.75,34.37,31.81,29.43,27.85,26.21
2016-12-08 18:00:00,3,36.73,34.83,32.18,31.28,28.91,29.98
2016-12-08 19:00:00,3,28.40,28.60,28.21,27.81,27.07,29.44
2016-12-08 20:00:00,3,28.23,28.61,27.07,28.13,26.93,27.66
2016-12-08 21:00:00,3,27.29,28.28,29.26,29.70,27.85,27.55
2016-12-08 22:00:00,3,32.21,32.53,32.55,31.17,31.67,32.04
2016-12-08 23:00:00,3,29.38,30.96,31.90,31.57,33.98,33.76
2016-12-09 00:00:00,3,31.33,30.51,30.84,32.39,33.49,35.19
2016-12-09 01:00:00,3,33.61,34.44,36.10,34.13,34.71,37.93
2016-12-09 02:00:00,3,29.54,33.17,32.03,33.35,34.05,36.35
2016-12-09 03:00:00,3,26.37,26.30,26.65,27.45,28.41,31.62
2016-12-09 04:00:00,3,20.11,20.12,20.59,23.86,28.01,33.64
2016-12-09 05:00:00,3,23.06,22.83,23.64,27.88,31.93,35.52
2016-12-09 06:00:00,3,21.57,22.91,27.40,32.38,34.24,35.88
2016-12-09 07:00:00,3,22.80,26.17,30.48,32.43,34.03,35.44
2016-12-09 08:00:00,3,28.02,30.85,33.30,33.83,34.30,36.21
2016-12-09 09:00:00,3,22.06,24.22,24.18,28.33,29.10,37.41
2016-12-09 10:00:00,3,30.38,29.74,30.37,32.43,39.64,42.13
2016-12-09 11:00:00,3,36.18,38.03,38.30,42.93,47.19,50.91
2016-12-09 12:00:00,3,36.81,35.72,40.65,46.72,48.86,51.17
2016-12-09 13:00:00,3,41.08,44.92,51.79,52.96,51.91,51.18
2016-12-09 14:00:00,3,38.13,43.18,45.78,45.43,44.22,44.60
2016-12-09 15:00:00,3,37.69,39.91,40.63,39.64,36.92,36.32
2016-12-09 16:00:00,3,37.82,37.02,36.43,34.59,32.48,32.50
2016-12-09 17:00:00,3,36.31,35.80,33.38,31.81,29.60,30.01
2016-12-09 18:00:00,3,44.05,42.86,40.83,39.59,36.27,35.81
2016-12-09 19:00:00,3,46.35,44.49,42.80,41.56,39.17,38.11
2016-12-09 20:00:00,3,39.44,37.86,36.45,34.61,34.17,34.31
2016-12-09 21:00:00,3,34.63,33.53,32.21,30.09,28.96,28.36
2016-12-09 22:00:00,3,35.53,34.64,33.33,32.47,31.36,31.39
2016-12-09 23:00:00,3,24.99,26.08,26.84,26.82,27.50,29.25
2016-12-10 00:00:00,3,22.86,22.79,22.53,24.47,25.62,25.78
2016-12-10 01:00:00,3,20.75,21.61,22.81,25.31,24.81,25.55
2016-12-10 02:00:00,3,20.32,20.80,21.89,22.26,22.25,23.92
2016-12-10 03:00:00,3,23.00,23.90,23.73,24.43,25.44,27.68
2016-12-10 04:00:00,3,20.71,21.74,22.16,24.97,27.77,26.17
2016-12-10 05:00:00,3,20.29,19.69,22.43,25.39,22.17,26.53
2016-12-10 06:00:00,3,18.82,20.95,21.80,20.52,23.20,31.91
2016-12-10 07:00:00,3,25.12,26.22,23.92,26.58,34.40,36.53
2016-12-10 08:00:00,3,16.86,17.81,21.28,27.07,29.41,33.60
2016-12-10 09:00:00,3,14.37,16.72,20.68,20.96,26.64,28.86
2016-12-10 10:00:00,3,13.82,18.04,21.80,25.06,27.28,29.66
2016-12-10 11:00:00,3,15.09,15.77,20.43,22.99,26.60,30.63
2016-12-10 12:00:00,3,31.92,32.52,34.99,37.11,41.39,44.55
2016-12-10 13:00:00,3,49.69,47.94,50.51,47.74,53.34,51.24
2016-12-10 14:00:00,3,55.68,54.49,57.98,55.73,57.62,56.72
2016-12-10 15:00:00,3,64.81,62.93,65.24,62.94,62.79,60.41
2016-12-10 16:00:00,3,68.66,66.84,64.52,63.00,59.51,57.32
2016-12-10 17:00:00,3,68.02,65.18,62.88,60.00,56.52,52.13
2016-12-10 18:00:00,3,61.50,59.18,56.33,52.68,48.44,47.03
2016-12-10 19:00:00,3,63.47,60.62,57.32,52.85,48.84,46.67
2016-12-10 20:00:00,3,69.41,66.14,61.66,57.15,52.71,52.80
2016-12-10 21:00:00,3,71.96,67.16,64.40,60.43,59.49,57.93
2016-12-10 22:00:00,3,69.76,65.76,62.73,61.65,58.15,58.23
2016-12-10 23:00:00,3,69.46,66.28,63.12,59.43,58.96,56.19
2016-12-11 00:00:00,3,73.27,70.70,64.92,66.05,61.60,57.88
2016-12-11 01:00:00,3,67.06,63.21,61.40,61.84,58.85,59.69
2016-12-11 02:00:00,3,64.45,62.42,62.42,60.17,59.78,61.13
2016-12-11 03:00:00,3,56.85,58.21,56.69,58.04,59.74,61.53
2016-12-11 04:00:00,3,55.37,54.02,54.97,58.52,58.44,50.74
2016-12-11 05:00:00,3,45.37,46.91,50.21,51.70,46.86,45.08
2016-12-11 06:00:00,3,45.04,47.79,48.48,42.63,42.73,48.73
2016-12-11 07:00:00,3,42.91,44.36,43.09,39.76,44.42,49.32
2016-12-11 08:00:00,3,36.18,37.96,37.39,42.56,46.44,49.98
2016-12-11 09:00:00,3,29.37,31.09,35.85,40.29,44.29,46.50
2016-12-11 10:00:00,3,27.31,32.39,36.67,42.95,45.78,45.02
2016-12-11 11:00:00,3,38.26,40.36,46.55,49.15,53.25,58.85
2016-12-11 12:00:00,3,43.17,49.13,51.89,56.67,64.13,63.88
2016-12-11 13:00:00,3,51.63,53.52,56.71,61.47,63.56,63.07
2016-12-11 14:00:00,3,51.13,54.12,57.92,61.45,63.07,61.04
2016-12-11 15:00:00,3,53.32,55.76,56.60,58.05,60.68,58.48
2016-12-11 16:00:00,3,55.97,56.61,57.33,56.58,55.58,53.79
2016-12-11 17:00:00,3,47.77,48.38,49.65,47.54,47.97,45.54
2016-12-11 18:00:00,3,53.37,50.16,48.74,46.88,45.32,44.77
2016-12-11 19:00:00,3,55.08,54.30,53.02,48.15,48.10,46.01
2016-12-11 20:00:00,3,50.63,48.73,46.66,46.13,44.64,46.25
2016-12-11 21:00:00,3,48.30,47.15,45.14,44.36,44.66,42.85
2016-12-11 22:00:00,3,48.61,48.12,45.76,44.94,44.03,40.57
2016-12-11 23:00:00,3,51.67,49.80,49.36,47.53,46.57,47.14
2016-12-12 00:00:00,3,53.18,52.33,50.29,49.07,48.59,45.10
2016-12-12 01:00:00,3,48.42,47.19,46.25,46.49,46.08,46.26
2016-12-12 02:00:00,3,48.41,47.19,47.30,47.26,47.28,47.58
2016-12-12 03:00:00,3,48.39,47.98,47.65,49.09,48.83,51.17
2016-12-12 04:00:00,3,41.55,42.58,44.28,46.58,51.30,50.07
2016-12-12 05:00:00,3,44.11,44.42,45.85,48.38,50.77,51.26
2016-12-12 06:00:00,3,41.16,43.27,46.94,48.37,49.11,49.73
2016-12-12 07:00:00,3,37.51,39.79,43.97,45.20,45.49,44.99
2016-12-12 08:00:00,3,35.40,40.03,42.30,41.09,40.23,42.32
2016-12-12 09:00:00,3,23.92,29.67,32.10,32.15,34.35,34.24
2016-12-12 10:00:00,3,41.52,40.81,36.48,38.40,39.28,39.19
2016-12-12 11:00:00,3,51.23,49.09,50.45,46.00,45.61,47.37
2016-12-12 12:00:00,3,39.48,42.59,43.44,44.31,42.75,43.28
2016-12-12 13:00:00,3,36.27,34.73,37.91,37.09,37.84,40.48
2016-12-12 14:00:00,3,33.43,34.31,35.32,38.31,39.11,40.94
2016-12-12 15:00:00,3,23.71,28.01,32.92,33.86,35.48,40.21
2016-12-12 16:00:00,3,20.98,25.33,28.66,30.87,34.02,35.64
2016-12-12 17:00:00,3,24.77,25.71,28.12,33.27,35.41,34.38
2016-12-12 18:00:00,3,26.41,29.38,33.91,33.66,36.22,37.11
2016-12-12 19:00:00,3,28.91,30.68,34.51,32.19,33.54,33.99
2016-12-12 20:00:00,3,27.74,30.97,31.19,30.14,31.26,31.32
2016-12-12 21:00:00,3,25.90,26.35,26.19,26.22,26.12,26.19
2016-12-12 22:00:00,3,25.34,25.19,25.76,25.36,24.47,25.84
2016-12-12 23:00:00,3,26.28,27.10,28.22,28.19,28.76,30.65
2016-12-13 00:00:00,3,25.40,26.45,26.96,27.30,27.67,28.59
2016-12-13 01:00:00,3,22.97,23.54,23.67,23.62,24.57,25.83
2016-12-13 02:00:00,3,19.66,20.12,20.91,20.91,22.41,23.21
2016-12-13 03:00:00,3,15.14,16.88,17.39,18.62,19.46,19.25
2016-12-13 04:00:00,3,15.84,16.56,18.25,19.05,18.71,14.49
2016-12-13 05:00:00,3,12.66,15.80,15.82,14.13,10.26,11.26
2016-12-13 06:00:00,3,16.96,17.72,17.04,13.62,9.76,12.59
2016-12-13 07:00:00,3,20.92,20.20,14.11,16.60,13.87,20.85
2016-12-13 08:00:00,3,21.24,18.47,13.96,15.84,19.94,25.13
2016-12-13 09:00:00,3,16.99,14.86,14.75,19.89,23.13,24.49
2016-12-13 10:00:00,3,16.95,15.65,20.42,23.17,24.44,28.33
2016-12-13 11:00:00,3,14.28,16.67,21.61,23.37,26.74,35.54
2016-12-13 12:00:00,3,18.68,21.16,22.05,30.22,35.81,41.54
2016-12-13 13:00:00,3,16.83,19.77,24.97,38.21,41.96,41.52
2016-12-13 14:00:00,3,20.87,25.56,40.01,44.07,46.03,40.09
2016-12-13 15:00:00,3,16.55,28.51,39.43,35.96,34.86,35.00
2016-12-13 16:00:00,3,26.02,27.96,28.82,29.80,31.88,29.76
2016-12-13 17:00:00,3,36.70,37.15,39.33,38.18,38.49,38.23
2016-12-13 18:00:00,3,28.52,32.10,31.53,31.89,32.40,32.67
2016-12-13 19:00:00,3,22.75,23.63,25.95,25.79,25.92,27.84
2016-12-13 20:00:00,3,30.48,29.43,29.65,30.08,30.27,29.30
2016-12-13 21:00:00,3,21.89,22.55,23.82,22.41,23.35,24.92
2016-12-13 22:00:00,3,23.53,23.36,23.38,23.18,22.69,23.69
2016-12-13 23:00:00,3,21.54,21.24,21.12,21.87,22.20,22.38
2016-12-14 00:00:00,3,21.82,21.57,21.84,22.19,21.06,20.70
2016-12-14 01:00:00,3,20.88,22.00,21.40,21.60,20.65,21.79
2016-12-14 02:00:00,3,18.04,19.07,19.25,18.63,20.26,21.88
2016-12-14 03:00:00,3,12.73,15.07,14.42,17.36,18.23,22.12
2016-12-14 04:00:00,3,14.00,14.86,16.41,17.53,21.05,24.83
2016-12-14 05:00:00,3,12.60,14.93,15.74,16.57,24.10,23.75
2016-12-14 06:00:00,3,13.74,15.26,16.36,21.88,22.10,23.66
2016-12-14 07:00:00,3,13.59,15.83,19.64,18.16,17.98,22.27
2016-12-14 08:00:00,3,17.89,21.98,22.07,22.49,23.30,26.03
2016-12-14 09:00:00,3,19.96,21.22,18.42,25.00,26.48,27.65
2016-12-14 10:00:00,3,25.15,24.62,27.50,29.29,31.02,36.97
2016-12-14 11:00:00,3,24.76,29.32,30.86,34.90,36.55,38.84
2016-12-14 12:00:00,3,27.01,27.68,31.52,35.08,35.36,36.72
2016-12-14 13:00:00,3,35.83,37.25,38.18,39.41,39.18,35.90
2016-12-14 14:00:00,3,30.88,37.13,38.32,33.96,33.12,34.66
2016-12-14 15:00:00,3,27.90,28.13,29.15,27.16,27.55,29.27
2016-12-14 16:00:00,3,29.37,29.24,29.87,29.07,29.11,31.53
2016-12-14 17:00:00,3,23.29,24.09,24.39,26.59,27.35,25.51
2016-12-14 18:00:00,3,31.57,29.41,31.30,32.86,30.65,29.45
2016-12-14 19:00:00,3,21.09,24.09,25.62,25.07,23.35,24.90
2016-12-14 20:00:00,3,19.93,21.82,21.26,21.50,20.11,20.56
2016-12-14 21:00:00,3,18.84,19.16,19.64,19.81,19.41,19.60
2016-12-14 22:00:00,3,22.96,23.51,23.18,21.48,23.15,22.96
2016-12-14 23:00:00,3,20.96,22.05,21.13,22.34,22.32,24.83
2016-12-15 00:00:00,3,19.19,19.54,20.35,21.49,21.32,26.57
2016-12-15 01:00:00,3,19.36,20.35,20.72,23.95,25.79,28.49
2016-12-15 02:00:00,3,15.50,17.99,20.88,23.75,26.39,26.00
2016-12-15 03:00:00,3,15.79,18.55,21.63,22.98,23.06,26.29
2016-12-15 04:00:00,3,15.12,18.72,22.29,21.32,25.23,27.33
2016-12-15 05:00:00,3,17.56,19.95,21.05,21.45,24.87,31.14
2016-12-15 06:00:00,3,18.19,19.87,20.19,23.62,29.83,36.59
2016-12-15 07:00:00,3,18.99,19.93,23.63,28.95,34.92,39.59
2016-12-15 08:00:00,3,19.83,22.15,27.03,33.43,37.71,41.29
2016-12-15 09:00:00,3,24.12,28.88,33.21,37.30,40.18,41.92
2016-12-15 10:00:00,3,26.59,31.25,36.87,39.57,40.58,39.75
2016-12-15 11:00:00,3,28.59,34.28,39.59,38.09,38.60,40.28
2016-12-15 12:00:00,3,32.93,36.97,39.10,38.97,38.92,36.52
2016-12-15 13:00:00,3,40.22,40.55,41.97,40.17,39.88,35.18
2016-12-15 14:00:00,3,38.57,39.91,39.44,37.72,34.29,35.44
2016-12-15 15:00:00,3,45.65,45.31,43.22,38.28,36.77,41.02
2016-12-15 16:00:00,3,38.91,36.96,34.66,36.15,37.74,40.18
2016-12-15 17:00:00,3,38.91,35.53,35.04,38.50,40.80,37.30
2016-12-15 18:00:00,3,29.77,32.24,36.86,39.85,35.99,36.05
2016-12-15 19:00:00,3,32.41,35.44,37.00,35.89,36.05,35.25
2016-12-15 20:00:00,3,27.28,30.31,29.28,30.70,32.07,30.11
