datetime,station,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
2016-12-02 15:00:00,7,36.29,36.02,35.21,34.99,33.59,32.92
2016-12-02 16:00:00,7,32.82,33.74,33.13,31.66,31.24,30.17
2016-12-02 17:00:00,7,34.99,35.21,32.80,32.63,31.39,30.60
2016-12-02 18:00:00,7,29.01,29.07,28.13,28.07,26.77,27.16
2016-12-02 19:00:00,7,32.35,31.63,30.55,29.73,30.04,30.37
2016-12-02 20:00:00,7,25.68,26.47,27.33,26.23,27.46,27.15
2016-12-02 21:00:00,7,24.28,23.77,24.35,24.72,26.16,26.61
2016-12-02 22:00:00,7,25.25,26.22,26.43,27.35,26.97,27.52
2016-12-02 23:00:00,7,21.21,22.46,22.95,23.96,24.76,25.89
2016-12-03 00:00:00,7,18.78,19.84,20.71,22.62,24.31,24.38
2016-12-03 01:00:00,7,17.15,18.70,20.36,21.95,23.82,24.59
2016-12-03 02:00:00,7,18.14,19.84,21.17,23.59,24.99,27.03
2016-12-03 03:00:00,7,19.36,20.66,21.90,23.60,26.91,30.10
2016-12-03 04:00:00,7,23.36,23.89,24.34,27.42,29.46,31.73
2016-12-03 05:00:00,7,16.10,18.62,20.40,24.13,28.05,31.31
2016-12-03 06:00:00,7,19.16,18.94,22.64,25.64,30.59,31.40
2016-12-03 07:00:00,7,22.22,23.94,26.97,28.65,33.04,35.01
2016-12-03 08:00:00,7,25.45,27.43,29.13,31.88,33.62,36.23
2016-12-03 09:00:00,7,23.46,25.88,27.32,29.01,31.60,34.70
2016-12-03 10:00:00,7,14.02,18.82,21.62,24.02,27.29,28.73
2016-12-03 11:00:00,7,24.42,26.15,27.89,30.53,32.09,30.09
2016-12-03 12:00:00,7,29.55,31.79,32.60,34.10,33.80,32.68
2016-12-03 13:00:00,7,26.09,28.53,29.32,29.48,28.20,26.15
2016-12-03 14:00:00,7,33.12,33.46,32.69,29.99,28.75,28.46
2016-12-03 15:00:00,7,34.93,34.50,32.60,32.34,32.45,30.23
2016-12-03 16:00:00,7,27.40,27.19,27.84,28.15,27.26,27.94
2016-12-03 17:00:00,7,27.34,27.68,27.96,27.14,28.06,28.26
2016-12-03 18:00:00,7,30.34,29.62,28.89,28.16,28.17,28.28
2016-12-03 19:00:00,7,26.62,27.37,26.99,27.00,26.38,26.78
2016-12-03 20:00:00,7,28.89,28.48,29.11,28.36,27.63,28.76
2016-12-03 21:00:00,7,27.70,28.48,28.17,27.31,27.23,28.65
2016-12-03 22:00:00,7,24.16,24.02,23.94,22.71,23.75,23.66
2016-12-03 23:00:00,7,32.16,30.61,29.70,29.11,27.86,27.92
2016-12-04 00:00:00,7,31.50,31.76,30.43,30.06,29.36,30.53
2016-12-04 01:00:00,7,32.31,32.24,31.23,31.22,30.39,30.99
2016-12-04 02:00:00,7,30.32,30.89,30.26,30.30,29.64,30.64
2016-12-04 03:00:00,7,41.17,39.35,37.76,37.69,37.27,36.51
2016-12-04 04:00:00,7,32.31,32.81,33.29,32.75,32.45,32.68
2016-12-04 05:00:00,7,24.10,23.71,24.35,26.00,27.38,28.76
2016-12-04 06:00:00,7,31.33,30.56,30.47,30.67,30.84,32.09
2016-12-04 07:00:00,7,35.58,35.87,34.44,33.78,34.32,35.82
2016-12-04 08:00:00,7,37.76,37.40,34.98,35.51,36.42,39.19
2016-12-04 09:00:00,7,32.07,33.04,34.03,33.86,35.19,36.46
2016-12-04 10:00:00,7,49.54,47.68,45.22,45.65,45.46,43.66
2016-12-04 11:00:00,7,54.16,52.90,51.47,50.89,48.32,50.19
2016-12-04 12:00:00,7,43.26,44.64,46.25,45.34,44.54,45.78
2016-12-04 13:00:00,7,31.82,34.90,35.73,37.05,38.57,35.29
2016-12-04 14:00:00,7,31.84,32.66,34.04,34.83,34.80,34.27
2016-12-04 15:00:00,7,36.02,36.19,35.52,36.44,36.46,37.54
2016-12-04 16:00:00,7,31.71,33.67,34.07,34.15,34.26,34.76
2016-12-04 17:00:00,7,28.14,28.87,29.30,29.24,27.78,28.54
2016-12-04 18:00:00,7,40.65,39.55,38.49,36.71,35.88,36.61
2016-12-04 19:00:00,7,38.81,38.95,38.94,37.87,37.07,39.14
2016-12-04 20:00:00,7,40.42,40.24,39.16,39.27,39.00,38.71
2016-12-04 21:00:00,7,42.55,42.76,42.77,42.16,40.89,40.92
2016-12-04 22:00:00,7,46.09,45.73,44.85,44.14,43.61,43.47
2016-12-04 23:00:00,7,46.09,45.48,44.88,45.01,44.91,45.44
2016-12-05 00:00:00,7,43.02,42.27,42.42,42.67,42.75,42.78
2016-12-05 01:00:00,7,36.69,37.30,37.39,36.93,37.01,37.78
2016-12-05 02:00:00,7,36.99,37.24,36.62,36.36,34.51,36.11
2016-12-05 03:00:00,7,41.83,40.34,39.97,38.50,38.42,38.83
2016-12-05 04:00:00,7,38.73,38.51,38.38,37.23,37.08,37.21
2016-12-05 05:00:00,7,42.29,40.87,39.63,38.84,39.64,38.45
2016-12-05 06:00:00,7,37.71,38.11,38.57,37.59,38.36,38.88
2016-12-05 07:00:00,7,31.39,33.20,33.74,34.60,35.35,38.93
2016-12-05 08:00:00,7,32.92,33.53,35.14,35.23,38.23,40.53
2016-12-05 09:00:00,7,28.95,30.17,32.07,35.95,36.75,38.93
2016-12-05 10:00:00,7,30.64,30.79,33.60,36.22,37.86,37.09
2016-12-05 11:00:00,7,42.02,42.44,43.39,44.71,44.17,43.79
2016-12-05 12:00:00,7,28.04,32.13,36.31,37.51,36.21,37.90
2016-12-05 13:00:00,7,34.05,34.92,34.43,36.30,36.93,36.40
2016-12-05 14:00:00,7,44.44,43.86,42.62,43.09,44.50,42.44
2016-12-05 15:00:00,7,39.13,39.46,40.21,41.97,41.63,41.22
2016-12-05 16:00:00,7,47.54,47.12,46.32,46.29,47.14,44.74
2016-12-05 17:00:00,7,43.31,44.59,45.86,44.31,45.08,44.36
2016-12-05 18:00:00,7,46.21,45.05,45.02,43.86,43.20,42.95
2016-12-05 19:00:00,7,43.94,43.82,44.03,42.25,41.41,41.54
2016-12-05 20:00:00,7,40.66,40.13,40.14,37.93,38.86,38.92
2016-12-05 21:00:00,7,41.34,41.36,39.42,38.94,39.27,38.21
2016-12-05 22:00:00,7,36.10,36.91,36.92,36.15,36.16,37.92
2016-12-05 23:00:00,7,31.90,33.43,33.68,34.20,34.65,36.51
2016-12-06 00:00:00,7,35.99,36.37,36.01,36.36,37.96,39.25
2016-12-06 01:00:00,7,32.20,33.04,34.45,37.16,36.85,39.04
2016-12-06 02:00:00,7,36.40,37.51,37.47,39.73,41.24,42.55
2016-12-06 03:00:00,7,29.59,32.00,33.85,35.03,36.70,38.14
2016-12-06 04:00:00,7,28.11,30.54,32.97,36.62,37.17,38.94
2016-12-06 05:00:00,7,34.44,35.50,37.29,38.59,41.37,40.30
2016-12-06 06:00:00,7,36.37,38.18,39.84,41.91,41.22,40.79
2016-12-06 07:00:00,7,37.21,38.39,39.39,40.15,39.87,39.64
2016-12-06 08:00:00,7,39.63,41.10,39.48,39.42,40.05,40.55
2016-12-06 09:00:00,7,37.48,38.47,39.77,40.41,39.91,39.87
2016-12-06 10:00:00,7,39.53,40.15,42.38,42.17,40.70,39.54
2016-12-06 11:00:00,7,36.56,38.81,40.37,39.80,39.74,40.84
2016-12-06 12:00:00,7,41.09,40.90,39.08,39.70,40.30,40.98
2016-12-06 13:00:00,7,51.93,50.49,49.20,49.44,49.84,49.19
2016-12-06 14:00:00,7,62.53,60.63,59.65,57.23,56.38,54.34
2016-12-06 15:00:00,7,62.31,60.87,61.64,59.34,59.87,57.28
2016-12-06 16:00:00,7,60.75,59.11,58.44,56.93,58.59,56.74
2016-12-06 17:00:00,7,62.20,60.55,60.93,59.16,61.00,57.33
2016-12-06 18:00:00,7,51.44,51.72,51.62,52.45,53.09,52.92
2016-12-06 19:00:00,7,46.67,46.93,47.95,46.65,48.03,48.72
2016-12-06 20:00:00,7,46.67,47.31,46.93,46.96,48.75,47.50
2016-12-06 21:00:00,7,42.71,42.66,43.99,43.98,44.40,45.68
2016-12-06 22:00:00,7,40.68,40.91,42.40,42.70,43.86,42.49
2016-12-06 23:00:00,7,35.49,36.80,37.57,39.45,39.71,40.34
2016-12-07 00:00:00,7,40.47,39.51,40.16,41.49,42.67,41.36
2016-12-07 01:00:00,7,49.56,49.85,50.06,50.53,51.29,51.20
2016-12-07 02:00:00,7,45.38,46.64,48.49,49.18,50.42,50.66
2016-12-07 03:00:00,7,46.58,47.97,48.86,50.18,50.69,50.43
2016-12-07 04:00:00,7,44.50,44.90,46.60,47.88,48.30,46.86
2016-12-07 05:00:00,7,46.06,45.76,46.69,47.47,48.75,46.95
2016-12-07 06:00:00,7,46.13,46.77,47.28,48.41,49.46,48.86
2016-12-07 07:00:00,7,39.64,41.07,42.59,43.13,43.54,43.69
2016-12-07 08:00:00,7,36.25,37.58,38.64,40.50,40.65,41.24
2016-12-07 09:00:00,7,44.51,44.15,43.72,44.81,44.56,45.93
2016-12-07 10:00:00,7,44.51,45.31,44.56,45.76,46.25,45.56
2016-12-07 11:00:00,7,49.62,50.15,49.70,50.19,50.09,47.63
2016-12-07 12:00:00,7,41.87,43.95,44.42,44.45,42.87,43.81
2016-12-07 13:00:00,7,48.26,48.38,46.29,47.87,48.78,48.83
2016-12-07 14:00:00,7,47.75,48.79,49.70,50.13,50.56,49.44
2016-12-07 15:00:00,7,39.40,40.15,40.92,43.62,42.37,41.77
2016-12-07 16:00:00,7,36.42,39.10,39.13,40.48,39.56,38.82
2016-12-07 17:00:00,7,34.48,35.72,36.76,38.17,37.57,38.40
2016-12-07 18:00:00,7,36.02,36.60,36.70,38.65,38.25,38.40
2016-12-07 19:00:00,7,30.43,31.86,32.44,34.28,34.54,35.06
2016-12-07 20:00:00,7,30.94,31.35,30.83,32.83,32.19,33.47
2016-12-07 21:00:00,7,28.64,29.32,31.09,32.13,31.51,33.96
2016-12-07 22:00:00,7,17.31,19.98,22.41,24.11,24.86,26.98
2016-12-07 23:00:00,7,23.96,25.85,26.58,27.83,28.99,31.00
2016-12-08 00:00:00,7,19.65,21.79,23.76,26.02,27.17,28.04
2016-12-08 01:00:00,7,23.41,23.91,25.08,27.63,29.60,30.29
2016-12-08 02:00:00,7,24.32,26.60,27.66,28.39,30.96,32.27
2016-12-08 03:00:00,7,17.21,19.97,21.28,24.15,26.82,29.35
2016-12-08 04:00:00,7,19.70,21.23,22.51,24.93,28.80,31.16
2016-12-08 05:00:00,7,21.41,23.16,24.18,28.55,31.04,32.81
2016-12-08 06:00:00,7,19.56,20.14,23.38,25.39,30.59,32.60
2016-12-08 07:00:00,7,19.72,23.33,24.14,28.11,30.79,32.39
2016-12-08 08:00:00,7,22.79,24.31,26.55,27.90,29.77,33.37
2016-12-08 09:00:00,7,31.20,32.13,31.85,34.41,36.78,37.92
2016-12-08 10:00:00,7,35.28,35.64,36.27,37.16,37.67,37.56
2016-12-08 11:00:00,7,40.73,40.29,40.53,40.66,40.32,38.80
2016-12-08 12:00:00,7,38.57,39.89,39.39,38.41,38.61,38.37
2016-12-08 13:00:00,7,33.06,33.78,33.64,34.51,33.10,33.29
2016-12-08 14:00:00,7,35.16,35.14,34.22,32.11,32.29,30.55
2016-12-08 15:00:00,7,28.86,29.11,28.84,28.10,26.57,27.68
2016-12-08 16:00:00,7,26.37,26.33,25.87,25.90,25.04,24.69
2016-12-08 17:00:00,7,19.78,21.49,20.96,20.69,21.62,22.07
2016-12-08 18:00:00,7,24.04,23.79,23.76,24.08,24.92,25.23
2016-12-08 19:00:00,7,27.52,27.52,26.85,26.15,26.04,26.39
2016-12-08 20:00:00,7,32.72,32.44,31.37,31.63,30.28,29.29
2016-12-08 21:00:00,7,29.47,30.36,30.49,30.89,29.35,29.09
2016-12-08 22:00:00,7,28.83,28.79,29.77,29.64,29.19,29.56
2016-12-08 23:00:00,7,24.83,25.63,26.75,27.16,26.44,26.31
2016-12-09 00:00:00,7,25.59,26.17,27.14,27.49,28.73,28.64
2016-12-09 01:00:00,7,30.08,29.81,28.59,29.44,29.48,30.09
2016-12-09 02:00:00,7,27.18,27.80,27.70,28.45,28.43,30.71
2016-12-09 03:00:00,7,30.68,30.43,30.32,30.41,31.17,33.83
2016-12-09 04:00:00,7,28.56,28.27,28.87,29.48,31.47,34.06
2016-12-09 05:00:00,7,29.01,28.65,28.86,30.30,32.85,32.69
2016-12-09 06:00:00,7,33.72,32.33,32.97,33.61,35.76,35.64
2016-12-09 07:00:00,7,32.26,32.61,33.75,33.90,35.53,38.04
2016-12-09 08:00:00,7,31.82,33.78,32.98,35.04,36.24,39.20
2016-12-09 09:00:00,7,27.94,29.45,32.33,34.73,36.30,38.73
2016-12-09 10:00:00,7,29.56,31.33,33.32,35.86,37.48,39.09
2016-12-09 11:00:00,7,30.25,32.47,34.14,36.42,38.56,39.78
2016-12-09 12:00:00,7,29.55,32.46,34.57,36.62,37.98,38.34
2016-12-09 13:00:00,7,31.74,34.22,36.19,38.26,37.76,39.91
2016-12-09 14:00:00,7,30.08,32.59,34.26,34.52,36.35,36.11
2016-12-09 15:00:00,7,29.48,31.73,32.41,33.10,33.72,31.98
2016-12-09 16:00:00,7,25.38,27.29,29.50,30.14,28.87,28.52
2016-12-09 17:00:00,7,24.86,27.37,27.51,28.46,28.15,28.03
2016-12-09 18:00:00,7,26.76,28.12,28.29,28.71,28.60,27.80
2016-12-09 19:00:00,7,27.79,27.95,27.76,28.50,27.77,28.56
2016-12-09 20:00:00,7,30.17,29.86,29.19,29.31,28.22,28.39
2016-12-09 21:00:00,7,23.93,24.58,24.39,25.45,24.19,24.03
2016-12-09 22:00:00,7,27.60,27.06,26.97,27.21,26.71,26.28
2016-12-09 23:00:00,7,26.58,26.51,27.30,27.66,27.22,26.51
2016-12-10 00:00:00,7,25.84,25.88,26.27,26.05,26.69,25.58
2016-12-10 01:00:00,7,27.59,27.60,26.83,26.72,27.07,26.82
2016-12-10 02:00:00,7,26.48,26.47,25.99,26.46,26.32,26.90
2016-12-10 03:00:00,7,23.89,24.58,24.42,25.65,27.50,29.01
2016-12-10 04:00:00,7,19.10,20.07,20.73,22.21,27.27,27.29
2016-12-10 05:00:00,7,19.35,20.34,21.53,25.53,26.53,25.17
2016-12-10 06:00:00,7,25.94,25.15,27.11,28.30,25.81,31.95
2016-12-10 07:00:00,7,31.59,31.62,30.90,29.65,33.21,36.86
2016-12-10 08:00:00,7,28.39,29.56,28.85,32.62,36.88,37.61
2016-12-10 09:00:00,7,24.94,25.52,29.83,32.93,34.37,34.69
2016-12-10 10:00:00,7,25.95,29.71,31.73,33.53,33.41,34.56
2016-12-10 11:00:00,7,27.98,29.69,31.57,32.59,33.79,35.82
2016-12-10 12:00:00,7,38.42,39.93,39.56,40.05,42.98,43.14
2016-12-10 13:00:00,7,56.60,55.09,52.41,53.71,54.82,54.51
2016-12-10 14:00:00,7,65.27,64.86,62.21,63.07,65.00,62.94
2016-12-10 15:00:00,7,63.45,62.05,64.36,61.85,60.43,58.84
2016-12-10 16:00:00,7,60.97,60.15,60.33,58.38,57.83,55.46
2016-12-10 17:00:00,7,58.23,57.23,55.50,54.74,52.62,54.53
2016-12-10 18:00:00,7,78.85,71.27,66.68,63.85,61.69,56.00
2016-12-10 19:00:00,7,71.18,69.70,69.45,64.66,62.68,59.54
2016-12-10 20:00:00,7,62.54,60.22,58.35,56.03,54.01,52.78
2016-12-10 21:00:00,7,65.34,61.10,58.65,54.98,53.54,51.80
2016-12-10 22:00:00,7,63.02,60.51,58.54,54.74,53.44,51.43
2016-12-10 23:00:00,7,60.82,59.06,58.06,53.89,53.16,50.90
2016-12-11 00:00:00,7,52.12,52.48,52.95,49.88,48.11,48.93
2016-12-11 01:00:00,7,56.98,55.68,52.87,51.90,51.88,50.76
2016-12-11 02:00:00,7,59.99,59.70,57.99,58.01,58.05,57.03
2016-12-11 03:00:00,7,62.93,60.75,61.05,61.55,60.85,61.21
2016-12-11 04:00:00,7,60.50,60.10,61.01,59.43,59.60,59.02
2016-12-11 05:00:00,7,59.61,58.87,58.75,58.65,58.60,57.36
2016-12-11 06:00:00,7,62.09,61.19,61.44,60.92,59.96,57.04
2016-12-11 07:00:00,7,57.66,58.79,59.45,60.59,58.58,59.66
2016-12-11 08:00:00,7,52.30,53.59,53.04,54.11,54.57,54.60
2016-12-11 09:00:00,7,46.72,48.53,49.56,49.94,50.85,51.22
2016-12-11 10:00:00,7,47.79,49.43,49.94,51.41,51.77,52.17
2016-12-11 11:00:00,7,51.40,51.77,53.25,53.47,54.36,55.39
2016-12-11 12:00:00,7,48.60,50.53,50.74,51.34,53.98,55.47
2016-12-11 13:00:00,7,50.85,50.67,50.34,53.00,51.88,52.50
2016-12-11 14:00:00,7,57.51,58.19,56.82,55.74,56.35,56.82
2016-12-11 15:00:00,7,54.67,55.53,56.45,55.29,56.25,54.20
2016-12-11 16:00:00,7,49.71,51.52,50.96,52.07,52.95,52.03
2016-12-11 17:00:00,7,40.70,42.44,44.58,45.12,44.91,44.13
2016-12-11 18:00:00,7,34.04,34.79,36.92,37.30,36.78,38.81
2016-12-11 19:00:00,7,56.53,55.95,51.34,51.89,51.62,49.92
2016-12-11 20:00:00,7,60.77,60.39,58.21,58.18,56.91,56.57
2016-12-11 21:00:00,7,53.98,52.83,53.68,53.22,52.12,51.22
2016-12-11 22:00:00,7,55.36,54.56,52.62,51.49,51.26,49.53
2016-12-11 23:00:00,7,52.05,50.59,51.77,49.98,49.31,48.91
2016-12-12 00:00:00,7,55.39,53.72,53.01,51.28,51.45,49.07
2016-12-12 01:00:00,7,54.03,53.12,52.20,52.01,49.19,50.01
2016-12-12 02:00:00,7,57.24,55.72,54.29,52.42,53.32,51.46
2016-12-12 03:00:00,7,56.15,56.51,55.07,53.96,54.52,54.79
2016-12-12 04:00:00,7,51.52,50.19,50.63,51.26,50.44,52.28
2016-12-12 05:00:00,7,48.98,48.58,49.07,49.44,48.24,47.71
2016-12-12 06:00:00,7,44.55,44.67,45.61,44.92,44.53,44.19
2016-12-12 07:00:00,7,44.46,45.14,45.16,44.47,43.46,44.91
2016-12-12 08:00:00,7,54.29,55.11,53.03,52.08,51.07,46.68
2016-12-12 09:00:00,7,43.33,45.28,44.77,46.38,43.95,41.10
2016-12-12 10:00:00,7,44.62,44.80,43.69,44.60,40.69,42.26
2016-12-12 11:00:00,7,48.19,48.63,46.39,45.28,44.81,48.09
2016-12-12 12:00:00,7,44.13,45.55,44.13,46.31,47.85,51.30
2016-12-12 13:00:00,7,32.18,34.24,37.42,40.48,42.88,44.34
2016-12-12 14:00:00,7,32.23,34.75,38.76,41.96,42.92,45.36
2016-12-12 15:00:00,7,33.23,37.93,43.61,46.22,47.61,48.15
2016-12-12 16:00:00,7,28.44,33.16,37.21,39.23,41.88,42.19
2016-12-12 17:00:00,7,31.58,34.42,35.46,36.99,37.95,37.23
2016-12-12 18:00:00,7,29.03,31.28,34.08,35.27,35.30,36.49
2016-12-12 19:00:00,7,27.32,29.68,31.80,33.68,31.77,33.58
2016-12-12 20:00:00,7,32.19,34.30,34.76,35.83,36.40,36.86
2016-12-12 21:00:00,7,24.28,25.69,27.09,29.63,29.17,29.29
2016-12-12 22:00:00,7,17.38,19.27,20.38,21.33,22.46,23.68
2016-12-12 23:00:00,7,25.69,25.60,26.17,26.69,28.14,28.81
2016-12-13 00:00:00,7,31.69,32.23,31.54,31.84,32.86,32.95
2016-12-13 01:00:00,7,23.34,23.63,24.60,25.41,26.27,25.89
2016-12-13 02:00:00,7,17.06,18.66,18.49,20.13,20.68,22.47
2016-12-13 03:00:00,7,20.85,21.21,22.07,22.37,25.34,28.01
2016-12-13 04:00:00,7,16.92,17.88,19.20,21.31,26.03,26.01
2016-12-13 05:00:00,7,16.49,16.96,18.41,22.00,24.41,20.27
2016-12-13 06:00:00,7,19.39,22.13,24.57,26.14,23.54,25.32
2016-12-13 07:00:00,7,27.65,28.83,29.30,27.21,28.43,28.54
2016-12-13 08:00:00,7,36.18,36.11,31.48,29.17,29.85,30.57
2016-12-13 09:00:00,7,37.34,34.07,30.30,31.32,30.93,33.90
2016-12-13 10:00:00,7,25.27,25.53,24.27,25.95,31.66,33.18
2016-12-13 11:00:00,7,24.12,22.93,25.66,31.01,37.20,38.79
2016-12-13 12:00:00,7,30.43,31.54,35.55,41.91,44.04,48.86
2016-12-13 13:00:00,7,24.76,28.15,36.12,42.83,43.99,47.24
2016-12-13 14:00:00,7,12.26,20.57,24.04,27.96,30.39,33.31
2016-12-13 15:00:00,7,20.90,22.41,26.63,31.37,30.18,30.58
2016-12-13 16:00:00,7,33.03,35.12,37.68,37.92,37.81,39.01
2016-12-13 17:00:00,7,36.14,36.30,38.23,38.43,36.02,35.60
2016-12-13 18:00:00,7,40.97,41.58,41.26,39.69,39.30,38.28
2016-12-13 19:00:00,7,36.90,37.21,37.41,37.13,36.41,35.20
2016-12-13 20:00:00,7,29.49,28.92,30.52,30.28,30.86,30.49
2016-12-13 21:00:00,7,28.63,29.13,29.30,29.51,29.84,30.61
2016-12-13 22:00:00,7,25.94,27.06,27.26,26.53,27.53,26.63
2016-12-13 23:00:00,7,29.49,29.26,28.01,28.24,27.54,29.05
2016-12-14 00:00:00,7,30.48,30.66,29.85,28.41,29.52,28.30
2016-12-14 01:00:00,7,31.50,30.72,28.56,30.02,29.78,30.00
2016-12-14 02:00:00,7,20.96,21.47,22.41,21.01,21.27,24.18
2016-12-14 03:00:00,7,15.43,16.75,17.05,17.32,20.91,22.93
2016-12-14 04:00:00,7,20.93,22.03,23.21,26.18,29.39,31.92
2016-12-14 05:00:00,7,19.28,20.90,24.45,27.02,30.58,34.61
2016-12-14 06:00:00,7,24.48,26.15,27.70,30.07,35.32,37.56
2016-12-14 07:00:00,7,26.85,29.63,31.87,34.03,36.09,36.64
2016-12-14 08:00:00,7,20.66,24.19,26.02,28.50,28.59,30.91
2016-12-14 09:00:00,7,35.72,36.36,36.02,33.99,37.09,34.71
2016-12-14 10:00:00,7,32.35,34.29,34.39,35.97,35.51,34.15
2016-12-14 11:00:00,7,28.63,29.94,31.59,32.23,32.14,31.74
2016-12-14 12:00:00,7,32.01,34.11,34.30,33.21,33.78,34.32
2016-12-14 13:00:00,7,31.22,32.80,33.61,33.44,32.88,33.12
2016-12-14 14:00:00,7,27.33,28.71,29.06,28.69,30.48,30.06
2016-12-14 15:00:00,7,29.38,29.85,29.20,27.66,29.61,28.16
2016-12-14 16:00:00,7,20.47,20.77,22.24,22.03,23.15,24.26
2016-12-14 17:00:00,7,30.79,29.31,27.91,27.38,29.94,30.50
2016-12-14 18:00:00,7,25.30,26.34,27.39,26.77,27.89,29.03
2016-12-14 19:00:00,7,14.94,17.88,20.07,20.60,22.97,24.29
2016-12-14 20:00:00,7,26.58,27.38,27.67,29.97,30.35,29.80
2016-12-14 21:00:00,7,25.48,27.29,28.97,29.93,29.18,28.40
2016-12-14 22:00:00,7,17.95,20.13,21.34,22.88,24.87,25.84
2016-12-14 23:00:00,7,13.22,16.65,18.71,19.35,20.18,22.69
2016-12-15 00:00:00,7,19.67,19.94,22.06,23.93,24.63,25.03
2016-12-15 01:00:00,7,21.46,23.00,24.26,23.88,25.57,26.73
2016-12-15 02:00:00,7,16.17,17.11,18.74,20.04,20.46,22.73
2016-12-15 03:00:00,7,9.67,12.70,13.98,15.89,17.25,19.24
2016-12-15 04:00:00,7,13.58,14.79,15.92,17.46,18.86,22.22
2016-12-15 05:00:00,7,24.77,23.92,25.52,26.40,30.49,31.73
2016-12-15 06:00:00,7,16.21,19.49,21.70,25.12,28.78,31.88
2016-12-15 07:00:00,7,20.34,21.61,24.80,26.83,30.14,31.76
2016-12-15 08:00:00,7,26.19,28.09,29.68,31.76,35.12,35.47
2016-12-15 09:00:00,7,32.24,32.09,32.73,34.04,33.44,32.64
2016-12-15 10:00:00,7,31.36,32.49,33.00,32.70,31.63,30.84
2016-12-15 11:00:00,7,35.12,35.05,33.39,31.48,31.39,31.42
2016-12-15 12:00:00,7,35.99,35.98,34.37,32.88,33.47,32.64
2016-12-15 13:00:00,7,36.41,37.49,35.70,34.67,33.69,34.18
2016-12-15 14:00:00,7,45.31,43.72,41.28,38.68,37.55,37.72
2016-12-15 15:00:00,7,48.93,46.29,43.56,40.30,40.83,40.43
2016-12-15 16:00:00,7,35.85,34.30,33.78,34.05,34.33,34.79
2016-12-15 17:00:00,7,34.83,34.51,33.97,33.46,34.41,34.12
2016-12-15 18:00:00,7,27.81,28.67,30.59,30.92,31.47,32.44
2016-12-15 19:00:00,7,30.39,30.01,29.60,28.87,29.35,31.36
2016-12-15 20:00:00,7,27.91,28.88,29.46,29.13,29.45,30.99
