datetime,station,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
2016-12-01 21:00:00,5,13.38,14.45,14.25,14.49,15.49,15.66
2016-12-01 22:00:00,5,16.39,16.31,16.58,16.14,15.99,17.03
2016-12-01 23:00:00,5,17.12,17.59,17.22,16.64,16.58,18.13
2016-12-02 00:00:00,5,17.25,17.14,16.96,17.15,16.76,17.62
2016-12-02 01:00:00,5,15.28,15.76,16.25,15.97,16.10,15.93
2016-12-02 02:00:00,5,11.01,12.50,13.05,13.64,13.42,13.59
2016-12-02 03:00:00,5,15.10,15.13,14.16,13.93,14.08,14.15
2016-12-02 04:00:00,5,12.72,13.89,13.19,13.63,13.89,14.15
2016-12-02 05:00:00,5,14.20,14.28,13.19,13.63,14.18,15.08
2016-12-02 06:00:00,5,17.60,16.64,16.09,15.58,16.92,17.98
2016-12-02 07:00:00,5,16.18,16.30,16.34,16.70,18.42,20.75
2016-12-02 08:00:00,5,17.99,18.20,18.07,18.93,19.84,22.21
2016-12-02 09:00:00,5,16.74,17.43,18.48,20.15,21.34,22.24
2016-12-02 10:00:00,5,19.19,19.70,21.28,22.55,22.78,22.19
2016-12-02 11:00:00,5,23.56,24.77,25.02,25.95,25.70,25.29
2016-12-02 12:00:00,5,28.96,27.17,27.90,26.64,26.19,25.86
2016-12-02 13:00:00,5,21.47,22.98,23.27,23.95,23.38,22.00
2016-12-02 14:00:00,5,27.61,26.31,24.60,23.85,23.92,22.78
2016-12-02 15:00:00,5,33.46,30.75,29.37,27.41,27.36,26.88
2016-12-02 16:00:00,5,28.64,27.27,26.65,25.39,24.77,25.84
2016-12-02 17:00:00,5,24.56,24.36,22.92,22.59,22.42,22.64
2016-12-02 18:00:00,5,16.67,18.26,17.82,18.64,18.23,18.84
2016-12-02 19:00:00,5,17.88,17.32,17.70,17.52,17.14,17.95
2016-12-02 20:00:00,5,14.51,15.61,16.41,16.28,17.17,17.36
2016-12-02 21:00:00,5,11.39,13.20,13.86,14.03,15.69,16.97
2016-12-02 22:00:00,5,11.13,11.89,13.13,15.05,15.94,15.40
2016-12-02 23:00:00,5,7.24,9.96,11.67,12.62,13.02,13.02
2016-12-03 00:00:00,5,9.50,10.16,11.89,11.59,12.27,14.29
2016-12-03 01:00:00,5,8.04,10.56,10.79,11.54,13.39,14.38
2016-12-03 02:00:00,5,9.94,9.77,9.99,12.00,12.83,13.58
2016-12-03 03:00:00,5,10.74,11.89,12.21,13.29,13.64,12.81
2016-12-03 04:00:00,5,9.48,10.90,12.20,11.89,12.57,12.37
2016-12-03 05:00:00,5,11.79,12.51,11.94,11.55,12.69,13.71
2016-12-03 06:00:00,5,7.80,9.83,10.22,10.80,12.05,13.49
2016-12-03 07:00:00,5,10.84,11.25,10.99,11.36,13.27,14.68
2016-12-03 08:00:00,5,11.53,12.38,12.64,13.55,14.26,14.62
2016-12-03 09:00:00,5,11.47,12.73,13.39,14.07,14.59,14.33
2016-12-03 10:00:00,5,18.67,17.32,17.33,18.19,17.35,17.34
2016-12-03 11:00:00,5,15.59,16.08,16.75,16.36,17.19,16.77
2016-12-03 12:00:00,5,17.64,17.19,17.11,17.54,17.00,16.60
2016-12-03 13:00:00,5,15.58,16.18,15.07,15.89,16.07,14.79
2016-12-03 14:00:00,5,16.36,16.07,14.91,15.56,14.36,15.27
2016-12-03 15:00:00,5,16.96,16.74,16.39,15.93,16.45,17.73
2016-12-03 16:00:00,5,19.72,19.10,17.73,18.36,18.18,20.97
2016-12-03 17:00:00,5,15.31,16.64,16.77,17.62,19.62,21.08
2016-12-03 18:00:00,5,15.58,16.53,16.61,18.26,20.13,20.38
2016-12-03 19:00:00,5,18.57,18.30,19.88,20.55,21.37,21.14
2016-12-03 20:00:00,5,18.51,19.69,21.19,22.58,22.16,22.20
2016-12-03 21:00:00,5,17.97,19.87,20.95,21.52,24.12,24.84
2016-12-03 22:00:00,5,19.77,20.77,23.25,24.28,25.41,25.41
2016-12-03 23:00:00,5,18.45,20.52,21.97,22.08,23.92,23.50
2016-12-04 00:00:00,5,18.45,20.20,20.59,22.77,23.69,26.07
2016-12-04 01:00:00,5,27.78,28.23,29.33,31.17,30.09,30.73
2016-12-04 02:00:00,5,29.09,30.12,32.03,30.43,31.14,29.35
2016-12-04 03:00:00,5,24.12,24.62,26.42,27.12,27.99,26.82
2016-12-04 04:00:00,5,26.02,27.17,28.32,27.09,26.09,22.47
2016-12-04 05:00:00,5,32.05,32.01,31.22,28.96,25.77,24.56
2016-12-04 06:00:00,5,30.00,29.93,29.36,26.29,24.18,26.94
2016-12-04 07:00:00,5,29.23,29.52,27.68,25.56,26.40,28.29
2016-12-04 08:00:00,5,22.62,23.28,21.46,22.80,23.38,23.24
2016-12-04 09:00:00,5,23.01,22.69,23.10,23.85,24.64,22.91
2016-12-04 10:00:00,5,26.79,26.53,27.07,26.10,26.06,25.44
2016-12-04 11:00:00,5,19.78,21.52,21.35,23.12,23.16,24.05
2016-12-04 12:00:00,5,25.19,24.09,23.65,22.91,23.45,20.58
2016-12-04 13:00:00,5,24.46,24.51,24.16,24.76,23.05,24.73
2016-12-04 14:00:00,5,18.41,19.51,19.61,20.58,20.38,20.75
2016-12-04 15:00:00,5,24.53,23.79,22.96,23.21,22.27,22.89
2016-12-04 16:00:00,5,25.83,24.97,25.01,25.16,24.32,25.23
2016-12-04 17:00:00,5,31.38,29.99,29.52,28.14,28.39,27.53
2016-12-04 18:00:00,5,28.70,28.71,29.04,27.46,26.58,26.37
2016-12-04 19:00:00,5,23.42,24.81,23.21,23.75,23.84,23.94
2016-12-04 20:00:00,5,28.27,28.40,26.97,26.45,24.82,25.23
2016-12-04 21:00:00,5,25.32,25.37,24.50,24.58,24.31,24.17
2016-12-04 22:00:00,5,18.90,20.25,20.15,21.63,21.48,22.26
2016-12-04 23:00:00,5,16.55,17.04,18.69,18.93,19.35,21.50
2016-12-05 00:00:00,5,19.28,19.21,19.82,20.75,22.06,23.24
2016-12-05 01:00:00,5,22.51,21.65,23.14,24.42,24.67,24.00
2016-12-05 02:00:00,5,17.89,19.87,20.91,22.82,20.61,22.21
2016-12-05 03:00:00,5,19.72,20.51,22.08,22.55,22.10,22.52
2016-12-05 04:00:00,5,27.30,26.58,26.77,25.72,25.00,26.96
2016-12-05 05:00:00,5,25.70,25.74,25.87,26.00,26.19,26.48
2016-12-05 06:00:00,5,18.16,20.41,20.51,21.85,21.70,21.84
2016-12-05 07:00:00,5,24.37,24.34,23.59,23.41,22.97,25.28
2016-12-05 08:00:00,5,30.88,29.22,28.63,27.46,27.46,27.73
2016-12-05 09:00:00,5,20.64,22.38,23.28,23.96,23.37,23.50
2016-12-05 10:00:00,5,16.32,17.84,18.51,19.37,19.97,20.35
2016-12-05 11:00:00,5,19.15,19.15,19.06,19.58,19.67,19.67
2016-12-05 12:00:00,5,24.59,23.75,23.90,23.51,23.13,22.59
2016-12-05 13:00:00,5,24.92,24.31,23.56,22.91,23.32,24.32
2016-12-05 14:00:00,5,28.54,27.24,26.76,25.80,25.45,25.62
2016-12-05 15:00:00,5,28.85,27.74,27.99,27.19,27.12,26.62
2016-12-05 16:00:00,5,35.63,33.71,31.98,31.62,31.22,31.80
2016-12-05 17:00:00,5,35.13,34.53,33.49,32.88,32.32,31.04
2016-12-05 18:00:00,5,32.58,32.27,31.15,30.59,29.96,28.56
2016-12-05 19:00:00,5,27.90,28.81,26.31,25.73,25.75,26.43
2016-12-05 20:00:00,5,30.41,30.25,29.22,28.58,28.08,26.24
2016-12-05 21:00:00,5,29.01,29.68,28.24,27.13,27.84,29.27
2016-12-05 22:00:00,5,26.60,26.39,25.74,25.95,26.28,27.43
2016-12-05 23:00:00,5,27.62,26.55,26.94,26.51,27.21,29.24
2016-12-06 00:00:00,5,30.65,29.92,28.06,28.55,30.41,30.77
2016-12-06 01:00:00,5,29.25,29.96,30.15,31.25,30.84,32.31
2016-12-06 02:00:00,5,26.14,27.18,28.98,30.12,29.40,31.05
2016-12-06 03:00:00,5,28.89,30.23,30.81,31.92,30.24,31.62
2016-12-06 04:00:00,5,29.18,30.67,30.55,31.67,32.57,33.16
2016-12-06 05:00:00,5,29.06,30.27,31.18,32.89,32.80,33.39
2016-12-06 06:00:00,5,41.33,38.74,39.44,40.51,38.68,38.88
2016-12-06 07:00:00,5,34.36,34.38,36.42,37.61,37.78,37.09
2016-12-06 08:00:00,5,28.03,28.93,30.55,31.84,32.60,32.92
2016-12-06 09:00:00,5,31.54,31.54,32.52,33.66,32.87,32.96
2016-12-06 10:00:00,5,42.48,40.28,39.76,40.97,38.88,38.69
2016-12-06 11:00:00,5,50.35,48.01,47.65,45.48,42.65,41.01
2016-12-06 12:00:00,5,51.69,48.50,49.04,47.42,45.98,43.10
2016-12-06 13:00:00,5,52.64,50.57,48.36,47.50,46.42,43.27
2016-12-06 14:00:00,5,52.32,49.81,48.13,47.50,44.99,41.73
2016-12-06 15:00:00,5,39.00,39.53,39.68,39.56,37.60,36.60
2016-12-06 16:00:00,5,40.02,38.72,37.39,38.54,36.42,35.84
2016-12-06 17:00:00,5,31.30,32.28,32.24,32.17,33.98,32.87
2016-12-06 18:00:00,5,28.85,29.39,30.08,31.48,32.41,31.20
2016-12-06 19:00:00,5,35.07,35.02,34.59,34.70,34.12,34.15
2016-12-06 20:00:00,5,32.53,33.07,33.92,33.81,33.92,34.16
2016-12-06 21:00:00,5,29.42,30.00,31.34,32.52,31.61,32.61
2016-12-06 22:00:00,5,31.68,31.72,32.70,34.10,33.63,35.10
2016-12-06 23:00:00,5,30.97,31.72,33.22,33.93,34.84,35.96
2016-12-07 00:00:00,5,33.66,33.62,35.48,36.32,36.23,36.63
2016-12-07 01:00:00,5,26.13,28.10,30.23,31.81,32.76,32.77
2016-12-07 02:00:00,5,27.97,30.32,30.61,30.33,29.38,31.50
2016-12-07 03:00:00,5,26.73,28.50,28.50,28.80,29.73,28.43
2016-12-07 04:00:00,5,25.93,26.81,27.31,27.66,26.95,27.98
2016-12-07 05:00:00,5,27.35,27.24,27.17,27.63,27.26,27.94
2016-12-07 06:00:00,5,23.65,24.67,24.08,26.34,26.40,27.79
2016-12-07 07:00:00,5,22.27,22.62,23.22,24.05,25.51,26.16
2016-12-07 08:00:00,5,15.94,18.31,19.65,21.27,21.84,23.63
2016-12-07 09:00:00,5,20.46,20.43,20.54,22.76,23.50,23.31
2016-12-07 10:00:00,5,18.62,19.92,20.38,22.54,23.50,22.63
2016-12-07 11:00:00,5,20.72,21.86,22.71,23.51,23.77,24.10
2016-12-07 12:00:00,5,25.49,26.05,26.54,26.33,26.52,26.92
2016-12-07 13:00:00,5,18.03,20.41,20.71,21.93,23.07,22.20
2016-12-07 14:00:00,5,17.99,18.41,19.10,20.34,21.61,21.03
2016-12-07 15:00:00,5,17.35,17.90,19.11,20.26,20.38,19.89
2016-12-07 16:00:00,5,17.51,18.27,18.64,19.11,19.81,20.01
2016-12-07 17:00:00,5,17.33,17.85,18.17,18.28,18.86,20.61
2016-12-07 18:00:00,5,21.15,20.82,21.28,21.31,22.65,22.28
2016-12-07 19:00:00,5,16.67,17.74,18.19,19.48,18.54,19.38
2016-12-07 20:00:00,5,14.36,15.71,16.21,16.97,16.22,15.90
2016-12-07 21:00:00,5,11.40,13.93,14.25,14.34,14.14,14.99
2016-12-07 22:00:00,5,12.44,13.33,13.84,14.18,14.48,14.59
2016-12-07 23:00:00,5,14.31,14.84,14.31,14.20,15.41,15.35
2016-12-08 00:00:00,5,12.06,13.51,14.06,14.40,14.48,14.80
2016-12-08 01:00:00,5,9.09,11.09,12.15,12.67,13.11,13.06
2016-12-08 02:00:00,5,6.63,9.36,9.97,10.84,11.17,11.79
2016-12-08 03:00:00,5,10.08,10.38,10.71,11.96,12.78,13.08
2016-12-08 04:00:00,5,7.17,8.51,9.69,10.77,11.20,11.49
2016-12-08 05:00:00,5,10.02,10.24,10.87,12.00,12.82,13.93
2016-12-08 06:00:00,5,8.14,9.70,10.02,10.97,13.36,15.33
2016-12-08 07:00:00,5,4.29,7.69,8.45,9.36,11.49,13.93
2016-12-08 08:00:00,5,6.79,8.31,9.87,11.66,13.21,15.10
2016-12-08 09:00:00,5,7.80,8.83,11.64,12.73,14.61,14.40
2016-12-08 10:00:00,5,10.60,11.60,13.86,14.52,15.10,15.90
2016-12-08 11:00:00,5,15.78,15.61,16.43,17.11,17.70,16.14
2016-12-08 12:00:00,5,15.53,15.86,16.29,17.03,17.43,16.55
2016-12-08 13:00:00,5,8.59,11.45,12.43,13.25,13.80,14.21
2016-12-08 14:00:00,5,14.91,13.85,13.47,14.56,14.76,14.72
2016-12-08 15:00:00,5,16.23,14.96,14.58,15.70,15.73,14.82
2016-12-08 16:00:00,5,11.90,13.50,13.26,13.52,13.93,13.89
2016-12-08 17:00:00,5,16.37,16.13,15.38,15.27,15.62,16.15
2016-12-08 18:00:00,5,12.06,13.50,13.33,13.15,13.85,14.34
2016-12-08 19:00:00,5,14.36,14.84,13.50,14.36,14.94,14.99
2016-12-08 20:00:00,5,12.82,13.75,13.09,14.44,14.24,14.75
2016-12-08 21:00:00,5,12.39,12.73,13.38,13.72,13.81,14.13
2016-12-08 22:00:00,5,11.55,12.99,13.07,13.94,14.68,14.07
2016-12-08 23:00:00,5,8.09,10.30,11.05,12.26,11.25,11.24
2016-12-09 00:00:00,5,12.90,12.88,12.50,13.61,13.10,12.50
2016-12-09 01:00:00,5,11.12,12.40,12.14,12.31,12.25,11.79
2016-12-09 02:00:00,5,10.67,10.84,11.18,11.51,11.26,11.24
2016-12-09 03:00:00,5,12.25,12.51,12.50,13.61,13.48,13.44
2016-12-09 04:00:00,5,12.60,12.98,12.22,13.10,12.65,13.15
2016-12-09 05:00:00,5,11.21,12.45,11.84,11.34,11.54,13.08
2016-12-09 06:00:00,5,10.27,10.84,10.97,11.44,11.63,13.32
2016-12-09 07:00:00,5,10.27,10.94,11.27,11.55,12.32,13.73
2016-12-09 08:00:00,5,12.29,12.36,13.02,13.37,14.48,15.65
2016-12-09 09:00:00,5,11.47,13.26,13.90,14.11,14.83,17.18
2016-12-09 10:00:00,5,11.59,13.49,14.32,14.85,16.24,16.87
2016-12-09 11:00:00,5,7.94,10.81,12.18,13.53,14.95,15.42
2016-12-09 12:00:00,5,6.59,10.25,11.85,12.43,13.19,14.36
2016-12-09 13:00:00,5,7.27,9.34,10.82,12.59,13.89,13.94
2016-12-09 14:00:00,5,10.12,10.00,12.15,13.23,14.09,15.17
2016-12-09 15:00:00,5,16.14,14.79,15.06,15.87,16.42,16.99
2016-12-09 16:00:00,5,16.61,16.17,17.06,16.71,18.35,19.88
2016-12-09 17:00:00,5,16.46,16.60,17.33,17.36,18.67,20.65
2016-12-09 18:00:00,5,11.11,12.59,13.90,16.25,18.32,20.56
2016-12-09 19:00:00,5,7.80,10.62,12.06,14.28,17.60,19.79
2016-12-09 20:00:00,5,12.59,14.78,16.66,19.19,20.49,20.93
2016-12-09 21:00:00,5,13.06,16.55,17.60,19.58,21.80,22.57
2016-12-09 22:00:00,5,18.88,18.75,20.07,21.54,24.29,25.79
2016-12-09 23:00:00,5,18.10,20.12,21.99,22.60,24.91,24.91
2016-12-10 00:00:00,5,25.88,25.65,26.32,27.39,29.38,29.84
2016-12-10 01:00:00,5,27.08,27.21,29.37,29.64,29.60,31.33
2016-12-10 02:00:00,5,28.07,29.98,31.35,29.61,31.05,33.42
2016-12-10 03:00:00,5,30.74,32.58,33.44,33.43,35.27,37.43
2016-12-10 04:00:00,5,28.98,31.09,32.41,32.48,35.17,35.21
2016-12-10 05:00:00,5,26.66,28.15,29.39,30.84,32.57,31.34
2016-12-10 06:00:00,5,21.07,24.69,26.03,27.54,29.41,29.05
2016-12-10 07:00:00,5,17.80,21.29,23.14,23.30,23.35,22.43
2016-12-10 08:00:00,5,29.36,27.54,28.87,26.46,27.43,27.06
2016-12-10 09:00:00,5,29.52,29.16,28.75,27.70,28.50,29.50
2016-12-10 10:00:00,5,26.48,26.15,25.90,27.63,28.99,28.62
2016-12-10 11:00:00,5,23.34,22.82,24.67,26.25,27.09,26.81
2016-12-10 12:00:00,5,20.95,21.58,22.94,25.08,25.63,25.37
2016-12-10 13:00:00,5,4.44,12.14,13.27,15.32,18.06,17.44
2016-12-10 14:00:00,5,48.40,41.35,39.99,36.32,32.85,32.29
2016-12-10 15:00:00,5,58.05,49.18,47.79,44.76,44.95,41.87
2016-12-10 16:00:00,5,31.90,27.51,26.64,27.47,32.31,30.34
2016-12-10 17:00:00,5,47.46,44.52,41.53,35.96,34.69,34.91
2016-12-10 18:00:00,5,34.34,32.12,32.57,32.53,32.50,31.02
2016-12-10 19:00:00,5,31.72,30.84,28.95,29.27,28.19,28.05
2016-12-10 20:00:00,5,24.89,26.07,24.23,25.40,25.31,25.52
2016-12-10 21:00:00,5,21.89,22.42,20.94,22.98,22.90,21.83
2016-12-10 22:00:00,5,24.49,23.15,24.13,23.39,22.26,23.95
2016-12-10 23:00:00,5,17.24,18.80,19.55,19.59,19.49,19.80
2016-12-11 00:00:00,5,12.10,14.86,15.92,16.56,16.42,16.39
2016-12-11 01:00:00,5,11.76,12.58,12.70,14.20,13.10,13.82
2016-12-11 02:00:00,5,10.35,12.05,12.91,13.60,13.63,13.76
2016-12-11 03:00:00,5,13.45,14.66,14.23,15.32,15.61,15.72
2016-12-11 04:00:00,5,13.58,14.05,14.59,15.21,15.36,16.49
2016-12-11 05:00:00,5,10.06,11.83,12.38,12.45,13.89,14.59
2016-12-11 06:00:00,5,13.10,13.36,13.61,14.06,14.55,16.81
2016-12-11 07:00:00,5,10.22,12.28,11.90,12.46,14.71,18.59
2016-12-11 08:00:00,5,7.23,10.33,10.60,12.69,14.84,16.67
2016-12-11 09:00:00,5,9.08,10.37,11.93,13.93,16.47,17.82
2016-12-11 10:00:00,5,12.29,12.78,14.64,16.46,18.23,19.78
2016-12-11 11:00:00,5,9.01,11.64,13.52,15.66,17.42,19.13
2016-12-11 12:00:00,5,8.82,10.95,12.96,15.53,18.03,20.05
2016-12-11 13:00:00,5,13.36,13.81,15.57,18.52,18.94,20.26
2016-12-11 14:00:00,5,9.69,6.69,10.01,10.85,13.22,14.82
2016-12-11 15:00:00,5,34.83,29.86,29.88,30.39,28.03,32.37
2016-12-11 16:00:00,5,42.90,36.51,33.95,38.41,40.78,41.82
2016-12-11 17:00:00,5,19.90,23.18,23.88,26.89,31.64,32.73
2016-12-11 18:00:00,5,46.72,46.12,45.25,45.43,44.84,48.85
2016-12-11 19:00:00,5,41.22,41.12,43.84,47.12,48.23,47.09
2016-12-11 20:00:00,5,46.19,46.15,46.80,47.39,45.64,48.26
2016-12-11 21:00:00,5,49.91,50.36,51.93,50.49,50.56,50.33
2016-12-11 22:00:00,5,65.70,60.04,56.61,55.33,57.42,58.02
2016-12-11 23:00:00,5,18.96,23.00,25.10,26.40,32.34,30.17
2016-12-12 00:00:00,5,68.01,60.74,55.17,52.71,52.64,52.81
2016-12-12 01:00:00,5,79.79,77.33,73.99,69.42,70.03,66.39
2016-12-12 02:00:00,5,72.48,69.64,68.05,64.51,69.37,64.50
2016-12-12 03:00:00,5,72.51,71.77,73.30,68.05,67.40,61.28
2016-12-12 04:00:00,5,37.53,42.35,45.42,49.97,48.59,43.31
2016-12-12 05:00:00,5,47.36,44.43,44.17,43.12,41.17,38.47
2016-12-12 06:00:00,5,30.30,34.83,34.97,36.08,36.75,35.96
2016-12-12 07:00:00,5,42.27,39.68,38.10,37.62,37.39,38.61
2016-12-12 08:00:00,5,26.90,28.59,31.31,33.39,35.15,35.85
2016-12-12 09:00:00,5,24.74,23.86,25.51,26.26,30.93,31.11
2016-12-12 10:00:00,5,23.46,23.95,27.19,27.80,30.43,32.14
2016-12-12 11:00:00,5,23.40,23.55,25.96,26.91,28.69,29.89
2016-12-12 12:00:00,5,21.75,23.38,24.43,24.40,27.41,30.76
2016-12-12 13:00:00,5,19.66,22.69,22.45,25.24,29.62,32.67
2016-12-12 14:00:00,5,25.70,25.90,24.76,29.29,32.59,33.38
2016-12-12 15:00:00,5,28.62,29.33,35.18,35.93,38.66,36.44
2016-12-12 16:00:00,5,20.54,26.71,29.02,31.15,32.16,33.16
2016-12-12 17:00:00,5,22.26,23.16,23.98,25.81,26.21,27.48
2016-12-12 18:00:00,5,38.94,36.84,37.26,36.34,35.18,36.38
2016-12-12 19:00:00,5,35.94,35.87,36.43,35.62,36.71,35.33
2016-12-12 20:00:00,5,34.65,34.33,34.98,35.48,33.06,34.39
2016-12-12 21:00:00,5,38.93,39.16,38.34,36.21,35.45,34.27
2016-12-12 22:00:00,5,34.52,33.97,34.34,32.36,33.13,34.58
2016-12-12 23:00:00,5,39.38,38.31,36.75,35.50,35.81,37.83
2016-12-13 00:00:00,5,37.20,37.11,36.41,37.03,39.81,41.30
2016-12-13 01:00:00,5,26.13,27.79,29.09,31.79,34.91,33.80
2016-12-13 02:00:00,5,20.59,22.89,24.96,27.45,29.13,27.10
2016-12-13 03:00:00,5,17.99,21.52,23.34,25.03,26.75,26.41
2016-12-13 04:00:00,5,16.51,19.44,21.27,22.25,23.53,23.40
2016-12-13 05:00:00,5,16.57,18.07,19.51,20.25,21.47,20.96
2016-12-13 06:00:00,5,15.44,17.35,18.48,18.86,21.39,24.73
2016-12-13 07:00:00,5,19.76,21.01,20.33,22.49,28.20,27.30
2016-12-13 08:00:00,5,25.02,24.17,24.28,28.60,28.57,31.23
2016-12-13 09:00:00,5,23.20,24.04,26.56,27.27,28.83,32.10
2016-12-13 10:00:00,5,26.64,29.53,31.67,32.53,33.44,33.83
2016-12-13 11:00:00,5,20.72,23.40,24.81,26.88,28.71,29.31
2016-12-13 12:00:00,5,23.06,24.92,25.83,26.13,27.49,28.00
2016-12-13 13:00:00,5,11.37,11.51,11.36,12.83,16.17,14.81
2016-12-13 14:00:00,5,10.30,11.12,13.24,14.67,15.62,14.84
2016-12-13 15:00:00,5,25.75,23.38,24.85,22.99,21.73,21.80
2016-12-13 16:00:00,5,24.92,23.31,21.16,19.67,20.02,21.87
2016-12-13 17:00:00,5,40.71,33.60,31.87,28.67,31.51,30.53
2016-12-13 18:00:00,5,55.43,45.27,44.09,43.05,39.97,35.16
2016-12-13 19:00:00,5,37.86,38.76,35.62,35.42,34.73,33.39
2016-12-13 20:00:00,5,27.08,29.52,26.62,24.99,24.73,25.33
2016-12-13 21:00:00,5,38.15,32.62,31.58,31.05,28.88,28.75
2016-12-13 22:00:00,5,31.90,32.49,30.87,28.77,29.67,28.72
2016-12-13 23:00:00,5,40.22,35.91,33.45,33.27,31.74,30.28
2016-12-14 00:00:00,5,31.90,32.58,31.80,29.95,29.76,28.61
2016-12-14 01:00:00,5,24.89,24.36,23.93,22.76,23.41,21.45
2016-12-14 02:00:00,5,18.99,18.70,18.60,18.51,19.43,21.77
2016-12-14 03:00:00,5,21.79,19.58,19.95,20.85,22.28,22.21
2016-12-14 04:00:00,5,23.93,21.96,23.16,23.74,24.42,24.44
2016-12-14 05:00:00,5,19.65,21.00,21.35,23.18,23.72,24.85
2016-12-14 06:00:00,5,16.86,18.82,19.90,20.80,22.94,23.41
2016-12-14 07:00:00,5,19.29,20.40,21.23,23.06,24.40,25.52
2016-12-14 08:00:00,5,18.06,19.92,20.54,23.67,24.51,25.71
2016-12-14 09:00:00,5,15.79,18.37,20.02,21.87,22.48,23.82
2016-12-14 10:00:00,5,14.01,17.12,18.85,21.04,21.06,22.73
2016-12-14 11:00:00,5,14.83,17.94,19.63,20.47,21.48,22.51
2016-12-14 12:00:00,5,13.03,15.95,17.72,19.37,21.02,21.59
2016-12-14 13:00:00,5,14.83,16.04,17.93,19.86,20.92,21.19
2016-12-14 14:00:00,5,12.21,14.29,16.31,18.53,19.66,20.52
2016-12-14 15:00:00,5,14.51,16.08,16.85,18.26,19.74,20.13
2016-12-14 16:00:00,5,18.26,18.78,19.81,20.40,20.53,22.20
2016-12-14 17:00:00,5,13.95,16.21,18.33,19.27,19.91,20.71
2016-12-14 18:00:00,5,17.94,18.50,18.90,19.30,19.39,19.62
2016-12-14 19:00:00,5,14.07,16.19,17.52,18.09,18.25,17.81
2016-12-14 20:00:00,5,11.49,13.97,14.67,15.32,16.35,17.38
2016-12-14 21:00:00,5,12.55,13.21,14.40,15.43,16.03,15.83
2016-12-14 22:00:00,5,10.82,11.91,12.69,13.84,14.65,14.92
2016-12-14 23:00:00,5,9.00,10.84,11.53,13.33,14.13,14.62
2016-12-15 00:00:00,5,9.44,10.45,12.20,13.09,14.00,14.66
2016-12-15 01:00:00,5,7.94,10.59,11.88,12.19,13.51,14.63
2016-12-15 02:00:00,5,10.22,10.72,13.08,13.81,15.01,15.52
