datetime,station,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
2016-12-02 12:00:00,10,33.73,33.53,32.95,30.57,31.70,29.49
2016-12-02 13:00:00,10,38.27,38.15,36.20,34.90,34.24,31.36
2016-12-02 14:00:00,10,36.80,36.03,33.98,32.89,33.09,30.77
2016-12-02 15:00:00,10,37.71,36.89,33.81,33.53,32.95,30.00
2016-12-02 16:00:00,10,36.62,35.89,33.80,32.76,33.01,30.03
2016-12-02 17:00:00,10,29.25,29.68,28.45,27.78,26.56,26.28
2016-12-02 18:00:00,10,26.32,25.78,25.26,25.69,24.03,24.36
2016-12-02 19:00:00,10,26.99,25.78,25.26,25.18,24.19,24.48
2016-12-02 20:00:00,10,22.29,21.55,22.65,22.17,22.26,22.89
2016-12-02 21:00:00,10,16.67,17.90,17.94,18.54,19.02,20.13
2016-12-02 22:00:00,10,19.37,19.53,20.33,20.57,20.69,20.51
2016-12-02 23:00:00,10,20.33,19.87,20.87,22.03,22.53,22.05
2016-12-03 00:00:00,10,17.09,17.90,19.43,20.31,20.80,21.17
2016-12-03 01:00:00,10,13.99,15.41,16.36,17.77,17.99,19.22
2016-12-03 02:00:00,10,11.91,13.64,14.55,15.99,16.25,17.09
2016-12-03 03:00:00,10,16.54,16.41,17.01,18.27,18.84,20.55
2016-12-03 04:00:00,10,14.15,16.37,17.25,18.65,20.07,20.93
2016-12-03 05:00:00,10,12.19,14.12,14.93,17.13,18.40,20.04
2016-12-03 06:00:00,10,17.57,17.63,18.52,19.68,20.37,21.76
2016-12-03 07:00:00,10,23.99,23.34,24.27,24.76,24.03,25.07
2016-12-03 08:00:00,10,27.68,27.58,28.75,27.21,27.30,26.80
2016-12-03 09:00:00,10,22.58,23.77,23.90,23.52,23.48,23.11
2016-12-03 10:00:00,10,23.22,23.77,23.05,22.26,22.32,22.33
2016-12-03 11:00:00,10,16.79,18.34,19.36,18.89,19.57,19.47
2016-12-03 12:00:00,10,19.58,18.99,18.22,17.98,18.01,17.91
2016-12-03 13:00:00,10,24.37,23.32,22.39,21.55,20.68,20.52
2016-12-03 14:00:00,10,19.12,19.08,19.19,18.66,19.20,20.06
2016-12-03 15:00:00,10,18.41,18.19,18.07,17.70,18.62,19.02
2016-12-03 16:00:00,10,16.44,16.74,16.98,17.16,18.59,20.88
2016-12-03 17:00:00,10,15.56,16.01,16.06,17.42,19.96,20.84
2016-12-03 18:00:00,10,17.93,17.67,18.86,21.21,22.61,24.30
2016-12-03 19:00:00,10,20.09,19.96,22.45,24.23,26.24,28.88
2016-12-03 20:00:00,10,21.52,23.95,24.95,26.97,27.99,31.63
2016-12-03 21:00:00,10,28.37,30.70,31.66,31.89,32.70,34.82
2016-12-03 22:00:00,10,28.54,29.77,32.43,34.43,36.34,39.85
2016-12-03 23:00:00,10,24.48,27.71,29.87,31.85,33.52,35.70
2016-12-04 00:00:00,10,30.06,30.51,31.13,35.25,35.93,37.04
2016-12-04 01:00:00,10,31.10,33.80,35.62,37.91,39.32,38.85
2016-12-04 02:00:00,10,34.69,37.73,38.34,40.57,41.38,38.07
2016-12-04 03:00:00,10,36.93,39.60,42.39,38.65,39.05,33.35
2016-12-04 04:00:00,10,39.28,41.17,41.73,37.30,34.91,31.47
2016-12-04 05:00:00,10,40.47,41.33,39.30,34.86,33.66,31.41
2016-12-04 06:00:00,10,36.87,36.63,34.21,33.72,33.44,30.01
2016-12-04 07:00:00,10,39.40,38.75,37.44,36.06,33.24,33.44
2016-12-04 08:00:00,10,47.62,44.29,41.17,37.28,35.70,34.23
2016-12-04 09:00:00,10,37.04,35.89,34.05,34.15,30.52,30.04
2016-12-04 10:00:00,10,32.08,30.51,29.22,28.02,27.89,27.34
2016-12-04 11:00:00,10,22.20,21.70,22.92,22.74,22.10,22.01
2016-12-04 12:00:00,10,25.64,24.62,23.87,23.60,23.87,23.57
2016-12-04 13:00:00,10,27.77,27.65,27.37,26.75,26.90,28.04
2016-12-04 14:00:00,10,26.30,25.71,25.26,26.30,26.27,27.25
2016-12-04 15:00:00,10,28.02,27.71,27.60,27.11,27.46,28.45
2016-12-04 16:00:00,10,33.56,32.27,33.08,32.23,31.92,31.23
2016-12-04 17:00:00,10,33.41,32.71,33.17,33.68,31.78,31.77
2016-12-04 18:00:00,10,30.71,30.32,31.81,29.92,30.07,31.12
2016-12-04 19:00:00,10,26.31,25.57,25.62,26.41,27.50,28.40
2016-12-04 20:00:00,10,26.28,25.41,26.08,26.90,27.66,29.80
2016-12-04 21:00:00,10,37.53,35.55,36.06,36.28,36.30,37.22
2016-12-04 22:00:00,10,23.22,24.31,25.46,28.37,28.42,30.90
2016-12-04 23:00:00,10,24.00,24.17,23.67,24.69,25.90,26.03
2016-12-05 00:00:00,10,24.73,25.48,26.06,26.93,26.72,27.49
2016-12-05 01:00:00,10,27.09,27.58,27.66,28.61,29.82,29.51
2016-12-05 02:00:00,10,25.83,27.36,29.07,31.99,28.59,26.87
2016-12-05 03:00:00,10,29.30,31.22,31.86,30.12,27.86,26.16
2016-12-05 04:00:00,10,33.16,33.33,31.21,29.79,30.13,30.20
2016-12-05 05:00:00,10,30.22,30.11,29.93,30.20,29.91,29.78
2016-12-05 06:00:00,10,29.43,29.40,29.74,29.45,30.21,29.53
2016-12-05 07:00:00,10,30.85,31.46,30.34,29.66,30.19,29.76
2016-12-05 08:00:00,10,27.98,28.27,28.35,28.12,28.01,27.85
2016-12-05 09:00:00,10,31.66,31.39,30.12,28.67,29.29,28.77
2016-12-05 10:00:00,10,27.91,28.18,28.68,28.01,27.05,28.58
2016-12-05 11:00:00,10,24.54,24.88,24.25,24.70,24.61,23.83
2016-12-05 12:00:00,10,26.44,26.05,25.38,24.73,24.42,24.30
2016-12-05 13:00:00,10,37.44,35.46,35.20,32.54,32.78,31.38
2016-12-05 14:00:00,10,40.36,39.73,38.49,35.77,35.69,33.96
2016-12-05 15:00:00,10,35.17,34.91,33.73,33.94,32.14,31.31
2016-12-05 16:00:00,10,41.20,40.04,38.18,35.33,35.53,35.03
2016-12-05 17:00:00,10,42.09,41.33,39.28,37.68,37.99,35.01
2016-12-05 18:00:00,10,40.32,38.81,38.74,35.83,35.29,34.37
2016-12-05 19:00:00,10,41.91,41.32,39.01,36.98,35.65,35.47
2016-12-05 20:00:00,10,37.71,37.33,35.84,34.94,36.66,36.33
2016-12-05 21:00:00,10,36.01,35.05,33.96,34.43,35.45,35.33
2016-12-05 22:00:00,10,35.28,35.30,34.43,35.24,36.44,36.89
2016-12-05 23:00:00,10,33.99,33.42,33.47,35.21,35.08,34.89
2016-12-06 00:00:00,10,29.89,30.94,31.55,33.65,32.73,33.02
2016-12-06 01:00:00,10,42.11,42.23,41.67,42.21,39.85,39.38
2016-12-06 02:00:00,10,36.13,38.33,38.70,40.99,38.49,38.87
2016-12-06 03:00:00,10,35.19,34.93,36.54,36.36,36.32,38.37
2016-12-06 04:00:00,10,37.13,37.53,37.34,39.23,39.28,39.98
2016-12-06 05:00:00,10,43.07,42.79,41.94,44.08,45.50,43.57
2016-12-06 06:00:00,10,46.72,46.10,47.78,49.01,47.24,46.39
2016-12-06 07:00:00,10,40.92,43.48,42.69,43.36,43.91,44.56
2016-12-06 08:00:00,10,44.50,44.86,43.54,44.58,44.65,43.97
2016-12-06 09:00:00,10,50.05,49.48,48.74,48.77,49.39,46.94
2016-12-06 10:00:00,10,67.26,64.10,60.73,57.51,55.90,52.98
2016-12-06 11:00:00,10,67.85,68.34,65.39,61.26,59.03,55.81
2016-12-06 12:00:00,10,67.82,65.30,61.63,57.95,57.82,53.45
2016-12-06 13:00:00,10,76.79,71.04,67.02,64.36,62.77,55.78
2016-12-06 14:00:00,10,79.32,74.25,69.57,67.36,63.07,57.48
2016-12-06 15:00:00,10,41.18,40.65,41.37,41.65,36.81,37.22
2016-12-06 16:00:00,10,62.21,56.09,51.76,47.21,46.97,45.09
2016-12-06 17:00:00,10,41.64,41.95,41.06,43.33,42.52,40.99
2016-12-06 18:00:00,10,53.74,50.81,48.21,46.40,46.54,44.76
2016-12-06 19:00:00,10,42.91,42.75,43.89,44.67,42.09,42.23
2016-12-06 20:00:00,10,48.36,44.92,43.54,43.15,43.64,41.25
2016-12-06 21:00:00,10,36.87,37.41,38.32,39.69,37.79,36.77
2016-12-06 22:00:00,10,44.02,42.16,43.54,42.27,42.70,42.41
2016-12-06 23:00:00,10,48.39,48.63,49.70,48.55,47.83,49.71
2016-12-07 00:00:00,10,48.43,48.97,50.24,48.48,49.49,50.34
2016-12-07 01:00:00,10,39.77,40.19,40.87,43.07,42.26,42.57
2016-12-07 02:00:00,10,39.51,40.07,40.02,41.64,41.70,42.92
2016-12-07 03:00:00,10,40.53,40.29,41.07,40.48,41.46,41.95
2016-12-07 04:00:00,10,43.15,42.72,41.55,40.54,41.73,42.48
2016-12-07 05:00:00,10,39.29,39.15,39.51,40.52,39.72,40.21
2016-12-07 06:00:00,10,39.43,39.19,39.64,39.08,39.12,39.84
2016-12-07 07:00:00,10,37.86,37.97,38.54,38.36,38.19,39.17
2016-12-07 08:00:00,10,37.96,38.04,38.78,38.40,38.31,38.64
2016-12-07 09:00:00,10,36.26,36.71,37.04,37.60,37.39,37.08
2016-12-07 10:00:00,10,36.98,37.63,37.15,37.60,38.29,36.20
2016-12-07 11:00:00,10,31.79,32.95,32.49,34.73,33.86,33.86
2016-12-07 12:00:00,10,32.83,33.00,33.45,33.04,34.27,33.95
2016-12-07 13:00:00,10,31.61,32.98,32.15,32.13,33.46,33.70
2016-12-07 14:00:00,10,24.29,24.73,25.57,26.66,26.94,28.03
2016-12-07 15:00:00,10,24.44,23.92,24.80,25.37,25.68,25.88
2016-12-07 16:00:00,10,23.05,23.37,24.11,25.45,25.34,26.29
2016-12-07 17:00:00,10,22.40,23.37,23.03,23.96,25.58,25.79
2016-12-07 18:00:00,10,19.01,20.37,21.42,22.93,23.18,22.96
2016-12-07 19:00:00,10,23.99,24.20,24.25,24.14,24.46,25.47
2016-12-07 20:00:00,10,20.90,21.75,22.45,22.51,24.16,24.02
2016-12-07 21:00:00,10,17.43,18.01,19.43,19.80,21.64,22.14
2016-12-07 22:00:00,10,25.50,25.32,24.29,23.86,26.00,26.51
2016-12-07 23:00:00,10,24.33,25.37,25.77,26.40,26.93,26.74
2016-12-08 00:00:00,10,20.53,21.98,22.89,22.94,22.96,24.21
2016-12-08 01:00:00,10,17.00,18.61,20.21,20.49,20.80,21.83
2016-12-08 02:00:00,10,12.43,15.07,15.49,16.46,17.39,19.49
2016-12-08 03:00:00,10,16.46,16.23,17.54,17.96,19.39,21.59
2016-12-08 04:00:00,10,15.91,17.40,18.43,19.59,20.64,22.70
2016-12-08 05:00:00,10,9.91,12.71,14.99,17.05,18.58,20.39
2016-12-08 06:00:00,10,15.32,15.34,17.07,18.19,19.19,21.21
2016-12-08 07:00:00,10,18.05,18.96,19.83,21.38,22.06,24.53
2016-12-08 08:00:00,10,16.87,18.60,20.52,22.22,23.31,22.68
2016-12-08 09:00:00,10,19.71,19.83,21.08,23.19,21.38,22.13
2016-12-08 10:00:00,10,16.33,18.53,20.53,20.25,21.09,20.48
2016-12-08 11:00:00,10,18.77,19.98,19.44,19.84,20.42,19.98
2016-12-08 12:00:00,10,21.85,21.97,21.89,21.30,20.98,20.25
2016-12-08 13:00:00,10,26.53,26.25,24.75,22.75,23.17,22.29
2016-12-08 14:00:00,10,23.17,23.39,22.16,21.67,21.52,22.03
2016-12-08 15:00:00,10,19.99,19.09,19.36,19.14,20.22,20.33
2016-12-08 16:00:00,10,14.15,15.97,15.82,17.70,17.73,16.71
2016-12-08 17:00:00,10,17.41,16.98,17.74,17.68,16.69,16.64
2016-12-08 18:00:00,10,20.30,19.73,19.74,18.97,18.72,18.87
2016-12-08 19:00:00,10,20.39,19.93,19.89,20.27,20.12,19.97
2016-12-08 20:00:00,10,21.40,20.88,20.25,20.07,19.95,20.17
2016-12-08 21:00:00,10,18.89,19.15,18.44,18.59,20.44,19.63
2016-12-08 22:00:00,10,26.24,25.24,24.19,23.02,23.85,22.21
2016-12-08 23:00:00,10,21.50,21.19,22.35,22.02,22.21,21.13
2016-12-09 00:00:00,10,17.78,18.30,18.32,18.74,19.31,19.61
2016-12-09 01:00:00,10,14.20,15.28,16.69,17.02,17.17,17.81
2016-12-09 02:00:00,10,17.77,17.10,17.90,18.27,18.14,19.79
2016-12-09 03:00:00,10,14.94,16.37,17.25,17.66,18.65,19.96
2016-12-09 04:00:00,10,14.15,15.41,16.20,17.10,18.74,19.95
2016-12-09 05:00:00,10,16.19,16.37,17.42,18.85,20.01,20.56
2016-12-09 06:00:00,10,14.87,16.74,17.74,19.72,19.73,21.87
2016-12-09 07:00:00,10,12.44,14.41,15.89,18.45,18.87,20.86
2016-12-09 08:00:00,10,12.22,14.12,15.42,18.00,18.10,20.67
2016-12-09 09:00:00,10,12.19,14.00,16.48,18.40,19.37,20.34
2016-12-09 10:00:00,10,12.16,14.49,15.52,17.58,18.99,17.75
2016-12-09 11:00:00,10,25.43,23.24,24.07,23.43,22.27,21.90
2016-12-09 12:00:00,10,23.48,24.21,24.60,23.41,23.67,23.29
2016-12-09 13:00:00,10,19.80,21.04,20.44,20.83,21.16,21.91
2016-12-09 14:00:00,10,20.31,20.23,20.76,20.39,20.89,21.09
2016-12-09 15:00:00,10,16.81,18.40,17.89,19.01,19.39,20.52
2016-12-09 16:00:00,10,24.09,23.08,21.95,22.26,22.56,23.95
2016-12-09 17:00:00,10,21.87,22.34,23.12,23.59,25.07,28.79
2016-12-09 18:00:00,10,18.90,19.38,20.47,22.68,26.51,30.19
2016-12-09 19:00:00,10,19.07,19.65,21.64,25.38,27.79,30.50
2016-12-09 20:00:00,10,18.30,20.94,23.07,26.04,28.34,31.90
2016-12-09 21:00:00,10,19.99,23.18,25.75,26.89,30.91,31.94
2016-12-09 22:00:00,10,25.49,27.50,28.55,30.93,34.47,34.08
2016-12-09 23:00:00,10,25.05,28.95,32.13,33.35,34.45,36.82
2016-12-10 00:00:00,10,31.88,35.13,37.30,38.76,39.33,41.74
2016-12-10 01:00:00,10,37.25,41.34,42.98,42.54,43.14,46.24
2016-12-10 02:00:00,10,28.49,31.94,34.54,37.95,41.59,43.56
2016-12-10 03:00:00,10,34.30,36.13,36.96,40.13,43.72,43.84
2016-12-10 04:00:00,10,39.32,40.34,44.98,46.28,48.20,44.81
2016-12-10 05:00:00,10,39.32,43.60,46.95,48.18,46.56,41.03
2016-12-10 06:00:00,10,56.00,57.95,58.93,53.51,45.60,40.19
2016-12-10 07:00:00,10,45.00,48.62,47.05,42.52,37.20,36.26
2016-12-10 08:00:00,10,33.51,33.30,29.72,29.46,27.80,28.82
2016-12-10 09:00:00,10,39.59,35.88,33.78,32.74,31.60,28.95
2016-12-10 10:00:00,10,34.74,34.15,32.87,30.64,30.16,29.00
2016-12-10 11:00:00,10,25.49,26.06,25.68,25.75,25.39,24.98
2016-12-10 12:00:00,10,36.16,34.01,32.86,31.48,30.78,30.62
2016-12-10 13:00:00,10,42.42,40.86,39.34,38.55,37.27,35.82
2016-12-10 14:00:00,10,42.75,41.41,38.83,37.32,36.30,35.75
2016-12-10 15:00:00,10,48.19,46.07,44.02,41.71,40.28,38.02
2016-12-10 16:00:00,10,45.08,44.07,42.38,42.06,39.63,39.52
2016-12-10 17:00:00,10,40.35,38.94,39.37,37.76,36.11,35.08
2016-12-10 18:00:00,10,40.50,39.56,38.44,39.00,37.69,36.50
2016-12-10 19:00:00,10,41.91,41.37,40.50,40.23,40.82,40.15
2016-12-10 20:00:00,10,36.55,35.88,34.80,37.40,36.19,36.29
2016-12-10 21:00:00,10,25.82,26.37,27.20,28.66,28.72,28.97
2016-12-10 22:00:00,10,28.01,27.62,29.30,29.20,29.46,29.46
2016-12-10 23:00:00,10,26.81,27.40,27.05,28.95,27.70,27.45
2016-12-11 00:00:00,10,21.78,22.63,24.31,24.36,23.39,24.70
2016-12-11 01:00:00,10,22.02,23.19,23.02,23.73,23.63,23.72
2016-12-11 02:00:00,10,17.43,18.45,20.44,21.80,21.70,21.64
2016-12-11 03:00:00,10,18.17,18.75,19.40,20.93,21.56,23.40
2016-12-11 04:00:00,10,15.80,17.02,18.66,20.01,21.54,23.12
2016-12-11 05:00:00,10,12.32,14.65,15.71,18.36,19.07,21.95
2016-12-11 06:00:00,10,16.77,17.35,18.20,20.51,21.86,25.01
2016-12-11 07:00:00,10,16.07,18.20,19.47,21.10,22.80,25.63
2016-12-11 08:00:00,10,16.90,18.74,20.52,22.10,23.71,25.56
2016-12-11 09:00:00,10,21.43,22.02,22.85,23.53,23.74,25.26
2016-12-11 10:00:00,10,20.00,21.20,22.58,23.62,24.07,23.70
2016-12-11 11:00:00,10,22.48,24.02,24.38,23.85,25.06,24.75
2016-12-11 12:00:00,10,23.22,24.32,24.29,23.51,25.32,25.76
2016-12-11 13:00:00,10,25.61,26.13,26.33,24.82,26.40,28.95
2016-12-11 14:00:00,10,27.23,27.26,27.60,28.17,31.56,34.78
2016-12-11 15:00:00,10,23.52,24.63,25.91,26.71,29.81,35.32
2016-12-11 16:00:00,10,25.76,28.00,27.80,28.09,34.90,38.43
2016-12-11 17:00:00,10,31.49,33.61,35.50,38.36,42.98,45.52
2016-12-11 18:00:00,10,30.33,34.70,38.55,42.66,44.99,45.54
2016-12-11 19:00:00,10,30.24,35.15,39.17,43.14,43.40,43.78
2016-12-11 20:00:00,10,26.45,31.20,35.17,37.05,37.99,41.26
2016-12-11 21:00:00,10,27.43,31.68,33.71,36.73,37.54,39.41
2016-12-11 22:00:00,10,35.97,37.11,39.39,41.32,42.25,45.69
2016-12-11 23:00:00,10,39.42,42.21,45.29,46.42,49.04,47.46
2016-12-12 00:00:00,10,44.26,46.95,50.81,50.08,51.92,50.21
2016-12-12 01:00:00,10,61.49,63.65,62.58,60.79,60.22,59.63
2016-12-12 02:00:00,10,51.91,56.14,56.91,56.80,55.54,56.88
2016-12-12 03:00:00,10,55.97,56.51,55.34,54.73,55.59,48.56
2016-12-12 04:00:00,10,58.69,58.17,57.67,58.86,54.30,45.34
2016-12-12 05:00:00,10,59.47,61.09,59.05,51.28,45.14,44.22
2016-12-12 06:00:00,10,40.35,41.53,38.71,35.72,33.69,34.60
2016-12-12 07:00:00,10,35.59,33.63,30.38,29.20,28.59,29.78
2016-12-12 08:00:00,10,33.25,31.72,31.24,29.93,30.06,31.46
2016-12-12 09:00:00,10,29.91,29.02,25.97,27.92,28.66,28.91
2016-12-12 10:00:00,10,30.22,28.94,28.22,30.01,30.83,31.26
2016-12-12 11:00:00,10,28.12,28.04,28.75,30.59,32.46,37.36
2016-12-12 12:00:00,10,28.00,27.64,28.70,29.86,32.30,38.77
2016-12-12 13:00:00,10,31.59,32.69,35.33,37.31,43.52,47.46
2016-12-12 14:00:00,10,29.93,30.96,35.10,40.46,43.61,41.65
2016-12-12 15:00:00,10,34.08,38.15,43.66,44.19,41.56,39.63
2016-12-12 16:00:00,10,40.91,44.13,46.29,45.01,43.00,44.81
2016-12-12 17:00:00,10,48.65,48.74,46.32,45.55,49.17,53.44
2016-12-12 18:00:00,10,47.21,46.67,47.86,49.16,51.34,55.19
2016-12-12 19:00:00,10,33.91,34.68,37.16,38.75,42.05,44.59
2016-12-12 20:00:00,10,31.00,30.92,31.97,35.32,37.34,39.41
2016-12-12 21:00:00,10,33.14,35.33,37.68,38.40,38.03,40.89
2016-12-12 22:00:00,10,43.62,43.53,42.79,42.38,47.79,49.98
2016-12-12 23:00:00,10,46.82,46.04,49.98,50.36,55.59,53.09
2016-12-13 00:00:00,10,49.53,51.91,51.61,52.58,56.82,53.97
2016-12-13 01:00:00,10,48.91,50.29,51.72,53.96,55.45,44.82
2016-12-13 02:00:00,10,47.82,50.25,53.10,50.94,44.08,35.93
2016-12-13 03:00:00,10,43.10,44.87,45.81,41.88,36.29,36.25
2016-12-13 04:00:00,10,41.14,42.25,40.27,37.24,37.13,36.70
2016-12-13 05:00:00,10,38.20,37.82,36.04,37.74,37.85,37.82
2016-12-13 06:00:00,10,36.68,36.99,36.86,38.50,37.34,38.05
2016-12-13 07:00:00,10,50.27,48.40,46.77,44.68,42.84,41.08
2016-12-13 08:00:00,10,38.20,39.00,37.98,37.17,35.59,34.54
2016-12-13 09:00:00,10,33.31,32.09,30.09,29.12,30.34,29.10
2016-12-13 10:00:00,10,30.10,29.24,29.17,30.78,29.44,30.43
2016-12-13 11:00:00,10,36.27,35.52,35.06,34.99,36.05,35.60
2016-12-13 12:00:00,10,37.76,38.68,37.20,37.82,37.43,36.04
2016-12-13 13:00:00,10,34.18,35.23,34.51,35.62,35.85,38.40
2016-12-13 14:00:00,10,34.10,34.71,34.95,35.71,36.24,37.82
2016-12-13 15:00:00,10,32.46,32.65,33.60,36.79,35.58,33.02
2016-12-13 16:00:00,10,29.81,31.51,32.59,32.93,30.38,30.47
2016-12-13 17:00:00,10,30.42,31.84,31.46,30.02,29.96,29.00
2016-12-13 18:00:00,10,24.82,25.34,24.66,26.50,25.15,25.14
2016-12-13 19:00:00,10,27.82,26.94,27.95,27.03,26.67,28.00
2016-12-13 20:00:00,10,31.19,31.14,29.75,30.09,30.58,30.97
2016-12-13 21:00:00,10,37.97,37.98,36.98,35.28,34.55,33.36
2016-12-13 22:00:00,10,43.97,42.75,42.19,39.38,38.73,36.14
2016-12-13 23:00:00,10,33.48,34.46,33.80,33.55,31.67,33.12
2016-12-14 00:00:00,10,30.48,30.10,29.28,29.80,29.96,30.16
2016-12-14 01:00:00,10,39.18,37.98,36.98,36.03,36.30,35.89
2016-12-14 02:00:00,10,31.47,32.33,31.62,33.29,33.04,33.04
2016-12-14 03:00:00,10,27.29,27.17,27.40,28.17,29.60,30.36
2016-12-14 04:00:00,10,23.05,23.37,24.72,27.11,27.48,28.79
2016-12-14 05:00:00,10,23.19,23.42,23.73,26.70,27.73,28.12
2016-12-14 06:00:00,10,23.29,23.93,25.83,27.34,28.54,29.07
2016-12-14 07:00:00,10,21.87,23.12,25.14,25.86,28.13,30.03
2016-12-14 08:00:00,10,22.03,23.72,24.97,26.61,28.78,29.66
2016-12-14 09:00:00,10,20.61,21.87,25.16,28.35,28.70,28.04
2016-12-14 10:00:00,10,23.48,26.22,28.05,29.69,30.08,30.98
2016-12-14 11:00:00,10,29.78,31.73,32.52,32.65,34.92,34.25
2016-12-14 12:00:00,10,30.34,31.66,32.44,33.50,34.49,35.03
2016-12-14 13:00:00,10,28.06,29.52,31.40,33.10,33.58,34.70
2016-12-14 14:00:00,10,22.07,23.12,26.38,28.10,29.03,29.91
2016-12-14 15:00:00,10,24.44,25.77,25.75,26.86,28.02,27.72
2016-12-14 16:00:00,10,22.94,24.70,24.87,24.58,26.66,25.85
2016-12-14 17:00:00,10,20.74,21.55,22.24,24.00,23.93,25.67
2016-12-14 18:00:00,10,24.67,24.32,24.72,24.75,26.34,27.02
2016-12-14 19:00:00,10,24.58,25.26,24.89,26.41,26.30,28.04
2016-12-14 20:00:00,10,21.84,22.45,23.61,23.70,24.44,25.02
2016-12-14 21:00:00,10,18.05,19.27,20.56,21.34,22.19,23.34
2016-12-14 22:00:00,10,16.56,17.46,18.91,19.70,20.67,22.53
2016-12-14 23:00:00,10,21.31,21.77,22.18,23.06,23.77,24.94
2016-12-15 00:00:00,10,17.61,19.56,20.51,23.21,24.12,24.36
2016-12-15 01:00:00,10,21.55,21.82,23.62,23.56,24.39,26.42
2016-12-15 02:00:00,10,21.84,23.95,23.61,23.67,25.79,27.19
2016-12-15 03:00:00,10,20.71,21.31,22.91,24.02,25.87,26.72
2016-12-15 04:00:00,10,24.58,25.45,26.56,26.68,28.42,28.92
2016-12-15 05:00:00,10,21.85,23.09,24.72,25.58,25.90,28.24
2016-12-15 06:00:00,10,27.56,26.92,28.20,28.06,30.43,30.53
2016-12-15 07:00:00,10,33.11,33.08,32.91,34.05,35.27,34.39
2016-12-15 08:00:00,10,39.79,40.52,40.25,39.15,39.05,40.17
2016-12-15 09:00:00,10,29.17,30.91,32.50,33.03,33.79,33.57
2016-12-15 10:00:00,10,32.07,31.78,32.10,32.94,32.79,34.55
2016-12-15 11:00:00,10,41.00,41.65,41.04,41.05,40.30,39.62
2016-12-15 12:00:00,10,38.25,39.52,39.68,40.89,39.88,36.10
2016-12-15 13:00:00,10,45.07,44.10,42.87,43.94,39.96,40.12
2016-12-15 14:00:00,10,43.31,44.36,43.21,40.23,39.33,39.03
2016-12-15 15:00:00,10,38.59,38.88,36.05,36.54,35.67,34.81
2016-12-15 16:00:00,10,38.58,38.05,37.32,37.54,38.63,38.39
2016-12-15 17:00:00,10,30.52,31.21,31.63,33.95,33.28,33.68
2016-12-15 18:00:00,10,30.94,30.67,31.53,33.05,32.40,33.99
2016-12-15 19:00:00,10,31.60,33.34,32.85,33.90,35.10,34.67
2016-12-15 20:00:00,10,26.18,27.15,29.21,32.95,32.48,33.08
