datetime,station,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
2016-12-04 01:00:00,1,12.15,13.81,16.04,14.98,17.26,17.77
2016-12-04 02:00:00,1,12.51,12.23,14.71,16.97,15.83,21.56
2016-12-04 03:00:00,1,10.97,12.65,15.74,16.07,22.46,30.46
2016-12-04 04:00:00,1,10.64,12.43,15.07,20.24,27.77,29.08
2016-12-04 05:00:00,1,10.97,12.32,19.24,24.02,26.48,23.95
2016-12-04 06:00:00,1,13.36,16.76,19.14,21.23,19.84,18.12
2016-12-04 07:00:00,1,17.46,19.32,20.96,18.22,17.30,17.66
2016-12-04 08:00:00,1,23.52,25.48,21.34,21.55,20.41,20.19
2016-12-04 09:00:00,1,27.30,26.40,24.64,23.75,23.57,20.96
2016-12-04 10:00:00,1,25.24,24.13,23.81,23.39,21.46,19.90
2016-12-04 11:00:00,1,19.43,18.95,21.72,20.47,18.39,17.56
2016-12-04 12:00:00,1,16.71,18.65,17.55,16.51,15.36,15.58
2016-12-04 13:00:00,1,17.52,17.96,17.27,16.53,15.51,15.65
2016-12-04 14:00:00,1,17.12,15.82,16.24,15.57,15.40,15.26
2016-12-04 15:00:00,1,19.48,19.18,17.70,17.30,17.04,17.21
2016-12-04 16:00:00,1,15.86,14.99,16.14,15.07,16.61,15.81
2016-12-04 17:00:00,1,17.38,18.74,18.02,17.27,16.80,17.05
2016-12-04 18:00:00,1,20.27,19.19,18.37,17.56,18.18,18.02
2016-12-04 19:00:00,1,18.97,19.18,18.32,19.48,18.94,19.20
2016-12-04 20:00:00,1,16.52,17.09,18.70,17.94,18.33,17.88
2016-12-04 21:00:00,1,12.24,14.58,17.18,16.25,17.00,17.27
2016-12-04 22:00:00,1,18.83,20.05,17.94,19.28,18.96,24.86
2016-12-04 23:00:00,1,20.66,19.18,18.40,19.40,22.82,21.31
2016-12-05 00:00:00,1,19.95,20.08,20.61,23.68,20.64,21.20
2016-12-05 01:00:00,1,17.76,17.68,21.41,20.04,20.44,20.28
2016-12-05 02:00:00,1,13.05,15.19,17.25,18.20,18.84,20.65
2016-12-05 03:00:00,1,13.14,15.56,17.50,17.98,20.44,22.94
2016-12-05 04:00:00,1,14.94,15.68,17.40,20.38,20.38,23.70
2016-12-05 05:00:00,1,16.69,17.95,20.64,21.88,23.81,22.73
2016-12-05 06:00:00,1,17.29,19.12,21.47,21.71,22.71,22.68
2016-12-05 07:00:00,1,16.86,18.89,22.57,21.70,22.99,21.30
2016-12-05 08:00:00,1,19.34,21.80,21.40,21.75,20.94,20.60
2016-12-05 09:00:00,1,27.19,27.59,24.96,24.23,23.72,22.73
2016-12-05 10:00:00,1,16.89,16.59,19.15,18.72,19.79,20.13
2016-12-05 11:00:00,1,14.72,19.12,19.45,19.41,20.43,19.05
2016-12-05 12:00:00,1,13.92,14.62,18.12,16.95,17.00,17.68
2016-12-05 13:00:00,1,19.94,23.12,20.50,20.37,20.69,20.71
2016-12-05 14:00:00,1,24.25,22.39,20.42,19.68,19.91,19.58
2016-12-05 15:00:00,1,20.78,21.26,21.85,19.95,20.59,19.90
2016-12-05 16:00:00,1,23.15,23.88,22.55,21.93,20.77,21.31
2016-12-05 17:00:00,1,23.97,22.86,21.97,21.18,22.24,21.29
2016-12-05 18:00:00,1,31.30,32.62,28.05,28.05,26.88,25.50
2016-12-05 19:00:00,1,26.83,23.54,26.42,24.25,23.26,23.10
2016-12-05 20:00:00,1,28.75,33.09,28.58,26.90,26.48,27.90
2016-12-05 21:00:00,1,28.47,25.66,26.14,25.38,26.68,28.12
2016-12-05 22:00:00,1,27.26,27.84,26.48,27.63,27.68,30.77
2016-12-05 23:00:00,1,21.70,20.88,24.69,25.25,26.62,27.06
2016-12-06 00:00:00,1,20.45,23.65,24.61,24.17,25.64,27.32
2016-12-06 01:00:00,1,25.31,26.20,26.54,27.21,30.28,32.40
2016-12-06 02:00:00,1,24.82,24.81,26.79,27.72,29.82,30.97
2016-12-06 03:00:00,1,23.98,25.62,26.91,28.69,30.67,33.26
2016-12-06 04:00:00,1,21.92,23.32,26.25,27.75,29.85,30.54
2016-12-06 05:00:00,1,25.55,27.58,27.17,29.05,29.82,32.28
2016-12-06 06:00:00,1,39.99,41.43,38.81,38.04,36.33,37.38
2016-12-06 07:00:00,1,42.49,39.28,40.27,38.32,39.09,38.31
2016-12-06 08:00:00,1,36.10,35.97,36.92,37.22,39.31,38.17
2016-12-06 09:00:00,1,42.49,44.37,41.28,40.23,41.43,40.89
2016-12-06 10:00:00,1,55.06,53.77,49.15,46.98,45.16,44.26
2016-12-06 11:00:00,1,60.93,58.24,52.69,48.94,48.56,46.64
2016-12-06 12:00:00,1,55.21,53.03,50.75,47.60,47.20,46.56
2016-12-06 13:00:00,1,52.13,51.08,47.05,45.89,44.56,43.16
2016-12-06 14:00:00,1,52.56,52.37,48.87,46.20,44.59,43.17
2016-12-06 15:00:00,1,46.24,44.84,44.65,43.28,41.63,40.71
2016-12-06 16:00:00,1,39.43,40.22,39.41,38.72,39.24,39.65
2016-12-06 17:00:00,1,39.35,40.62,38.72,38.86,37.86,38.90
2016-12-06 18:00:00,1,37.35,36.47,37.30,36.77,40.12,39.46
2016-12-06 19:00:00,1,33.53,34.79,35.34,35.86,37.49,36.47
2016-12-06 20:00:00,1,32.97,34.18,34.25,34.05,34.02,35.41
2016-12-06 21:00:00,1,31.02,30.55,31.25,31.33,33.65,34.93
2016-12-06 22:00:00,1,32.92,33.26,34.01,33.86,34.47,36.45
2016-12-06 23:00:00,1,28.79,28.03,31.16,32.76,32.80,32.64
2016-12-07 00:00:00,1,25.84,27.63,28.88,29.93,29.84,30.04
2016-12-07 01:00:00,1,31.77,32.89,32.79,32.99,32.36,32.89
2016-12-07 02:00:00,1,26.74,25.69,28.82,28.27,28.51,29.28
2016-12-07 03:00:00,1,27.53,29.15,28.67,30.56,30.95,32.96
2016-12-07 04:00:00,1,32.28,31.33,32.56,31.32,33.84,33.74
2016-12-07 05:00:00,1,22.60,22.67,26.07,28.80,30.49,32.04
2016-12-07 06:00:00,1,22.36,25.71,29.42,29.22,31.00,32.52
2016-12-07 07:00:00,1,19.02,19.12,23.98,23.66,25.59,28.25
2016-12-07 08:00:00,1,29.15,33.85,31.07,32.44,34.24,34.85
2016-12-07 09:00:00,1,37.61,35.62,35.06,35.96,35.32,36.06
2016-12-07 10:00:00,1,29.04,29.38,33.45,33.98,34.71,33.43
2016-12-07 11:00:00,1,22.13,24.03,27.64,28.61,29.58,28.37
2016-12-07 12:00:00,1,20.13,22.24,24.50,25.19,25.62,27.22
2016-12-07 13:00:00,1,18.05,19.54,22.82,21.82,23.83,23.05
2016-12-07 14:00:00,1,19.41,21.17,21.37,22.37,23.59,23.61
2016-12-07 15:00:00,1,18.02,18.31,21.01,22.23,22.47,21.34
2016-12-07 16:00:00,1,14.42,17.79,20.60,19.99,19.53,19.77
2016-12-07 17:00:00,1,14.27,16.85,18.87,17.86,17.96,19.00
2016-12-07 18:00:00,1,19.68,20.94,18.47,19.11,20.15,19.73
2016-12-07 19:00:00,1,19.54,17.61,18.39,18.56,18.90,18.54
2016-12-07 20:00:00,1,22.64,25.37,22.75,23.01,22.18,22.69
2016-12-07 21:00:00,1,16.98,16.04,19.37,18.16,17.75,17.99
2016-12-07 22:00:00,1,16.24,18.89,18.68,17.14,17.81,19.16
2016-12-07 23:00:00,1,10.43,10.79,14.19,13.93,14.66,16.11
2016-12-08 00:00:00,1,10.62,13.37,13.25,13.93,15.34,16.30
2016-12-08 01:00:00,1,9.64,10.12,12.69,12.68,14.24,14.80
2016-12-08 02:00:00,1,7.72,10.12,12.19,12.66,13.33,15.64
2016-12-08 03:00:00,1,4.86,8.52,11.82,11.51,14.78,16.57
2016-12-08 04:00:00,1,6.46,8.06,10.48,12.24,16.01,17.67
2016-12-08 05:00:00,1,4.91,7.24,12.57,13.95,15.62,17.65
2016-12-08 06:00:00,1,6.93,10.69,14.47,15.34,17.04,19.22
2016-12-08 07:00:00,1,11.09,12.20,14.20,15.39,18.33,18.95
2016-12-08 08:00:00,1,11.09,13.75,15.79,16.55,18.50,20.44
2016-12-08 09:00:00,1,11.39,13.07,14.29,15.59,18.45,18.09
2016-12-08 10:00:00,1,27.70,32.07,24.01,24.72,25.09,23.88
2016-12-08 11:00:00,1,34.68,24.96,26.64,25.63,23.47,22.86
2016-12-08 12:00:00,1,24.89,25.02,27.89,25.24,24.68,22.44
2016-12-08 13:00:00,1,12.63,13.97,16.51,13.31,13.48,12.83
2016-12-08 14:00:00,1,10.05,11.45,13.34,13.06,13.15,12.42
2016-12-08 15:00:00,1,10.81,11.13,12.61,11.63,12.01,11.80
2016-12-08 16:00:00,1,9.02,10.10,11.20,10.10,11.05,11.18
2016-12-08 17:00:00,1,13.56,14.15,12.61,11.79,13.48,13.93
2016-12-08 18:00:00,1,13.80,12.27,12.82,12.84,13.89,12.95
2016-12-08 19:00:00,1,14.17,14.95,13.56,14.21,14.31,14.06
2016-12-08 20:00:00,1,16.83,15.80,15.41,15.25,14.88,14.57
2016-12-08 21:00:00,1,11.00,12.10,13.35,14.21,13.49,13.43
2016-12-08 22:00:00,1,9.76,12.05,13.28,12.47,13.05,14.29
2016-12-08 23:00:00,1,7.85,10.51,11.80,11.88,12.89,13.20
2016-12-09 00:00:00,1,5.57,7.98,10.95,12.13,14.20,13.97
2016-12-09 01:00:00,1,11.95,14.37,12.55,13.24,15.07,14.71
2016-12-09 02:00:00,1,12.65,10.81,12.88,12.03,13.49,13.85
2016-12-09 03:00:00,1,9.47,10.72,10.94,11.06,12.16,14.19
2016-12-09 04:00:00,1,13.60,14.04,12.25,12.70,15.13,17.79
2016-12-09 05:00:00,1,7.16,7.86,9.40,12.58,12.95,16.52
2016-12-09 06:00:00,1,7.55,9.58,14.52,16.80,16.86,17.59
2016-12-09 07:00:00,1,8.59,11.53,14.52,15.05,16.18,17.60
2016-12-09 08:00:00,1,11.12,13.66,15.63,16.89,17.78,19.68
2016-12-09 09:00:00,1,10.87,11.86,14.84,15.01,16.11,16.78
2016-12-09 10:00:00,1,8.82,11.61,14.06,14.84,15.56,15.12
2016-12-09 11:00:00,1,11.58,14.13,13.72,14.27,15.29,17.78
2016-12-09 12:00:00,1,19.02,19.15,16.73,18.14,20.94,21.46
2016-12-09 13:00:00,1,17.34,16.60,17.64,17.41,19.08,20.39
2016-12-09 14:00:00,1,14.73,17.75,18.00,18.42,19.94,19.49
2016-12-09 15:00:00,1,14.81,14.92,17.33,16.97,18.49,16.99
2016-12-09 16:00:00,1,11.86,13.59,16.46,17.13,15.25,16.83
2016-12-09 17:00:00,1,11.57,14.42,14.95,14.33,16.58,17.99
2016-12-09 18:00:00,1,9.70,11.53,13.81,15.00,15.89,14.85
2016-12-09 19:00:00,1,7.62,10.12,13.22,13.64,12.66,14.46
2016-12-09 20:00:00,1,10.08,12.47,15.45,15.46,15.95,16.18
2016-12-09 21:00:00,1,10.06,11.28,13.29,13.60,14.33,15.27
2016-12-09 22:00:00,1,14.58,15.96,15.06,16.21,16.60,17.92
2016-12-09 23:00:00,1,11.21,11.31,14.83,13.60,15.35,18.51
2016-12-10 00:00:00,1,9.21,11.89,13.78,13.91,17.23,17.82
2016-12-10 01:00:00,1,13.89,13.69,14.62,17.64,16.82,17.82
2016-12-10 02:00:00,1,17.95,19.41,17.62,17.35,17.44,26.71
2016-12-10 03:00:00,1,17.10,17.06,17.39,17.59,26.60,36.50
2016-12-10 04:00:00,1,15.63,17.01,17.76,22.60,35.93,36.54
2016-12-10 05:00:00,1,19.24,18.89,20.87,33.89,36.22,33.75
2016-12-10 06:00:00,1,12.85,16.29,30.56,31.00,31.52,27.14
2016-12-10 07:00:00,1,16.38,25.60,27.72,26.62,25.73,24.37
2016-12-10 08:00:00,1,29.34,30.55,28.22,28.57,29.53,26.36
2016-12-10 09:00:00,1,33.84,33.97,32.08,31.24,29.09,29.06
2016-12-10 10:00:00,1,39.48,39.89,35.84,32.69,32.23,31.40
2016-12-10 11:00:00,1,29.44,25.97,30.54,29.56,28.69,27.59
2016-12-10 12:00:00,1,21.62,22.44,26.24,26.21,26.56,25.65
2016-12-10 13:00:00,1,22.72,22.17,24.04,22.46,24.68,23.90
2016-12-10 14:00:00,1,23.58,23.19,21.59,22.78,22.14,23.25
2016-12-10 15:00:00,1,31.85,32.37,29.97,28.49,27.67,30.33
2016-12-10 16:00:00,1,26.79,23.35,24.81,25.83,26.91,26.59
2016-12-10 17:00:00,1,24.69,27.46,27.74,27.11,26.15,26.39
2016-12-10 18:00:00,1,25.15,25.57,25.69,24.26,23.89,22.89
2016-12-10 19:00:00,1,22.54,23.36,24.61,23.60,22.19,21.73
2016-12-10 20:00:00,1,24.17,26.05,25.19,24.49,23.84,24.63
2016-12-10 21:00:00,1,23.31,23.73,22.83,24.85,25.55,24.50
2016-12-10 22:00:00,1,21.67,22.38,23.67,24.25,23.50,23.33
2016-12-10 23:00:00,1,17.00,17.98,20.96,20.59,21.79,21.26
2016-12-11 00:00:00,1,17.52,18.59,19.00,19.82,20.13,20.55
2016-12-11 01:00:00,1,12.13,13.53,17.05,16.99,17.20,19.14
2016-12-11 02:00:00,1,10.93,14.45,15.90,15.50,16.79,19.66
2016-12-11 03:00:00,1,12.43,14.23,15.14,15.84,19.68,22.54
2016-12-11 04:00:00,1,12.35,12.96,16.47,16.65,20.26,22.54
2016-12-11 05:00:00,1,11.14,12.62,15.97,18.93,20.70,25.02
2016-12-11 06:00:00,1,10.18,11.89,18.71,20.92,24.16,23.62
2016-12-11 07:00:00,1,8.26,13.19,17.80,20.54,19.93,21.25
2016-12-11 08:00:00,1,11.02,14.69,18.17,19.08,20.56,23.43
2016-12-11 09:00:00,1,14.43,15.96,18.00,18.42,20.68,22.37
2016-12-11 10:00:00,1,17.55,19.97,19.07,19.46,19.91,21.29
2016-12-11 11:00:00,1,24.31,25.59,22.64,22.56,22.91,27.37
2016-12-11 12:00:00,1,18.18,17.04,19.69,20.92,22.26,23.32
2016-12-11 13:00:00,1,14.34,16.97,18.78,19.54,22.22,23.79
2016-12-11 14:00:00,1,16.48,17.04,19.29,19.06,19.93,21.58
2016-12-11 15:00:00,1,16.06,17.47,18.66,21.40,20.28,20.27
2016-12-11 16:00:00,1,19.00,21.62,21.57,19.42,21.01,20.42
2016-12-11 17:00:00,1,18.49,18.36,19.12,19.88,19.49,20.38
2016-12-11 18:00:00,1,17.04,18.33,19.17,19.08,19.18,20.46
2016-12-11 19:00:00,1,19.93,21.61,19.93,19.70,21.28,22.22
2016-12-11 20:00:00,1,26.22,26.46,24.82,23.43,23.09,22.32
2016-12-11 21:00:00,1,29.11,28.51,26.68,26.15,25.28,25.78
2016-12-11 22:00:00,1,37.87,38.98,34.35,33.05,30.67,30.33
2016-12-11 23:00:00,1,26.52,23.86,27.95,27.37,26.46,28.35
2016-12-12 00:00:00,1,19.19,21.92,24.55,23.63,24.71,26.92
2016-12-12 01:00:00,1,16.37,17.26,19.70,19.60,20.66,23.61
2016-12-12 02:00:00,1,14.81,15.97,19.45,18.51,20.27,25.41
2016-12-12 03:00:00,1,13.97,15.05,17.98,18.78,23.96,33.92
2016-12-12 04:00:00,1,17.24,18.79,19.29,22.32,31.46,30.57
2016-12-12 05:00:00,1,19.40,20.37,22.88,29.38,29.67,27.54
2016-12-12 06:00:00,1,21.74,22.34,30.27,28.32,30.52,25.29
2016-12-12 07:00:00,1,28.03,30.52,30.05,30.03,26.66,29.16
2016-12-12 08:00:00,1,22.92,22.90,25.42,24.49,24.92,28.12
2016-12-12 09:00:00,1,22.26,26.64,26.77,27.21,28.77,28.26
2016-12-12 10:00:00,1,23.65,23.72,25.55,26.75,25.39,28.58
2016-12-12 11:00:00,1,17.96,19.23,23.21,23.62,25.32,25.94
2016-12-12 12:00:00,1,14.99,18.12,21.16,21.22,23.17,25.91
2016-12-12 13:00:00,1,19.05,20.67,20.60,22.11,24.23,25.32
2016-12-12 14:00:00,1,27.41,27.94,26.94,28.48,27.49,26.23
2016-12-12 15:00:00,1,28.54,28.33,29.77,29.33,27.39,25.38
2016-12-12 16:00:00,1,32.34,34.18,32.92,31.85,28.52,27.47
2016-12-12 17:00:00,1,51.07,52.85,44.82,40.58,37.64,36.62
2016-12-12 18:00:00,1,52.64,47.00,42.77,41.34,36.80,35.89
2016-12-12 19:00:00,1,41.25,40.31,40.57,37.11,37.63,35.24
2016-12-12 20:00:00,1,33.69,34.85,33.48,32.01,29.95,31.85
2016-12-12 21:00:00,1,23.89,22.66,24.75,23.33,24.44,25.96
2016-12-12 22:00:00,1,19.38,20.46,22.66,22.34,22.63,26.20
2016-12-12 23:00:00,1,20.76,20.83,23.14,23.30,26.11,28.25
2016-12-13 00:00:00,1,24.66,25.75,25.03,26.00,27.89,26.60
2016-12-13 01:00:00,1,24.83,26.60,27.95,27.53,26.69,25.78
2016-12-13 02:00:00,1,27.81,30.06,29.99,30.17,27.46,28.56
2016-12-13 03:00:00,1,30.09,29.76,29.02,29.49,30.37,33.89
2016-12-13 04:00:00,1,35.86,37.05,34.91,36.76,37.22,36.25
2016-12-13 05:00:00,1,31.36,28.70,33.66,36.06,37.83,38.39
2016-12-13 06:00:00,1,31.57,36.47,41.95,40.83,40.58,38.17
2016-12-13 07:00:00,1,33.43,34.27,36.62,36.60,34.44,35.79
2016-12-13 08:00:00,1,33.98,36.07,37.23,36.04,35.90,36.96
2016-12-13 09:00:00,1,23.17,22.78,26.81,28.54,29.90,31.12
2016-12-13 10:00:00,1,21.29,24.43,26.35,29.84,30.40,32.03
2016-12-13 11:00:00,1,19.06,19.65,22.94,23.02,25.96,27.24
2016-12-13 12:00:00,1,32.06,34.68,32.98,33.17,35.26,34.39
2016-12-13 13:00:00,1,28.18,24.00,27.88,28.32,29.69,28.56
2016-12-13 14:00:00,1,19.93,22.28,25.56,24.68,24.70,25.34
2016-12-13 15:00:00,1,19.96,22.41,22.07,22.77,22.92,21.21
2016-12-13 16:00:00,1,23.76,23.36,24.06,23.88,23.92,24.49
2016-12-13 17:00:00,1,37.24,40.49,33.81,33.96,30.64,31.04
2016-12-13 18:00:00,1,31.36,28.61,30.84,28.71,28.50,27.95
2016-12-13 19:00:00,1,21.88,23.81,25.81,26.70,26.49,23.53
2016-12-13 20:00:00,1,18.56,19.90,22.28,21.21,21.72,19.29
2016-12-13 21:00:00,1,19.56,21.74,21.17,20.37,21.02,20.51
2016-12-13 22:00:00,1,21.91,21.71,20.63,21.15,19.81,20.38
2016-12-13 23:00:00,1,21.39,22.01,20.85,20.67,20.22,19.56
2016-12-14 00:00:00,1,24.44,23.99,23.46,23.10,22.57,23.87
2016-12-14 01:00:00,1,25.57,24.09,23.85,23.26,22.81,25.37
2016-12-14 02:00:00,1,21.36,20.66,20.67,21.16,23.90,26.80
2016-12-14 03:00:00,1,21.88,22.04,20.74,22.82,25.97,26.78
2016-12-14 04:00:00,1,21.66,20.49,22.37,25.01,26.18,28.12
2016-12-14 05:00:00,1,19.12,21.34,23.91,25.09,27.08,28.84
2016-12-14 06:00:00,1,13.97,16.38,22.16,22.24,24.04,26.25
2016-12-14 07:00:00,1,13.07,16.10,20.15,20.44,24.16,25.62
2016-12-14 08:00:00,1,11.09,14.31,18.79,20.29,21.35,21.32
2016-12-14 09:00:00,1,12.51,15.85,19.65,20.88,22.14,22.88
2016-12-14 10:00:00,1,14.18,16.54,19.13,20.45,22.62,24.18
2016-12-14 11:00:00,1,19.57,20.90,20.59,22.37,25.33,26.61
2016-12-14 12:00:00,1,19.92,19.68,22.86,23.40,26.12,26.26
2016-12-14 13:00:00,1,19.70,21.69,22.51,25.45,25.76,25.69
2016-12-14 14:00:00,1,15.14,16.60,20.03,21.60,22.44,23.55
2016-12-14 15:00:00,1,14.42,17.80,19.45,19.68,20.47,22.68
2016-12-14 16:00:00,1,20.01,21.74,20.15,21.68,23.19,23.34
2016-12-14 17:00:00,1,19.41,19.40,20.15,21.07,22.55,22.71
2016-12-14 18:00:00,1,12.38,13.99,17.74,18.04,17.82,18.97
2016-12-14 19:00:00,1,11.52,14.48,16.73,15.64,17.52,18.40
2016-12-14 20:00:00,1,9.92,12.41,14.88,15.46,16.18,17.05
2016-12-14 21:00:00,1,14.69,16.50,16.05,17.36,18.18,18.57
2016-12-14 22:00:00,1,8.95,9.78,14.47,13.81,15.63,16.61
2016-12-14 23:00:00,1,12.19,16.13,15.49,17.44,17.29,18.76
2016-12-15 00:00:00,1,14.88,14.05,16.18,15.94,17.63,18.89
2016-12-15 01:00:00,1,15.27,17.61,16.73,17.84,17.69,19.48
2016-12-15 02:00:00,1,16.13,15.53,16.18,17.11,17.84,19.18
2016-12-15 03:00:00,1,11.39,13.50,16.03,15.88,17.87,19.86
2016-12-15 04:00:00,1,6.91,10.15,14.51,15.33,17.03,18.40
2016-12-15 05:00:00,1,6.80,10.60,14.46,15.83,17.25,18.88
2016-12-15 06:00:00,1,15.01,16.23,16.08,17.68,20.19,21.56
2016-12-15 07:00:00,1,23.38,23.78,21.06,22.32,23.04,23.18
2016-12-15 08:00:00,1,17.23,15.65,20.25,20.71,22.29,22.83
2016-12-15 09:00:00,1,19.02,21.93,23.42,23.86,23.93,25.58
